30/03/2022 16:02:27: File Created!
30/03/2022 16:02:27:065, robot_pos_w_timestamp, 1648648861923, 536.36, 302.61, 176.25, 2.32, 0.03, 3.04, tool_force, -0.06, -0.44, 0.05, actual_rep, 1, curr_step, 1, track_size, 80, robot_vel, 0.0, joints_pos, 61.45, 67.06, -53.65, -81.95, 61.7, 55.84, 40.95, tool_torque, 0.108, -0.361, 0.137, tool_momentum, 0.108, -0.361, 0.137, robot_mode, normal, 
30/03/2022 16:02:36:530, robot_pos_w_timestamp, 1648648871354, 564.2, 207.53, 190.88, 2.27, 0.1, 3.08, tool_force, -12.38, 4.62, 7.24, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 5.18, joints_pos, 56.19, 67.24, -58.45, -84.98, 61.41, 56.86, 34.12, tool_torque, 0.133, 0.059, -0.308, tool_momentum, 0.131, 0.064, -0.308, robot_mode, impedance, 
30/03/2022 16:02:36:680, robot_pos_w_timestamp, 1648648871504, 563.52, 207.73, 190.96, 2.27, 0.1, 3.08, tool_force, -12.01, 4.46, 7.07, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 4.46, joints_pos, 56.28, 67.19, -58.45, -85.09, 61.41, 56.84, 34.12, tool_torque, 0.164, 0.097, -0.275, tool_momentum, 0.164, 0.097, -0.275, robot_mode, impedance, 
30/03/2022 16:02:36:831, robot_pos_w_timestamp, 1648648871654, 562.51, 208.22, 191.02, 2.27, 0.09, 3.08, tool_force, -10.37, 3.5, 6.03, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 9.99, joints_pos, 56.41, 67.12, -58.44, -85.24, 61.41, 56.83, 34.16, tool_torque, 0.135, 0.066, -0.251, tool_momentum, 0.137, 0.065, -0.25, robot_mode, impedance, 
30/03/2022 16:02:36:985, robot_pos_w_timestamp, 1648648871806, 560.9, 209.17, 191.17, 2.27, 0.09, 3.08, tool_force, -8.73, 2.97, 5.23, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 13.63, joints_pos, 56.65, 67.02, -58.45, -85.49, 61.4, 56.73, 34.23, tool_torque, 0.199, 0.022, -0.207, tool_momentum, 0.187, 0.019, -0.206, robot_mode, impedance, 
30/03/2022 16:02:37:131, robot_pos_w_timestamp, 1648648871956, 558.85, 210.15, 191.33, 2.27, 0.1, 3.08, tool_force, -7.19, 2.02, 4.32, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 15.65, joints_pos, 56.96, 66.9, -58.48, -85.81, 61.39, 56.64, 34.32, tool_torque, 0.169, 0.086, -0.16, tool_momentum, 0.159, 0.096, -0.16, robot_mode, impedance, 
30/03/2022 16:02:37:283, robot_pos_w_timestamp, 1648648872106, 556.53, 211.21, 191.47, 2.27, 0.1, 3.08, tool_force, -4.83, 1.02, 3.09, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 17.68, joints_pos, 57.3, 66.78, -58.51, -86.19, 61.39, 56.51, 34.41, tool_torque, 0.183, -0.065, -0.057, tool_momentum, 0.173, -0.056, -0.057, robot_mode, impedance, 
30/03/2022 16:02:37:433, robot_pos_w_timestamp, 1648648872256, 554.11, 212.36, 191.68, 2.27, 0.1, 3.08, tool_force, -3.39, 0.63, 2.2, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 17.51, joints_pos, 57.68, 66.65, -58.56, -86.58, 61.39, 56.35, 34.5, tool_torque, 0.219, -0.129, 0.0040, tool_momentum, 0.214, -0.14, 0.0060, robot_mode, impedance, 
30/03/2022 16:02:37:585, robot_pos_w_timestamp, 1648648872406, 552.13, 213.32, 191.8, 2.27, 0.1, 3.08, tool_force, -2.88, 0.66, 2.08, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 12.29, joints_pos, 58.01, 66.55, -58.61, -86.91, 61.39, 56.16, 34.58, tool_torque, 0.253, -0.179, 0.03, tool_momentum, 0.245, -0.175, 0.029, robot_mode, impedance, 
30/03/2022 16:02:37:733, robot_pos_w_timestamp, 1648648872557, 550.86, 213.99, 191.98, 2.27, 0.1, 3.08, tool_force, -2.33, 0.21, 1.28, actual_rep, 1, curr_step, 11, track_size, 80, robot_vel, 7.34, joints_pos, 58.22, 66.49, -58.66, -87.11, 61.39, 56.08, 34.63, tool_torque, 0.222, -0.093, 0.042, tool_momentum, 0.223, -0.092, 0.042, robot_mode, impedance, 
30/03/2022 16:02:37:885, robot_pos_w_timestamp, 1648648872707, 549.9, 214.47, 192.13, 2.27, 0.1, 3.08, tool_force, -1.36, 0.0, 0.84, actual_rep, 1, curr_step, 12, track_size, 80, robot_vel, 6.25, joints_pos, 58.37, 66.44, -58.69, -87.25, 61.4, 56.05, 34.67, tool_torque, 0.26, -0.222, 0.076, tool_momentum, 0.256, -0.22, 0.076, robot_mode, impedance, 
30/03/2022 16:02:38:038, robot_pos_w_timestamp, 1648648872856, 549.21, 214.76, 192.13, 2.27, 0.1, 3.08, tool_force, -1.4, -0.16, 0.82, actual_rep, 1, curr_step, 12, track_size, 80, robot_vel, 4.71, joints_pos, 58.48, 66.4, -58.7, -87.37, 61.42, 55.99, 34.69, tool_torque, 0.271, -0.171, 0.097, tool_momentum, 0.272, -0.172, 0.097, robot_mode, impedance, 
30/03/2022 16:02:38:188, robot_pos_w_timestamp, 1648648873007, 548.8, 211.72, 192.78, 2.26, 0.1, 3.08, tool_force, -0.72, -0.22, 0.88, actual_rep, 1, curr_step, 12, track_size, 80, robot_vel, 38.14, joints_pos, 58.48, 66.38, -58.96, -87.69, 61.42, 55.96, 34.7, tool_torque, 0.255, -0.278, 0.141, tool_momentum, 0.26, -0.28, 0.141, robot_mode, impedance, 
30/03/2022 16:02:38:339, robot_pos_w_timestamp, 1648648873156, 548.11, 206.18, 193.74, 2.26, 0.11, 3.08, tool_force, 0.67, -0.15, 0.37, actual_rep, 1, curr_step, 12, track_size, 80, robot_vel, 36.07, joints_pos, 58.4, 66.3, -59.28, -88.19, 61.42, 55.96, 34.43, tool_torque, 0.4, -0.591, 0.346, tool_momentum, 0.402, -0.596, 0.346, robot_mode, impedance, 
30/03/2022 16:02:38:488, robot_pos_w_timestamp, 1648648873307, 547.69, 205.26, 194.07, 2.26, 0.1, 3.08, tool_force, 0.65, -0.21, -0.03, actual_rep, 1, curr_step, 13, track_size, 80, robot_vel, 6.05, joints_pos, 58.36, 66.2, -59.27, -88.33, 61.49, 55.96, 34.25, tool_torque, 0.431, -0.593, 0.36, tool_momentum, 0.429, -0.586, 0.36, robot_mode, impedance, 
30/03/2022 16:02:38:637, robot_pos_w_timestamp, 1648648873457, 547.7, 205.33, 194.02, 2.26, 0.11, 3.08, tool_force, -0.15, -0.17, 0.23, actual_rep, 1, curr_step, 13, track_size, 80, robot_vel, 0.37, joints_pos, 58.37, 66.2, -59.26, -88.34, 61.49, 55.92, 34.25, tool_torque, 0.417, -0.486, 0.317, tool_momentum, 0.416, -0.484, 0.317, robot_mode, impedance, 
30/03/2022 16:02:38:789, robot_pos_w_timestamp, 1648648873607, 547.72, 202.92, 194.51, 2.25, 0.11, 3.08, tool_force, 0.36, -0.16, 0.05, actual_rep, 1, curr_step, 13, track_size, 80, robot_vel, 24.14, joints_pos, 58.33, 66.21, -59.45, -88.51, 61.44, 55.91, 34.25, tool_torque, 0.356, -0.57, 0.316, tool_momentum, 0.354, -0.57, 0.316, robot_mode, impedance, 
30/03/2022 16:02:38:942, robot_pos_w_timestamp, 1648648873758, 547.52, 196.94, 195.41, 2.25, 0.11, 3.09, tool_force, 0.57, -0.14, 0.17, actual_rep, 1, curr_step, 13, track_size, 80, robot_vel, 38.76, joints_pos, 58.14, 66.18, -59.78, -88.93, 61.44, 55.97, 33.94, tool_torque, 0.388, -0.73, 0.396, tool_momentum, 0.397, -0.735, 0.396, robot_mode, impedance, 
30/03/2022 16:02:39:091, robot_pos_w_timestamp, 1648648873908, 547.53, 195.09, 195.86, 2.25, 0.11, 3.08, tool_force, 0.57, -0.39, -0.07, actual_rep, 1, curr_step, 14, track_size, 80, robot_vel, 1.34, joints_pos, 57.99, 66.05, -59.76, -89.07, 61.55, 55.96, 33.64, tool_torque, 0.427, -0.774, 0.42, tool_momentum, 0.427, -0.772, 0.42, robot_mode, impedance, 
30/03/2022 16:02:39:245, robot_pos_w_timestamp, 1648648874058, 547.58, 195.12, 195.83, 2.25, 0.11, 3.08, tool_force, -0.23, -0.13, 0.06, actual_rep, 1, curr_step, 14, track_size, 80, robot_vel, 1.24, joints_pos, 57.98, 66.03, -59.72, -89.07, 61.55, 55.92, 33.64, tool_torque, 0.458, -0.709, 0.364, tool_momentum, 0.461, -0.711, 0.364, robot_mode, impedance, 
30/03/2022 16:02:39:394, robot_pos_w_timestamp, 1648648874209, 547.77, 193.22, 196.24, 2.25, 0.11, 3.08, tool_force, -0.16, 0.48, 0.33, actual_rep, 1, curr_step, 14, track_size, 80, robot_vel, 27.06, joints_pos, 57.92, 66.05, -59.87, -89.18, 61.52, 55.91, 33.63, tool_torque, 0.396, -0.646, 0.298, tool_momentum, 0.387, -0.654, 0.299, robot_mode, impedance, 
30/03/2022 16:02:39:545, robot_pos_w_timestamp, 1648648874358, 547.75, 187.36, 197.04, 2.24, 0.11, 3.09, tool_force, 0.08, 0.67, 0.92, actual_rep, 1, curr_step, 14, track_size, 80, robot_vel, 38.34, joints_pos, 57.66, 66.02, -60.16, -89.53, 61.52, 56.02, 33.37, tool_torque, 0.344, -0.728, 0.342, tool_momentum, 0.35, -0.745, 0.342, robot_mode, impedance, 
30/03/2022 16:02:39:693, robot_pos_w_timestamp, 1648648874509, 547.96, 185.33, 197.51, 2.24, 0.11, 3.09, tool_force, 0.39, 0.41, 0.22, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 2.16, joints_pos, 57.45, 65.88, -60.09, -89.61, 61.57, 56.04, 33.13, tool_torque, 0.361, -0.842, 0.351, tool_momentum, 0.352, -0.827, 0.351, robot_mode, impedance, 
30/03/2022 16:02:39:853, robot_pos_w_timestamp, 1648648874658, 548.01, 185.59, 197.45, 2.24, 0.11, 3.09, tool_force, 0.18, 0.52, 0.16, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 1.21, joints_pos, 57.43, 65.83, -60.01, -89.61, 61.57, 55.96, 33.12, tool_torque, 0.404, -0.73, 0.324, tool_momentum, 0.404, -0.731, 0.324, robot_mode, impedance, 
30/03/2022 16:02:39:995, robot_pos_w_timestamp, 1648648874808, 547.82, 185.89, 197.38, 2.24, 0.11, 3.09, tool_force, 0.31, 0.33, 0.31, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 2.35, joints_pos, 57.46, 65.83, -60.0, -89.61, 61.55, 55.98, 33.13, tool_torque, 0.295, -0.577, 0.246, tool_momentum, 0.293, -0.574, 0.246, robot_mode, impedance, 
30/03/2022 16:02:40:149, robot_pos_w_timestamp, 1648648874958, 547.7, 186.06, 197.37, 2.24, 0.11, 3.09, tool_force, 0.39, 0.47, 0.25, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 0.78, joints_pos, 57.48, 65.83, -60.0, -89.62, 61.55, 55.99, 33.13, tool_torque, 0.304, -0.55, 0.237, tool_momentum, 0.304, -0.549, 0.237, robot_mode, impedance, 
30/03/2022 16:02:40:299, robot_pos_w_timestamp, 1648648875105, 547.66, 186.1, 197.39, 2.24, 0.11, 3.09, tool_force, 0.36, 0.48, 0.26, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 0.5, joints_pos, 57.48, 65.82, -59.99, -89.63, 61.55, 55.99, 33.13, tool_torque, 0.297, -0.532, 0.214, tool_momentum, 0.297, -0.532, 0.214, robot_mode, impedance, 
30/03/2022 16:02:40:445, robot_pos_w_timestamp, 1648648875254, 547.63, 186.1, 197.39, 2.24, 0.11, 3.09, tool_force, 0.34, 0.42, 0.21, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 0.26, joints_pos, 57.48, 65.82, -59.99, -89.63, 61.54, 55.99, 33.13, tool_torque, 0.298, -0.524, 0.212, tool_momentum, 0.298, -0.523, 0.212, robot_mode, impedance, 
30/03/2022 16:02:40:598, robot_pos_w_timestamp, 1648648875403, 547.62, 186.09, 197.39, 2.24, 0.11, 3.09, tool_force, 0.34, 0.42, 0.23, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 0.04, joints_pos, 57.48, 65.81, -59.99, -89.63, 61.54, 55.99, 33.13, tool_torque, 0.298, -0.524, 0.211, tool_momentum, 0.298, -0.524, 0.211, robot_mode, impedance, 
30/03/2022 16:02:40:751, robot_pos_w_timestamp, 1648648875550, 547.62, 186.14, 197.47, 2.24, 0.11, 3.09, tool_force, 0.69, 0.22, -0.15, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 0.03, joints_pos, 57.49, 65.8, -59.99, -89.63, 61.54, 55.99, 33.13, tool_torque, 0.258, -0.571, 0.206, tool_momentum, 0.255, -0.568, 0.206, robot_mode, impedance, 
30/03/2022 16:02:40:925, robot_pos_w_timestamp, 1648648875700, 546.51, 188.27, 202.97, 2.24, 0.1, 3.08, tool_force, -0.06, -0.02, 0.36, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 56.4, joints_pos, 57.87, 65.3, -60.38, -89.75, 61.39, 56.62, 33.26, tool_torque, 0.01, -0.403, 0.06, tool_momentum, 0.042, -0.304, 0.061, robot_mode, impedance, 
30/03/2022 16:02:41:081, robot_pos_w_timestamp, 1648648875848, 543.03, 190.39, 209.07, 2.24, 0.1, 3.08, tool_force, -1.3, -0.02, -0.71, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 50.42, joints_pos, 58.49, 64.51, -60.66, -90.3, 61.0, 56.85, 33.45, tool_torque, -0.127, -0.308, 0.04, tool_momentum, -0.121, -0.326, 0.04, robot_mode, impedance, 
30/03/2022 16:02:41:199, robot_pos_w_timestamp, 1648648875997, 539.35, 192.44, 214.76, 2.24, 0.1, 3.08, tool_force, -1.17, 0.04, -0.21, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 45.53, joints_pos, 59.1, 63.69, -60.89, -90.91, 60.7, 57.02, 33.59, tool_torque, -0.133, -0.384, 0.074, tool_momentum, -0.128, -0.383, 0.075, robot_mode, impedance, 
30/03/2022 16:02:41:390, robot_pos_w_timestamp, 1648648876147, 536.17, 194.95, 220.3, 2.24, 0.09, 3.08, tool_force, -1.55, 0.76, 1.14, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 47.27, joints_pos, 59.65, 62.98, -61.12, -91.31, 60.31, 57.34, 33.85, tool_torque, -0.058, -0.338, 0.028, tool_momentum, -0.074, -0.317, 0.025, robot_mode, impedance, 
30/03/2022 16:02:41:500, robot_pos_w_timestamp, 1648648876296, 533.44, 197.48, 226.0, 2.24, 0.09, 3.08, tool_force, -1.28, 0.69, 0.78, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 45.71, joints_pos, 60.21, 62.3, -61.41, -91.61, 59.91, 57.75, 34.17, tool_torque, -0.098, -0.326, 0.0040, tool_momentum, -0.095, -0.319, 0.0040, robot_mode, impedance, 
30/03/2022 16:02:41:697, robot_pos_w_timestamp, 1648648876446, 530.58, 200.43, 231.74, 2.24, 0.09, 3.08, tool_force, -1.12, 1.36, 0.95, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 51.98, joints_pos, 60.82, 61.63, -61.74, -91.9, 59.52, 58.15, 34.59, tool_torque, -0.059, -0.383, 0.058, tool_momentum, -0.047, -0.396, 0.061, robot_mode, impedance, 
30/03/2022 16:02:41:801, robot_pos_w_timestamp, 1648648876595, 529.44, 202.36, 238.07, 2.24, 0.09, 3.07, tool_force, -6.35, 4.62, 1.37, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 44.28, joints_pos, 61.29, 61.06, -62.17, -92.02, 59.15, 58.39, 35.1, tool_torque, -0.068, -0.365, 0.375, tool_momentum, -0.064, -0.363, 0.375, robot_mode, impedance, 
30/03/2022 16:02:42:000, robot_pos_w_timestamp, 1648648876744, 529.35, 201.36, 243.06, 2.24, 0.09, 3.08, tool_force, -11.74, 4.47, 5.63, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 32.21, joints_pos, 61.35, 60.73, -62.61, -91.95, 58.76, 59.15, 35.42, tool_torque, 0.152, -0.366, 0.767, tool_momentum, 0.157, -0.39, 0.77, robot_mode, impedance, 
30/03/2022 16:02:42:101, robot_pos_w_timestamp, 1648648876891, 529.85, 200.86, 247.77, 2.23, 0.08, 3.08, tool_force, -15.5, 5.1, 9.23, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 30.62, joints_pos, 61.35, 60.41, -62.94, -91.78, 58.46, 59.76, 35.7, tool_torque, 0.444, -0.553, 1.116, tool_momentum, 0.449, -0.557, 1.116, robot_mode, impedance, 
30/03/2022 16:02:42:255, robot_pos_w_timestamp, 1648648877038, 530.84, 200.53, 252.85, 2.23, 0.08, 3.08, tool_force, -19.68, 6.32, 11.26, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 39.04, joints_pos, 61.3, 60.09, -63.28, -91.49, 58.14, 60.48, 36.01, tool_torque, 0.581, -0.649, 1.448, tool_momentum, 0.6, -0.655, 1.453, robot_mode, impedance, 
30/03/2022 16:02:42:409, robot_pos_w_timestamp, 1648648877188, 531.53, 199.51, 257.95, 2.23, 0.07, 3.08, tool_force, -24.08, 5.71, 13.89, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 34.44, joints_pos, 61.23, 59.75, -63.61, -91.28, 57.76, 61.21, 36.26, tool_torque, 0.76, -0.537, 1.667, tool_momentum, 0.761, -0.528, 1.67, robot_mode, impedance, 
30/03/2022 16:02:42:556, robot_pos_w_timestamp, 1648648877335, 531.37, 200.03, 263.03, 2.23, 0.07, 3.08, tool_force, -25.82, 6.01, 15.62, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 36.89, joints_pos, 61.26, 59.24, -63.79, -91.16, 57.5, 61.84, 36.42, tool_torque, 0.869, -0.482, 1.756, tool_momentum, 0.869, -0.482, 1.756, robot_mode, impedance, 
30/03/2022 16:02:42:705, robot_pos_w_timestamp, 1648648877485, 529.95, 202.32, 268.5, 2.23, 0.06, 3.08, tool_force, -25.02, 6.33, 15.57, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 42.52, joints_pos, 61.47, 58.55, -63.83, -91.12, 57.04, 62.4, 36.73, tool_torque, 0.859, -0.335, 1.664, tool_momentum, 0.881, -0.336, 1.667, robot_mode, impedance, 
30/03/2022 16:02:42:859, robot_pos_w_timestamp, 1648648877634, 527.04, 204.85, 274.57, 2.23, 0.05, 3.08, tool_force, -21.36, 5.96, 12.88, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 48.94, joints_pos, 61.89, 57.7, -63.9, -91.27, 56.38, 63.0, 37.16, tool_torque, 0.748, -0.254, 1.318, tool_momentum, 0.744, -0.252, 1.318, robot_mode, impedance, 
30/03/2022 16:02:43:008, robot_pos_w_timestamp, 1648648877783, 521.39, 208.29, 281.01, 2.23, 0.04, 3.08, tool_force, -14.32, 3.9, 7.86, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 69.56, joints_pos, 62.65, 56.63, -64.02, -91.82, 55.76, 63.52, 37.58, tool_torque, 0.442, -0.335, 0.882, tool_momentum, 0.458, -0.372, 0.885, robot_mode, impedance, 
30/03/2022 16:02:43:175, robot_pos_w_timestamp, 1648648877934, 514.19, 210.93, 287.87, 2.23, 0.04, 3.08, tool_force, -9.76, 3.77, 5.93, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 65.68, joints_pos, 63.75, 55.36, -64.3, -92.8, 54.96, 63.71, 38.27, tool_torque, 0.312, -0.414, 0.682, tool_momentum, 0.308, -0.406, 0.681, robot_mode, impedance, 
30/03/2022 16:02:43:309, robot_pos_w_timestamp, 1648648878082, 507.49, 212.13, 293.39, 2.23, 0.03, 3.08, tool_force, -9.75, 3.57, 5.12, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 61.92, joints_pos, 64.61, 54.36, -64.6, -93.63, 54.29, 63.89, 38.82, tool_torque, 0.199, -0.163, 0.555, tool_momentum, 0.207, -0.173, 0.556, robot_mode, impedance, 
30/03/2022 16:02:43:461, robot_pos_w_timestamp, 1648648878231, 501.68, 213.48, 299.44, 2.22, 0.02, 3.08, tool_force, -6.46, 2.84, 3.67, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 61.86, joints_pos, 65.4, 53.32, -64.89, -94.3, 53.7, 64.3, 39.33, tool_torque, 0.132, -0.337, 0.384, tool_momentum, 0.121, -0.332, 0.382, robot_mode, impedance, 
30/03/2022 16:02:43:628, robot_pos_w_timestamp, 1648648878381, 496.29, 214.46, 305.46, 2.22, 0.02, 3.09, tool_force, -4.0, 2.07, 1.76, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 55.43, joints_pos, 66.1, 52.29, -65.17, -94.87, 53.01, 64.82, 39.86, tool_torque, 0.042, -0.221, 0.186, tool_momentum, 0.045, -0.222, 0.185, robot_mode, impedance, 
30/03/2022 16:02:43:762, robot_pos_w_timestamp, 1648648878530, 491.61, 215.31, 307.97, 2.22, 0.01, 3.09, tool_force, -1.64, 1.4, 0.57, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 30.74, joints_pos, 66.65, 51.54, -65.12, -95.5, 52.43, 64.64, 40.2, tool_torque, 0.19, -0.235, 0.12, tool_momentum, 0.191, -0.243, 0.12, robot_mode, impedance, 
30/03/2022 16:02:43:916, robot_pos_w_timestamp, 1648648878681, 489.59, 214.49, 307.49, 2.21, 0.01, 3.09, tool_force, -0.8, 1.35, 0.71, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 15.44, joints_pos, 66.79, 51.34, -65.09, -95.91, 52.34, 64.46, 40.42, tool_torque, 0.197, -0.249, 0.067, tool_momentum, 0.182, -0.245, 0.067, robot_mode, impedance, 
30/03/2022 16:02:44:063, robot_pos_w_timestamp, 1648648878828, 489.01, 209.05, 306.78, 2.21, 0.01, 3.09, tool_force, 0.2, 0.91, 0.6, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 35.0, joints_pos, 66.5, 51.34, -65.26, -96.28, 52.32, 64.7, 40.24, tool_torque, 0.177, -0.599, 0.327, tool_momentum, 0.176, -0.62, 0.329, robot_mode, impedance, 
30/03/2022 16:02:44:214, robot_pos_w_timestamp, 1648648878979, 489.49, 203.87, 305.86, 2.2, 0.01, 3.1, tool_force, 0.71, 0.84, -0.01, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 37.73, joints_pos, 66.01, 51.36, -65.27, -96.49, 52.32, 64.86, 39.87, tool_torque, 0.185, -0.623, 0.384, tool_momentum, 0.183, -0.614, 0.384, robot_mode, impedance, 
30/03/2022 16:02:44:367, robot_pos_w_timestamp, 1648648879128, 490.44, 198.24, 304.55, 2.2, 0.0, 3.1, tool_force, 0.81, 0.55, -0.29, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 41.0, joints_pos, 65.4, 51.4, -65.21, -96.66, 52.34, 64.95, 39.31, tool_torque, 0.201, -0.676, 0.423, tool_momentum, 0.203, -0.678, 0.423, robot_mode, impedance, 
30/03/2022 16:02:44:519, robot_pos_w_timestamp, 1648648879277, 491.82, 192.49, 302.79, 2.2, 0.0, 3.11, tool_force, 0.59, 1.0, -0.14, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 42.95, joints_pos, 64.74, 51.49, -65.1, -96.81, 52.49, 64.95, 38.56, tool_torque, 0.323, -0.657, 0.45, tool_momentum, 0.31, -0.661, 0.446, robot_mode, impedance, 
30/03/2022 16:02:44:666, robot_pos_w_timestamp, 1648648879424, 493.6, 186.7, 300.46, 2.2, 0.0, 3.11, tool_force, 0.36, 0.9, -0.83, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 44.74, joints_pos, 64.02, 51.67, -64.96, -96.94, 52.7, 64.8, 37.66, tool_torque, 0.406, -0.581, 0.455, tool_momentum, 0.405, -0.584, 0.455, robot_mode, impedance, 
30/03/2022 16:02:44:817, robot_pos_w_timestamp, 1648648879573, 495.69, 181.11, 297.17, 2.2, 0.0, 3.1, tool_force, 0.52, 0.93, -0.93, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 45.83, joints_pos, 63.28, 51.92, -64.74, -97.07, 53.05, 64.43, 36.65, tool_torque, 0.429, -0.506, 0.456, tool_momentum, 0.427, -0.505, 0.457, robot_mode, impedance, 
30/03/2022 16:02:44:970, robot_pos_w_timestamp, 1648648879722, 498.05, 175.35, 292.71, 2.21, 0.0, 3.1, tool_force, 1.01, 0.9, -0.77, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 53.62, joints_pos, 62.44, 52.26, -64.41, -97.25, 53.63, 63.84, 35.49, tool_torque, 0.463, -0.577, 0.448, tool_momentum, 0.452, -0.557, 0.446, robot_mode, impedance, 
30/03/2022 16:02:45:120, robot_pos_w_timestamp, 1648648879872, 500.72, 170.19, 287.02, 2.21, 0.0, 3.09, tool_force, 0.48, 1.03, -0.85, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 52.34, joints_pos, 61.58, 52.7, -63.97, -97.39, 54.45, 63.14, 34.26, tool_torque, 0.501, -0.592, 0.434, tool_momentum, 0.48, -0.583, 0.432, robot_mode, impedance, 
30/03/2022 16:02:45:269, robot_pos_w_timestamp, 1648648880020, 503.63, 165.89, 281.25, 2.21, 0.0, 3.09, tool_force, 0.58, 0.51, -1.08, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 53.63, joints_pos, 60.74, 53.21, -63.52, -97.46, 55.46, 62.41, 33.12, tool_torque, 0.477, -0.586, 0.444, tool_momentum, 0.484, -0.585, 0.445, robot_mode, impedance, 
30/03/2022 16:02:45:423, robot_pos_w_timestamp, 1648648880170, 506.58, 162.24, 275.58, 2.21, 0.01, 3.08, tool_force, 0.36, 0.85, -0.92, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 47.07, joints_pos, 60.0, 53.75, -63.13, -97.49, 56.52, 61.68, 32.18, tool_torque, 0.562, -0.603, 0.434, tool_momentum, 0.551, -0.592, 0.434, robot_mode, impedance, 
30/03/2022 16:02:45:570, robot_pos_w_timestamp, 1648648880321, 509.29, 158.73, 269.8, 2.2, 0.01, 3.07, tool_force, 1.06, 0.85, -0.68, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 51.02, joints_pos, 59.32, 54.37, -62.82, -97.52, 57.63, 61.05, 31.49, tool_torque, 0.555, -0.645, 0.424, tool_momentum, 0.546, -0.635, 0.421, robot_mode, impedance, 
30/03/2022 16:02:45:723, robot_pos_w_timestamp, 1648648880469, 511.72, 155.25, 264.1, 2.19, 0.01, 3.06, tool_force, 0.75, 0.54, -1.15, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 48.96, joints_pos, 58.7, 55.02, -62.57, -97.53, 58.71, 60.54, 31.05, tool_torque, 0.514, -0.575, 0.401, tool_momentum, 0.522, -0.581, 0.404, robot_mode, impedance, 
30/03/2022 16:02:45:875, robot_pos_w_timestamp, 1648648880618, 513.85, 151.64, 258.26, 2.18, 0.01, 3.06, tool_force, 0.63, 0.21, -0.6, actual_rep, 1, curr_step, 15, track_size, 80, robot_vel, 52.14, joints_pos, 58.14, 55.76, -62.4, -97.53, 59.63, 60.13, 30.75, tool_torque, 0.456, -0.559, 0.387, tool_momentum, 0.435, -0.544, 0.386, robot_mode, impedance, 
