30/03/2022 12:05:20: File Created!
30/03/2022 12:05:20:608, robot_pos_w_timestamp, 1648634635194, 536.67, 303.05, 194.84, 2.29, 0.04, 3.08, tool_force, -0.3, 0.47, 6.05, actual_rep, 1, curr_step, 1, track_size, 95, robot_vel, 48.25, joints_pos, 60.02, 63.73, -50.79, -81.07, 53.77, 56.43, 46.8, tool_torque, -0.083, -0.28, 0.125, tool_momentum, -0.084, -0.281, 0.125, robot_mode, normal, 
30/03/2022 12:05:30:092, robot_pos_w_timestamp, 1648634644651, 577.11, 219.97, 187.11, 2.25, 0.1, 3.1, tool_force, 3.16, 1.15, 6.83, actual_rep, 1, curr_step, 15, track_size, 95, robot_vel, 37.87, joints_pos, 52.47, 65.22, -51.78, -80.88, 52.79, 54.79, 41.52, tool_torque, 0.249, -0.548, 0.438, tool_momentum, 0.245, -0.551, 0.438, robot_mode, impedance, 
30/03/2022 12:05:30:243, robot_pos_w_timestamp, 1648634644799, 577.36, 215.72, 189.15, 2.25, 0.1, 3.09, tool_force, 1.34, 1.74, 5.93, actual_rep, 1, curr_step, 15, track_size, 95, robot_vel, 28.43, joints_pos, 52.22, 64.9, -51.84, -81.22, 52.76, 54.73, 40.99, tool_torque, 0.439, -0.611, 0.443, tool_momentum, 0.437, -0.611, 0.443, robot_mode, impedance, 
30/03/2022 12:05:30:390, robot_pos_w_timestamp, 1648634644948, 578.15, 213.05, 190.14, 2.26, 0.1, 3.09, tool_force, 1.17, 1.59, 5.6, actual_rep, 1, curr_step, 15, track_size, 95, robot_vel, 16.58, joints_pos, 51.95, 64.74, -51.8, -81.29, 52.76, 54.73, 40.65, tool_torque, 0.454, -0.689, 0.448, tool_momentum, 0.453, -0.686, 0.447, robot_mode, impedance, 
30/03/2022 12:05:30:547, robot_pos_w_timestamp, 1648634645097, 578.96, 210.22, 191.46, 2.26, 0.1, 3.09, tool_force, 2.82, 1.99, 5.77, actual_rep, 1, curr_step, 16, track_size, 95, robot_vel, 30.83, joints_pos, 51.68, 64.61, -51.88, -81.34, 52.83, 54.94, 40.18, tool_torque, 0.372, -0.987, 0.413, tool_momentum, 0.364, -0.975, 0.411, robot_mode, normal, 
30/03/2022 12:05:30:695, robot_pos_w_timestamp, 1648634645247, 580.32, 202.63, 192.38, 2.26, 0.08, 3.09, tool_force, 0.72, 1.4, 6.24, actual_rep, 1, curr_step, 17, track_size, 95, robot_vel, 48.76, joints_pos, 50.9, 64.35, -51.8, -81.63, 53.37, 55.16, 38.83, tool_torque, 0.294, -0.682, 0.414, tool_momentum, 0.299, -0.69, 0.414, robot_mode, normal, 
30/03/2022 12:05:30:846, robot_pos_w_timestamp, 1648634645394, 581.76, 196.75, 192.35, 2.26, 0.08, 3.1, tool_force, 1.22, 0.77, 5.44, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 36.71, joints_pos, 50.32, 64.33, -51.76, -81.61, 53.14, 55.38, 38.42, tool_torque, 0.171, -0.726, 0.416, tool_momentum, 0.168, -0.716, 0.415, robot_mode, normal, 
30/03/2022 12:05:30:996, robot_pos_w_timestamp, 1648634645545, 583.16, 191.02, 192.45, 2.26, 0.08, 3.1, tool_force, 1.28, 1.57, 6.13, actual_rep, 1, curr_step, 18, track_size, 95, robot_vel, 42.42, joints_pos, 49.79, 64.3, -51.77, -81.67, 53.1, 55.47, 37.87, tool_torque, 0.307, -0.803, 0.42, tool_momentum, 0.29, -0.775, 0.418, robot_mode, normal, 
30/03/2022 12:05:31:148, robot_pos_w_timestamp, 1648634645693, 584.36, 185.22, 192.71, 2.26, 0.08, 3.1, tool_force, 1.35, 1.43, 5.93, actual_rep, 1, curr_step, 19, track_size, 95, robot_vel, 42.07, joints_pos, 49.27, 64.22, -51.77, -81.8, 53.1, 55.48, 37.26, tool_torque, 0.32, -0.817, 0.429, tool_momentum, 0.318, -0.814, 0.428, robot_mode, normal, 
30/03/2022 12:05:31:300, robot_pos_w_timestamp, 1648634645844, 585.22, 179.38, 193.18, 2.26, 0.08, 3.1, tool_force, 1.18, 1.67, 6.08, actual_rep, 1, curr_step, 20, track_size, 95, robot_vel, 37.52, joints_pos, 48.81, 64.11, -51.8, -81.99, 53.1, 55.48, 36.67, tool_torque, 0.316, -0.682, 0.393, tool_momentum, 0.317, -0.675, 0.392, robot_mode, normal, 
30/03/2022 12:05:31:448, robot_pos_w_timestamp, 1648634645994, 585.7, 173.59, 193.82, 2.26, 0.08, 3.11, tool_force, 0.89, 1.53, 6.17, actual_rep, 1, curr_step, 21, track_size, 95, robot_vel, 36.55, joints_pos, 48.37, 64.01, -51.86, -82.12, 52.82, 55.7, 36.25, tool_torque, 0.228, -0.692, 0.378, tool_momentum, 0.224, -0.685, 0.378, robot_mode, normal, 
30/03/2022 12:05:31:602, robot_pos_w_timestamp, 1648634646142, 586.09, 167.89, 194.99, 2.26, 0.08, 3.11, tool_force, 1.22, 1.36, 5.57, actual_rep, 1, curr_step, 21, track_size, 95, robot_vel, 38.93, joints_pos, 47.84, 63.79, -51.85, -82.3, 52.74, 55.99, 35.65, tool_torque, 0.294, -0.775, 0.395, tool_momentum, 0.309, -0.783, 0.397, robot_mode, normal, 
30/03/2022 12:05:31:747, robot_pos_w_timestamp, 1648634646292, 585.94, 161.83, 196.08, 2.26, 0.07, 3.11, tool_force, 0.36, 1.5, 6.1, actual_rep, 1, curr_step, 22, track_size, 95, robot_vel, 37.91, joints_pos, 47.37, 63.56, -51.85, -82.58, 52.66, 56.2, 35.22, tool_torque, 0.231, -0.623, 0.37, tool_momentum, 0.227, -0.627, 0.37, robot_mode, normal, 
30/03/2022 12:05:31:899, robot_pos_w_timestamp, 1648634646440, 585.3, 156.33, 197.75, 2.25, 0.07, 3.12, tool_force, 0.82, 1.53, 6.26, actual_rep, 1, curr_step, 23, track_size, 95, robot_vel, 40.45, joints_pos, 47.0, 63.31, -51.91, -82.82, 52.27, 56.64, 35.09, tool_torque, 0.213, -0.732, 0.361, tool_momentum, 0.226, -0.745, 0.363, robot_mode, normal, 
30/03/2022 12:05:32:051, robot_pos_w_timestamp, 1648634646590, 584.58, 150.46, 199.66, 2.25, 0.06, 3.13, tool_force, 0.95, 1.37, 6.1, actual_rep, 1, curr_step, 24, track_size, 95, robot_vel, 41.29, joints_pos, 46.53, 63.01, -51.94, -83.03, 51.89, 57.22, 34.75, tool_torque, 0.185, -0.716, 0.354, tool_momentum, 0.187, -0.703, 0.353, robot_mode, normal, 
30/03/2022 12:05:32:200, robot_pos_w_timestamp, 1648634646739, 583.54, 144.71, 201.94, 2.25, 0.06, 3.14, tool_force, 1.12, 1.35, 5.9, actual_rep, 1, curr_step, 25, track_size, 95, robot_vel, 41.24, joints_pos, 46.17, 62.63, -51.97, -83.36, 51.25, 57.55, 34.51, tool_torque, 0.19, -0.696, 0.359, tool_momentum, 0.198, -0.694, 0.359, robot_mode, normal, 
30/03/2022 12:05:32:355, robot_pos_w_timestamp, 1648634646888, 581.81, 138.96, 204.84, 2.25, 0.06, 3.14, tool_force, 1.21, 1.55, 5.96, actual_rep, 1, curr_step, 26, track_size, 95, robot_vel, 47.25, joints_pos, 45.8, 62.08, -51.97, -83.9, 51.1, 57.85, 33.85, tool_torque, 0.156, -0.673, 0.353, tool_momentum, 0.157, -0.67, 0.355, robot_mode, normal, 
30/03/2022 12:05:32:502, robot_pos_w_timestamp, 1648634647038, 579.58, 133.06, 208.18, 2.25, 0.05, -3.14, tool_force, 1.2, 1.52, 5.97, actual_rep, 1, curr_step, 27, track_size, 95, robot_vel, 46.99, joints_pos, 45.53, 61.42, -52.01, -84.59, 50.72, 57.94, 33.29, tool_torque, 0.193, -0.693, 0.362, tool_momentum, 0.174, -0.672, 0.358, robot_mode, normal, 
30/03/2022 12:05:32:655, robot_pos_w_timestamp, 1648634647187, 576.0, 127.7, 212.39, 2.26, 0.04, -3.13, tool_force, 1.04, 1.35, 5.93, actual_rep, 1, curr_step, 28, track_size, 95, robot_vel, 53.6, joints_pos, 45.34, 60.7, -52.09, -85.27, 50.14, 58.59, 32.45, tool_torque, 0.124, -0.663, 0.356, tool_momentum, 0.142, -0.667, 0.357, robot_mode, normal, 
30/03/2022 12:05:32:805, robot_pos_w_timestamp, 1648634647340, 572.35, 122.01, 218.04, 2.26, 0.04, -3.13, tool_force, 0.4, 1.99, 6.7, actual_rep, 1, curr_step, 29, track_size, 95, robot_vel, 56.46, joints_pos, 45.23, 59.71, -52.22, -86.19, 49.59, 58.79, 31.82, tool_torque, 0.305, -0.633, 0.383, tool_momentum, 0.302, -0.633, 0.381, robot_mode, normal, 
30/03/2022 12:05:32:957, robot_pos_w_timestamp, 1648634647487, 567.69, 117.94, 224.01, 2.26, 0.03, -3.13, tool_force, 0.12, 1.56, 6.21, actual_rep, 1, curr_step, 30, track_size, 95, robot_vel, 53.49, joints_pos, 45.21, 58.56, -52.24, -87.23, 49.19, 58.98, 30.94, tool_torque, 0.248, -0.514, 0.357, tool_momentum, 0.252, -0.513, 0.357, robot_mode, normal, 
30/03/2022 12:05:33:103, robot_pos_w_timestamp, 1648634647636, 564.01, 114.66, 229.87, 2.27, 0.03, -3.13, tool_force, -0.92, 2.59, 6.49, actual_rep, 1, curr_step, 31, track_size, 95, robot_vel, 51.29, joints_pos, 45.24, 57.41, -52.22, -88.18, 48.75, 58.75, 30.3, tool_torque, 0.539, -0.275, 0.37, tool_momentum, 0.538, -0.284, 0.37, robot_mode, normal, 
30/03/2022 12:05:33:258, robot_pos_w_timestamp, 1648634647785, 559.41, 111.69, 235.52, 2.27, 0.02, -3.14, tool_force, -0.2, 1.99, 6.41, actual_rep, 1, curr_step, 33, track_size, 95, robot_vel, 53.21, joints_pos, 45.31, 56.21, -52.2, -89.25, 48.46, 58.72, 29.81, tool_torque, 0.315, -0.441, 0.356, tool_momentum, 0.323, -0.441, 0.356, robot_mode, normal, 
30/03/2022 12:05:33:413, robot_pos_w_timestamp, 1648634647938, 555.79, 109.49, 241.43, 2.27, 0.02, -3.14, tool_force, -0.97, 2.1, 6.49, actual_rep, 1, curr_step, 34, track_size, 95, robot_vel, 46.83, joints_pos, 45.38, 55.16, -52.18, -89.93, 47.71, 58.83, 29.77, tool_torque, 0.316, -0.379, 0.258, tool_momentum, 0.315, -0.374, 0.258, robot_mode, normal, 
30/03/2022 12:05:33:564, robot_pos_w_timestamp, 1648634648090, 551.8, 108.29, 247.25, 2.27, 0.02, -3.14, tool_force, -1.69, 2.38, 6.58, actual_rep, 1, curr_step, 35, track_size, 95, robot_vel, 49.81, joints_pos, 45.61, 54.04, -52.19, -90.75, 47.06, 58.74, 29.82, tool_torque, 0.381, -0.144, 0.178, tool_momentum, 0.392, -0.151, 0.178, robot_mode, normal, 
30/03/2022 12:05:33:718, robot_pos_w_timestamp, 1648634648239, 547.76, 107.8, 253.04, 2.27, 0.02, 3.14, tool_force, -1.72, 1.61, 6.53, actual_rep, 1, curr_step, 36, track_size, 95, robot_vel, 47.86, joints_pos, 45.94, 52.93, -52.21, -91.52, 46.28, 58.67, 30.01, tool_torque, 0.263, -0.021, 0.056, tool_momentum, 0.277, -0.028, 0.06, robot_mode, normal, 
30/03/2022 12:05:33:863, robot_pos_w_timestamp, 1648634648387, 543.54, 107.84, 258.75, 2.27, 0.02, 3.13, tool_force, -1.85, 1.93, 6.75, actual_rep, 1, curr_step, 37, track_size, 95, robot_vel, 51.44, joints_pos, 46.31, 51.76, -52.21, -92.42, 45.89, 58.3, 30.02, tool_torque, 0.309, -0.0010, 0.09, tool_momentum, 0.316, 0.0010, 0.092, robot_mode, normal, 
30/03/2022 12:05:34:020, robot_pos_w_timestamp, 1648634648539, 538.38, 108.48, 264.64, 2.27, 0.01, 3.13, tool_force, -1.68, 1.88, 6.85, actual_rep, 1, curr_step, 38, track_size, 95, robot_vel, 51.29, joints_pos, 46.7, 50.54, -52.19, -93.27, 45.36, 58.48, 30.16, tool_torque, 0.072, -0.171, 0.023, tool_momentum, 0.074, -0.143, 0.023, robot_mode, normal, 
30/03/2022 12:05:34:164, robot_pos_w_timestamp, 1648634648687, 533.34, 109.96, 270.22, 2.27, 0.01, 3.13, tool_force, -1.91, 1.84, 6.89, actual_rep, 1, curr_step, 39, track_size, 95, robot_vel, 54.21, joints_pos, 47.23, 49.4, -52.19, -94.03, 44.46, 58.49, 30.6, tool_torque, 0.142, -0.143, 0.035, tool_momentum, 0.162, -0.16, 0.039, robot_mode, normal, 
30/03/2022 12:05:34:318, robot_pos_w_timestamp, 1648634648835, 528.17, 112.3, 276.22, 2.28, 0.01, 3.13, tool_force, -2.05, 1.82, 6.41, actual_rep, 1, curr_step, 40, track_size, 95, robot_vel, 54.47, joints_pos, 47.89, 48.16, -52.19, -94.83, 43.62, 58.36, 30.77, tool_torque, 0.3, -0.133, 0.059, tool_momentum, 0.304, -0.111, 0.058, robot_mode, normal, 
30/03/2022 12:05:34:467, robot_pos_w_timestamp, 1648634648985, 522.64, 115.66, 281.91, 2.28, 0.01, 3.12, tool_force, -2.45, 1.75, 6.16, actual_rep, 1, curr_step, 41, track_size, 95, robot_vel, 55.76, joints_pos, 48.63, 46.87, -52.17, -95.74, 43.14, 58.1, 31.0, tool_torque, 0.235, -0.027, 0.094, tool_momentum, 0.237, -0.032, 0.093, robot_mode, normal, 
30/03/2022 12:05:34:621, robot_pos_w_timestamp, 1648634649136, 517.26, 120.1, 287.84, 2.29, 0.0, 3.12, tool_force, -1.87, 2.11, 6.3, actual_rep, 1, curr_step, 42, track_size, 95, robot_vel, 59.45, joints_pos, 49.34, 45.63, -52.07, -96.39, 42.55, 58.28, 31.02, tool_torque, 0.255, -0.177, 0.102, tool_momentum, 0.285, -0.215, 0.108, robot_mode, normal, 
30/03/2022 12:05:34:771, robot_pos_w_timestamp, 1648634649287, 511.28, 125.1, 293.37, 2.31, 0.0, 3.11, tool_force, -1.55, 1.89, 5.65, actual_rep, 1, curr_step, 44, track_size, 95, robot_vel, 55.93, joints_pos, 50.33, 44.32, -52.03, -97.26, 41.78, 57.96, 31.24, tool_torque, 0.335, -0.127, 0.083, tool_momentum, 0.315, -0.112, 0.078, robot_mode, normal, 
30/03/2022 12:05:34:954, robot_pos_w_timestamp, 1648634649436, 505.66, 130.73, 298.3, 2.31, 0.0, 3.1, tool_force, -2.14, 2.26, 6.53, actual_rep, 1, curr_step, 45, track_size, 95, robot_vel, 60.25, joints_pos, 51.32, 43.17, -52.02, -98.02, 41.27, 57.6, 31.96, tool_torque, 0.391, -0.023, 0.04, tool_momentum, 0.367, -0.0070, 0.04, robot_mode, normal, 
30/03/2022 12:05:35:070, robot_pos_w_timestamp, 1648634649583, 499.67, 136.36, 302.84, 2.32, 0.0, 3.1, tool_force, -2.52, 1.7, 5.62, actual_rep, 1, curr_step, 46, track_size, 95, robot_vel, 66.69, joints_pos, 52.41, 42.05, -52.02, -98.74, 40.45, 57.39, 32.55, tool_torque, 0.222, 0.066, 0.02, tool_momentum, 0.233, 0.052, 0.02, robot_mode, normal, 
30/03/2022 12:05:35:256, robot_pos_w_timestamp, 1648634649734, 494.06, 142.13, 306.95, 2.32, 0.0, 3.09, tool_force, -1.71, 2.17, 5.97, actual_rep, 1, curr_step, 47, track_size, 95, robot_vel, 54.55, joints_pos, 53.47, 40.93, -51.99, -99.55, 40.05, 56.87, 33.37, tool_torque, 0.295, 0.044, 0.039, tool_momentum, 0.274, 0.059, 0.037, robot_mode, normal, 
30/03/2022 12:05:35:375, robot_pos_w_timestamp, 1648634649885, 488.02, 147.94, 310.65, 2.32, 0.0, 3.09, tool_force, -2.19, 2.15, 6.22, actual_rep, 1, curr_step, 48, track_size, 95, robot_vel, 64.69, joints_pos, 54.5, 39.97, -51.96, -100.17, 39.31, 56.73, 34.48, tool_torque, 0.298, 0.017, 0.05, tool_momentum, 0.302, -0.0040, 0.05, robot_mode, normal, 
30/03/2022 12:05:35:525, robot_pos_w_timestamp, 1648634650035, 482.15, 153.48, 313.6, 2.32, -0.01, 3.09, tool_force, -2.35, 1.61, 6.42, actual_rep, 1, curr_step, 49, track_size, 95, robot_vel, 51.77, joints_pos, 55.41, 39.1, -51.88, -100.75, 38.88, 56.84, 35.65, tool_torque, 0.124, -0.109, 0.027, tool_momentum, 0.137, -0.11, 0.027, robot_mode, normal, 
30/03/2022 12:05:35:716, robot_pos_w_timestamp, 1648634650184, 476.91, 159.52, 316.44, 2.31, -0.01, 3.09, tool_force, -1.97, 2.31, 6.06, actual_rep, 1, curr_step, 50, track_size, 95, robot_vel, 58.25, joints_pos, 56.4, 38.29, -51.8, -101.26, 38.35, 56.57, 36.97, tool_torque, 0.353, 0.0070, 0.06, tool_momentum, 0.371, -0.0060, 0.064, robot_mode, normal, 
30/03/2022 12:05:35:825, robot_pos_w_timestamp, 1648634650332, 471.04, 165.01, 318.39, 2.3, -0.01, 3.08, tool_force, -2.24, 1.89, 6.04, actual_rep, 1, curr_step, 51, track_size, 95, robot_vel, 54.45, joints_pos, 57.47, 37.46, -51.77, -102.01, 37.97, 56.04, 38.25, tool_torque, 0.27, 0.121, 0.03, tool_momentum, 0.264, 0.129, 0.03, robot_mode, normal, 
30/03/2022 12:05:35:976, robot_pos_w_timestamp, 1648634650482, 466.17, 170.99, 320.23, 2.3, -0.01, 3.08, tool_force, -1.32, 2.92, 6.48, actual_rep, 1, curr_step, 53, track_size, 95, robot_vel, 51.96, joints_pos, 58.45, 36.87, -51.72, -102.41, 37.45, 55.84, 39.6, tool_torque, 0.476, -0.093, 0.07, tool_momentum, 0.45, -0.024, 0.07, robot_mode, normal, 
30/03/2022 12:05:36:127, robot_pos_w_timestamp, 1648634650629, 461.91, 176.74, 321.05, 2.3, -0.01, 3.08, tool_force, -1.92, 2.31, 6.17, actual_rep, 1, curr_step, 55, track_size, 95, robot_vel, 50.36, joints_pos, 59.33, 36.44, -51.61, -102.76, 37.1, 55.56, 40.64, tool_torque, 0.33, 0.041, 0.055, tool_momentum, 0.327, 0.05, 0.055, robot_mode, normal, 
30/03/2022 12:05:36:279, robot_pos_w_timestamp, 1648634650778, 458.41, 182.42, 320.53, 2.29, -0.01, 3.07, tool_force, -2.0, 1.81, 5.63, actual_rep, 1, curr_step, 57, track_size, 95, robot_vel, 45.7, joints_pos, 60.12, 36.14, -51.44, -103.18, 37.05, 54.8, 41.73, tool_torque, 0.299, 0.0020, 0.086, tool_momentum, 0.349, -0.017, 0.086, robot_mode, normal, 
30/03/2022 12:05:36:429, robot_pos_w_timestamp, 1648634650927, 456.04, 188.28, 318.87, 2.29, 0.0, 3.07, tool_force, -1.3, 1.98, 5.44, actual_rep, 1, curr_step, 60, track_size, 95, robot_vel, 41.57, joints_pos, 60.83, 36.19, -51.23, -103.32, 36.89, 54.22, 42.94, tool_torque, 0.317, 0.0010, 0.087, tool_momentum, 0.314, 0.0020, 0.087, robot_mode, normal, 
30/03/2022 12:05:36:578, robot_pos_w_timestamp, 1648634651077, 454.72, 194.0, 316.79, 2.28, 0.0, 3.07, tool_force, -1.1, 1.13, 5.78, actual_rep, 1, curr_step, 63, track_size, 95, robot_vel, 40.64, joints_pos, 61.4, 36.45, -51.04, -103.28, 36.83, 53.75, 43.9, tool_torque, 0.208, 0.0050, 0.074, tool_momentum, 0.209, 0.0070, 0.076, robot_mode, normal, 
30/03/2022 12:05:36:728, robot_pos_w_timestamp, 1648634651226, 454.51, 198.62, 315.82, 2.27, 0.01, 3.07, tool_force, -1.75, 0.55, 5.76, actual_rep, 1, curr_step, 65, track_size, 95, robot_vel, 29.19, joints_pos, 61.9, 36.75, -51.06, -103.07, 36.83, 53.54, 45.09, tool_torque, 0.049, 0.216, 0.0060, tool_momentum, 0.054, 0.221, 0.0070, robot_mode, normal, 
30/03/2022 12:05:36:883, robot_pos_w_timestamp, 1648634651373, 455.02, 199.2, 315.6, 2.27, 0.01, 3.07, tool_force, -0.22, 1.31, 6.25, actual_rep, 1, curr_step, 68, track_size, 95, robot_vel, 12.74, joints_pos, 62.07, 36.96, -51.26, -102.95, 36.81, 53.56, 45.35, tool_torque, 0.08, -0.134, 0.137, tool_momentum, 0.067, -0.126, 0.136, robot_mode, normal, 
30/03/2022 12:05:37:027, robot_pos_w_timestamp, 1648634651523, 454.97, 199.38, 315.57, 2.27, 0.01, 3.07, tool_force, -0.41, 0.9, 5.73, actual_rep, 1, curr_step, 71, track_size, 95, robot_vel, 7.14, joints_pos, 62.06, 36.95, -51.24, -102.97, 36.93, 53.56, 45.25, tool_torque, 0.175, -0.273, 0.256, tool_momentum, 0.179, -0.273, 0.256, robot_mode, normal, 
30/03/2022 12:05:37:183, robot_pos_w_timestamp, 1648634651671, 455.08, 199.53, 315.69, 2.27, 0.01, 3.07, tool_force, -0.72, 1.3, 6.26, actual_rep, 1, curr_step, 73, track_size, 95, robot_vel, 1.1, joints_pos, 62.07, 36.95, -51.24, -102.94, 36.91, 53.55, 45.29, tool_torque, 0.182, -0.213, 0.209, tool_momentum, 0.181, -0.212, 0.209, robot_mode, normal, 
30/03/2022 12:05:37:332, robot_pos_w_timestamp, 1648634651822, 455.05, 199.58, 315.66, 2.27, 0.01, 3.07, tool_force, -0.78, 0.99, 6.01, actual_rep, 1, curr_step, 76, track_size, 95, robot_vel, 0.95, joints_pos, 62.07, 36.95, -51.23, -102.94, 36.91, 53.55, 45.29, tool_torque, 0.133, -0.196, 0.187, tool_momentum, 0.13, -0.196, 0.187, robot_mode, normal, 
30/03/2022 12:05:37:485, robot_pos_w_timestamp, 1648634651974, 455.06, 199.59, 315.64, 2.27, 0.01, 3.07, tool_force, -0.52, 0.89, 5.81, actual_rep, 1, curr_step, 79, track_size, 95, robot_vel, 0.18, joints_pos, 62.06, 36.95, -51.22, -102.94, 36.91, 53.55, 45.29, tool_torque, 0.14, -0.232, 0.196, tool_momentum, 0.14, -0.233, 0.196, robot_mode, normal, 
30/03/2022 12:05:37:635, robot_pos_w_timestamp, 1648634652121, 455.07, 199.6, 315.64, 2.27, 0.01, 3.07, tool_force, -0.48, 0.8, 5.74, actual_rep, 1, curr_step, 82, track_size, 95, robot_vel, 0.13, joints_pos, 62.06, 36.95, -51.22, -102.94, 36.91, 53.55, 45.3, tool_torque, 0.126, -0.228, 0.19, tool_momentum, 0.126, -0.227, 0.19, robot_mode, normal, 
30/03/2022 12:05:37:783, robot_pos_w_timestamp, 1648634652270, 455.08, 199.61, 315.64, 2.27, 0.01, 3.07, tool_force, -0.45, 0.82, 5.76, actual_rep, 1, curr_step, 84, track_size, 95, robot_vel, 0.07, joints_pos, 62.06, 36.95, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.125, -0.23, 0.189, tool_momentum, 0.124, -0.23, 0.189, robot_mode, normal, 
30/03/2022 12:05:37:935, robot_pos_w_timestamp, 1648634652419, 455.08, 199.61, 315.63, 2.27, 0.01, 3.07, tool_force, -0.47, 0.81, 5.75, actual_rep, 1, curr_step, 87, track_size, 95, robot_vel, 0.03, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.128, -0.226, 0.191, tool_momentum, 0.128, -0.227, 0.192, robot_mode, normal, 
30/03/2022 12:05:38:084, robot_pos_w_timestamp, 1648634652568, 455.08, 199.62, 315.63, 2.27, 0.01, 3.07, tool_force, -0.48, 0.84, 5.76, actual_rep, 1, curr_step, 90, track_size, 95, robot_vel, 0.05, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.133, -0.227, 0.194, tool_momentum, 0.133, -0.226, 0.194, robot_mode, normal, 
30/03/2022 12:05:38:238, robot_pos_w_timestamp, 1648634652718, 455.09, 199.62, 315.62, 2.27, 0.01, 3.07, tool_force, -0.48, 0.82, 5.76, actual_rep, 1, curr_step, 93, track_size, 95, robot_vel, 0.04, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.135, -0.227, 0.196, tool_momentum, 0.134, -0.226, 0.196, robot_mode, normal, 
30/03/2022 12:05:38:386, robot_pos_w_timestamp, 1648634652868, 455.09, 199.62, 315.62, 2.27, 0.01, 3.07, tool_force, -0.47, 0.83, 5.77, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.02, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.138, -0.227, 0.197, tool_momentum, 0.141, -0.229, 0.198, robot_mode, normal, 
30/03/2022 12:05:38:565, robot_pos_w_timestamp, 1648634653017, 455.09, 199.62, 315.62, 2.27, 0.01, 3.07, tool_force, -0.46, 0.82, 5.74, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.01, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.136, -0.231, 0.197, tool_momentum, 0.136, -0.232, 0.197, robot_mode, normal, 
30/03/2022 12:05:38:690, robot_pos_w_timestamp, 1648634653168, 455.09, 199.62, 315.62, 2.27, 0.01, 3.07, tool_force, -0.46, 0.83, 5.74, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.02, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.134, -0.231, 0.198, tool_momentum, 0.134, -0.231, 0.198, robot_mode, normal, 
30/03/2022 12:05:38:842, robot_pos_w_timestamp, 1648634653319, 455.09, 199.62, 315.62, 2.27, 0.01, 3.07, tool_force, -0.48, 0.85, 5.75, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.0, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.138, -0.231, 0.197, tool_momentum, 0.137, -0.232, 0.198, robot_mode, normal, 
30/03/2022 12:05:38:995, robot_pos_w_timestamp, 1648634653470, 455.09, 199.62, 315.62, 2.27, 0.01, 3.07, tool_force, -0.48, 0.86, 5.76, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.0, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.137, -0.233, 0.198, tool_momentum, 0.138, -0.233, 0.198, robot_mode, normal, 
30/03/2022 12:05:39:146, robot_pos_w_timestamp, 1648634653618, 455.09, 199.62, 315.62, 2.27, 0.01, 3.07, tool_force, -0.49, 0.85, 5.76, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.01, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.138, -0.228, 0.197, tool_momentum, 0.138, -0.226, 0.197, robot_mode, normal, 
30/03/2022 12:05:39:294, robot_pos_w_timestamp, 1648634653771, 455.09, 199.62, 315.62, 2.27, 0.01, 3.07, tool_force, -0.52, 0.9, 5.78, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.01, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.14, -0.224, 0.197, tool_momentum, 0.14, -0.224, 0.197, robot_mode, normal, 
30/03/2022 12:05:39:448, robot_pos_w_timestamp, 1648634653916, 455.09, 199.61, 315.63, 2.27, 0.01, 3.07, tool_force, -0.51, 0.93, 5.82, actual_rep, 1, curr_step, 95, track_size, 95, robot_vel, 0.08, joints_pos, 62.06, 36.96, -51.22, -102.93, 36.91, 53.55, 45.3, tool_torque, 0.138, -0.219, 0.194, tool_momentum, 0.138, -0.219, 0.194, robot_mode, normal, 
