30/03/2022 10:41:04: File Created!
30/03/2022 10:41:04:720, robot_pos_w_timestamp, 1648629579094, 548.52, 323.32, 199.95, 2.25, 0.01, 3.04, tool_force, -0.31, -0.13, 0.13, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 0.02, joints_pos, 41.42, 53.99, -17.6, -77.44, 19.88, 45.67, 69.21, tool_torque, 0.191, -0.106, 0.116, tool_momentum, 0.191, -0.106, 0.116, robot_mode, normal, 
30/03/2022 10:41:14:339, robot_pos_w_timestamp, 1648629588637, 529.42, 173.97, 321.89, 2.19, -0.04, 3.07, tool_force, 4.72, -1.73, -1.92, actual_rep, 1, curr_step, 31, track_size, 84, robot_vel, 11.18, joints_pos, 32.77, 35.05, -21.33, -91.05, 19.26, 54.13, 58.75, tool_torque, 0.492, -0.481, 0.969, tool_momentum, 0.492, -0.483, 0.969, robot_mode, impedance, 
30/03/2022 10:41:14:484, robot_pos_w_timestamp, 1648629588789, 529.95, 172.64, 321.71, 2.19, -0.04, 3.07, tool_force, 3.86, -1.82, -1.91, actual_rep, 1, curr_step, 31, track_size, 84, robot_vel, 9.41, joints_pos, 32.64, 35.08, -21.35, -91.04, 19.26, 54.1, 58.56, tool_torque, 0.475, -0.482, 0.881, tool_momentum, 0.475, -0.484, 0.881, robot_mode, impedance, 
30/03/2022 10:41:14:637, robot_pos_w_timestamp, 1648629588937, 530.6, 171.57, 321.56, 2.19, -0.04, 3.07, tool_force, 3.42, -2.21, -1.9, actual_rep, 1, curr_step, 31, track_size, 84, robot_vel, 7.35, joints_pos, 32.51, 35.13, -21.35, -90.99, 19.26, 54.1, 58.39, tool_torque, 0.424, -0.529, 0.841, tool_momentum, 0.426, -0.531, 0.84, robot_mode, impedance, 
30/03/2022 10:41:14:828, robot_pos_w_timestamp, 1648629589090, 531.11, 170.9, 321.44, 2.19, -0.04, 3.07, tool_force, 2.83, -2.25, -1.81, actual_rep, 1, curr_step, 31, track_size, 84, robot_vel, 5.12, joints_pos, 32.41, 35.17, -21.34, -90.95, 19.34, 54.1, 58.24, tool_torque, 0.408, -0.578, 0.773, tool_momentum, 0.408, -0.579, 0.772, robot_mode, impedance, 
30/03/2022 10:41:14:941, robot_pos_w_timestamp, 1648629589234, 531.34, 170.38, 321.56, 2.2, -0.04, 3.07, tool_force, 1.88, -3.02, -2.09, actual_rep, 1, curr_step, 32, track_size, 84, robot_vel, 4.25, joints_pos, 32.34, 35.15, -21.33, -90.94, 19.36, 54.14, 58.06, tool_torque, 0.343, -0.596, 0.737, tool_momentum, 0.342, -0.593, 0.736, robot_mode, impedance, 
30/03/2022 10:41:15:092, robot_pos_w_timestamp, 1648629589386, 529.03, 174.09, 325.21, 2.21, -0.05, 3.06, tool_force, -1.22, -1.51, -1.13, actual_rep, 1, curr_step, 33, track_size, 84, robot_vel, 45.8, joints_pos, 32.43, 34.66, -20.97, -91.02, 19.52, 54.51, 57.72, tool_torque, 0.319, -0.551, 0.559, tool_momentum, 0.325, -0.515, 0.559, robot_mode, impedance, 
30/03/2022 10:41:15:240, robot_pos_w_timestamp, 1648629589533, 524.89, 178.88, 328.0, 2.22, -0.05, 3.06, tool_force, -2.11, -0.55, -0.71, actual_rep, 1, curr_step, 34, track_size, 84, robot_vel, 46.39, joints_pos, 32.67, 34.05, -20.48, -91.42, 19.53, 54.58, 57.66, tool_torque, 0.247, -0.257, 0.408, tool_momentum, 0.248, -0.261, 0.408, robot_mode, impedance, 
30/03/2022 10:41:15:391, robot_pos_w_timestamp, 1648629589683, 520.73, 184.29, 330.47, 2.23, -0.06, 3.06, tool_force, -2.31, -0.75, -0.45, actual_rep, 1, curr_step, 35, track_size, 84, robot_vel, 49.72, joints_pos, 32.99, 33.5, -20.06, -91.79, 19.59, 54.58, 57.72, tool_torque, 0.167, -0.144, 0.233, tool_momentum, 0.178, -0.154, 0.232, robot_mode, impedance, 
30/03/2022 10:41:15:542, robot_pos_w_timestamp, 1648629589833, 516.87, 189.82, 332.63, 2.23, -0.07, 3.05, tool_force, -2.28, 0.22, -0.09, actual_rep, 1, curr_step, 36, track_size, 84, robot_vel, 46.81, joints_pos, 33.41, 33.04, -19.73, -92.11, 19.69, 54.55, 58.04, tool_torque, 0.146, 0.067, -0.0040, tool_momentum, 0.144, 0.091, -0.0060, robot_mode, impedance, 
30/03/2022 10:41:15:691, robot_pos_w_timestamp, 1648629589984, 513.54, 195.14, 334.03, 2.23, -0.07, 3.05, tool_force, -2.54, 0.27, -0.5, actual_rep, 1, curr_step, 37, track_size, 84, robot_vel, 40.38, joints_pos, 33.9, 32.72, -19.56, -92.34, 19.73, 54.5, 58.69, tool_torque, 0.184, 0.158, -0.02, tool_momentum, 0.194, 0.152, -0.02, robot_mode, impedance, 
30/03/2022 10:41:15:842, robot_pos_w_timestamp, 1648629590133, 509.67, 200.19, 335.51, 2.23, -0.07, 3.05, tool_force, -1.55, 0.76, 0.64, actual_rep, 1, curr_step, 38, track_size, 84, robot_vel, 44.26, joints_pos, 34.51, 32.36, -19.5, -92.64, 19.72, 54.51, 59.42, tool_torque, 0.134, 0.081, -0.011, tool_momentum, 0.127, 0.077, -0.011, robot_mode, normal, 
30/03/2022 10:41:15:992, robot_pos_w_timestamp, 1648629590282, 505.96, 205.93, 336.39, 2.23, -0.07, 3.05, tool_force, -1.82, 0.39, -0.3, actual_rep, 1, curr_step, 40, track_size, 84, robot_vel, 46.0, joints_pos, 35.24, 32.09, -19.46, -92.91, 19.56, 54.3, 60.43, tool_torque, 0.184, 0.219, -0.011, tool_momentum, 0.194, 0.216, -0.011, robot_mode, normal, 
30/03/2022 10:41:16:146, robot_pos_w_timestamp, 1648629590432, 504.27, 211.71, 335.8, 2.22, -0.07, 3.05, tool_force, -1.96, 0.4, 0.02, actual_rep, 1, curr_step, 43, track_size, 84, robot_vel, 39.52, joints_pos, 35.9, 32.14, -19.46, -92.95, 19.51, 53.87, 61.24, tool_torque, 0.135, 0.275, -0.031, tool_momentum, 0.132, 0.275, -0.032, robot_mode, normal, 
30/03/2022 10:41:16:300, robot_pos_w_timestamp, 1648629590583, 503.64, 217.52, 334.04, 2.22, -0.07, 3.04, tool_force, -1.28, -0.45, 0.02, actual_rep, 1, curr_step, 46, track_size, 84, robot_vel, 41.99, joints_pos, 36.52, 32.43, -19.47, -92.81, 19.46, 53.44, 61.93, tool_torque, 0.065, 0.181, -0.024, tool_momentum, 0.061, 0.184, -0.024, robot_mode, normal, 
30/03/2022 10:41:16:454, robot_pos_w_timestamp, 1648629590737, 504.51, 223.46, 332.74, 2.22, -0.06, 3.04, tool_force, -1.63, -0.28, 0.11, actual_rep, 1, curr_step, 49, track_size, 84, robot_vel, 42.7, joints_pos, 37.13, 32.89, -19.57, -92.3, 19.34, 53.27, 62.62, tool_torque, 0.031, 0.351, -0.065, tool_momentum, 0.015, 0.351, -0.065, robot_mode, normal, 
30/03/2022 10:41:16:606, robot_pos_w_timestamp, 1648629590888, 506.43, 225.4, 332.07, 2.23, -0.05, 3.05, tool_force, -1.27, -0.6, 0.6, actual_rep, 1, curr_step, 52, track_size, 84, robot_vel, 16.02, joints_pos, 37.64, 33.36, -19.99, -91.73, 18.57, 53.61, 62.87, tool_torque, -0.233, 0.191, -0.047, tool_momentum, -0.235, 0.207, -0.046, robot_mode, normal, 
30/03/2022 10:41:16:752, robot_pos_w_timestamp, 1648629591036, 507.03, 223.2, 331.47, 2.25, -0.02, 3.07, tool_force, -1.27, -0.93, 0.51, actual_rep, 1, curr_step, 54, track_size, 84, robot_vel, 17.94, joints_pos, 38.21, 33.6, -20.54, -91.52, 16.47, 53.99, 63.15, tool_torque, -0.333, 0.281, -0.116, tool_momentum, -0.332, 0.283, -0.116, robot_mode, normal, 
30/03/2022 10:41:16:907, robot_pos_w_timestamp, 1648629591185, 507.18, 222.06, 330.75, 2.25, 0.02, 3.09, tool_force, -1.03, -0.36, 0.78, actual_rep, 1, curr_step, 57, track_size, 84, robot_vel, 5.34, joints_pos, 38.76, 33.8, -20.86, -91.38, 14.19, 54.14, 64.34, tool_torque, -0.203, 0.203, -0.097, tool_momentum, -0.212, 0.214, -0.098, robot_mode, normal, 
30/03/2022 10:41:17:053, robot_pos_w_timestamp, 1648629591334, 507.11, 222.33, 329.79, 2.25, 0.02, 3.09, tool_force, -0.53, 0.06, 0.25, actual_rep, 1, curr_step, 59, track_size, 84, robot_vel, 9.36, joints_pos, 38.95, 33.89, -20.92, -91.41, 13.66, 53.94, 64.69, tool_torque, 0.066, 0.207, 0.031, tool_momentum, 0.071, 0.202, 0.031, robot_mode, normal, 
30/03/2022 10:41:17:210, robot_pos_w_timestamp, 1648629591484, 507.58, 221.46, 330.16, 2.26, 0.02, 3.09, tool_force, 0.06, 0.07, 0.12, actual_rep, 1, curr_step, 62, track_size, 84, robot_vel, 5.32, joints_pos, 38.83, 33.87, -20.94, -91.39, 13.81, 53.99, 64.3, tool_torque, 0.133, -0.437, 0.515, tool_momentum, 0.143, -0.451, 0.515, robot_mode, normal, 
30/03/2022 10:41:17:353, robot_pos_w_timestamp, 1648629591634, 507.59, 221.0, 330.74, 2.26, 0.02, 3.09, tool_force, 1.21, 0.13, -0.1, actual_rep, 1, curr_step, 65, track_size, 84, robot_vel, 6.87, joints_pos, 38.77, 33.79, -20.93, -91.4, 13.89, 54.06, 64.13, tool_torque, 0.091, -0.579, 0.519, tool_momentum, 0.086, -0.574, 0.517, robot_mode, normal, 
30/03/2022 10:41:17:510, robot_pos_w_timestamp, 1648629591784, 507.5, 221.03, 330.64, 2.26, 0.02, 3.09, tool_force, 0.68, -0.02, -0.17, actual_rep, 1, curr_step, 68, track_size, 84, robot_vel, 0.89, joints_pos, 38.77, 33.8, -20.92, -91.42, 13.89, 54.05, 64.13, tool_torque, 0.123, -0.426, 0.428, tool_momentum, 0.13, -0.427, 0.428, robot_mode, normal, 
30/03/2022 10:41:17:655, robot_pos_w_timestamp, 1648629591933, 507.54, 221.01, 330.6, 2.26, 0.02, 3.09, tool_force, 0.71, 0.39, 0.15, actual_rep, 1, curr_step, 70, track_size, 84, robot_vel, 0.33, joints_pos, 38.77, 33.8, -20.92, -91.41, 13.88, 54.04, 64.13, tool_torque, 0.16, -0.411, 0.429, tool_momentum, 0.156, -0.407, 0.428, robot_mode, normal, 
30/03/2022 10:41:17:815, robot_pos_w_timestamp, 1648629592083, 507.57, 221.03, 330.57, 2.26, 0.02, 3.09, tool_force, 0.66, 0.01, 0.09, actual_rep, 1, curr_step, 73, track_size, 84, robot_vel, 0.36, joints_pos, 38.77, 33.81, -20.93, -91.41, 13.88, 54.04, 64.13, tool_torque, 0.092, -0.399, 0.412, tool_momentum, 0.09, -0.4, 0.412, robot_mode, normal, 
30/03/2022 10:41:17:957, robot_pos_w_timestamp, 1648629592232, 507.58, 221.03, 330.57, 2.26, 0.02, 3.09, tool_force, 0.7, 0.05, 0.09, actual_rep, 1, curr_step, 76, track_size, 84, robot_vel, 0.05, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.04, 64.13, tool_torque, 0.099, -0.402, 0.412, tool_momentum, 0.1, -0.401, 0.412, robot_mode, normal, 
30/03/2022 10:41:18:113, robot_pos_w_timestamp, 1648629592381, 507.58, 221.03, 330.57, 2.26, 0.02, 3.09, tool_force, 0.68, 0.11, 0.08, actual_rep, 1, curr_step, 79, track_size, 84, robot_vel, 0.03, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.04, 64.13, tool_torque, 0.101, -0.396, 0.41, tool_momentum, 0.101, -0.396, 0.41, robot_mode, normal, 
30/03/2022 10:41:18:257, robot_pos_w_timestamp, 1648629592530, 507.58, 221.04, 330.57, 2.26, 0.02, 3.09, tool_force, 0.66, 0.06, 0.06, actual_rep, 1, curr_step, 81, track_size, 84, robot_vel, 0.02, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.04, 64.13, tool_torque, 0.092, -0.396, 0.41, tool_momentum, 0.091, -0.396, 0.41, robot_mode, normal, 
30/03/2022 10:41:18:423, robot_pos_w_timestamp, 1648629592682, 507.59, 221.04, 330.56, 2.26, 0.02, 3.09, tool_force, 0.67, 0.07, 0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.04, 64.13, tool_torque, 0.096, -0.398, 0.41, tool_momentum, 0.096, -0.397, 0.41, robot_mode, normal, 
30/03/2022 10:41:18:561, robot_pos_w_timestamp, 1648629592831, 507.59, 221.04, 330.56, 2.26, 0.02, 3.09, tool_force, 0.68, 0.08, 0.08, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.05, 64.13, tool_torque, 0.098, -0.399, 0.41, tool_momentum, 0.097, -0.398, 0.41, robot_mode, normal, 
30/03/2022 10:41:18:717, robot_pos_w_timestamp, 1648629592983, 507.59, 221.04, 330.56, 2.26, 0.02, 3.09, tool_force, 0.67, 0.05, 0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.05, 64.13, tool_torque, 0.091, -0.398, 0.41, tool_momentum, 0.091, -0.398, 0.41, robot_mode, normal, 
30/03/2022 10:41:18:863, robot_pos_w_timestamp, 1648629593131, 507.59, 221.04, 330.56, 2.26, 0.02, 3.09, tool_force, 0.68, 0.07, 0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.05, 64.13, tool_torque, 0.093, -0.4, 0.41, tool_momentum, 0.093, -0.399, 0.41, robot_mode, normal, 
30/03/2022 10:41:19:020, robot_pos_w_timestamp, 1648629593282, 507.59, 221.04, 330.56, 2.26, 0.02, 3.09, tool_force, 0.68, 0.06, 0.1, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.05, 64.13, tool_torque, 0.09, -0.401, 0.411, tool_momentum, 0.09, -0.4, 0.41, robot_mode, normal, 
30/03/2022 10:41:19:170, robot_pos_w_timestamp, 1648629593433, 507.59, 221.04, 330.57, 2.26, 0.02, 3.09, tool_force, 0.68, 0.06, 0.1, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.05, 64.13, tool_torque, 0.087, -0.403, 0.412, tool_momentum, 0.087, -0.403, 0.412, robot_mode, normal, 
30/03/2022 10:41:19:318, robot_pos_w_timestamp, 1648629593580, 507.59, 221.03, 330.57, 2.26, 0.02, 3.09, tool_force, 0.68, 0.04, 0.12, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.03, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.05, 64.13, tool_torque, 0.076, -0.403, 0.405, tool_momentum, 0.076, -0.404, 0.405, robot_mode, normal, 
30/03/2022 10:41:19:470, robot_pos_w_timestamp, 1648629593732, 507.58, 221.05, 330.58, 2.26, 0.02, 3.09, tool_force, 0.63, 0.04, 0.14, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 0.42, joints_pos, 38.77, 33.81, -20.93, -91.4, 13.88, 54.05, 64.13, tool_torque, 0.076, -0.401, 0.407, tool_momentum, 0.076, -0.399, 0.407, robot_mode, normal, 
30/03/2022 10:41:19:618, robot_pos_w_timestamp, 1648629593880, 507.61, 221.04, 330.67, 2.26, 0.02, 3.09, tool_force, 0.63, -0.06, 0.08, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 1.23, joints_pos, 38.77, 33.8, -20.93, -91.4, 13.89, 54.05, 64.13, tool_torque, 0.055, -0.384, 0.352, tool_momentum, 0.053, -0.383, 0.352, robot_mode, normal, 
30/03/2022 10:41:19:768, robot_pos_w_timestamp, 1648629594031, 507.56, 221.29, 330.24, 2.26, 0.02, 3.09, tool_force, 0.03, -0.26, -0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 6.12, joints_pos, 38.8, 33.85, -20.93, -91.4, 13.86, 54.01, 64.3, tool_torque, 0.016, -0.082, 0.109, tool_momentum, 0.025, -0.069, 0.104, robot_mode, normal, 
30/03/2022 10:41:19:920, robot_pos_w_timestamp, 1648629594181, 507.2, 222.32, 329.87, 2.25, 0.02, 3.09, tool_force, -1.36, -0.26, 0.1, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 12.57, joints_pos, 38.93, 33.89, -20.9, -91.4, 13.71, 53.95, 64.64, tool_torque, -0.0060, 0.242, -0.014, tool_momentum, -0.0050, 0.244, -0.014, robot_mode, normal, 
30/03/2022 10:41:20:070, robot_pos_w_timestamp, 1648629594332, 507.41, 221.2, 330.29, 2.26, 0.02, 3.09, tool_force, -0.03, 0.86, 0.8, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 14.01, joints_pos, 38.85, 33.84, -20.97, -91.42, 13.78, 54.02, 64.26, tool_torque, 0.152, -0.288, 0.395, tool_momentum, 0.153, -0.303, 0.395, robot_mode, normal, 
30/03/2022 10:41:20:221, robot_pos_w_timestamp, 1648629594481, 507.28, 222.28, 331.15, 2.25, 0.0, 3.08, tool_force, 0.9, -0.27, -0.46, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 11.06, joints_pos, 38.52, 33.69, -20.76, -91.46, 15.3, 53.98, 63.46, tool_torque, 0.216, -0.614, 0.593, tool_momentum, 0.237, -0.618, 0.596, robot_mode, normal, 
30/03/2022 10:41:20:374, robot_pos_w_timestamp, 1648629594632, 507.0, 224.98, 331.77, 2.24, -0.03, 3.06, tool_force, 0.77, 0.73, -0.91, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 21.13, joints_pos, 38.08, 33.51, -20.46, -91.62, 18.05, 53.62, 62.77, tool_torque, 0.458, -0.599, 0.587, tool_momentum, 0.457, -0.588, 0.587, robot_mode, normal, 
30/03/2022 10:41:20:520, robot_pos_w_timestamp, 1648629594781, 505.33, 227.19, 331.21, 2.22, -0.06, 3.04, tool_force, 0.27, 0.78, -0.6, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 22.49, joints_pos, 37.99, 33.36, -20.31, -91.98, 19.64, 53.27, 62.75, tool_torque, 0.416, -0.409, 0.34, tool_momentum, 0.411, -0.397, 0.34, robot_mode, normal, 
30/03/2022 10:41:20:671, robot_pos_w_timestamp, 1648629594932, 503.2, 224.37, 332.16, 2.22, -0.06, 3.04, tool_force, -0.19, 1.05, 0.51, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 37.03, joints_pos, 38.0, 32.9, -20.53, -92.59, 19.81, 53.1, 62.58, tool_torque, 0.38, -0.273, 0.409, tool_momentum, 0.388, -0.267, 0.41, robot_mode, normal, 
30/03/2022 10:41:20:850, robot_pos_w_timestamp, 1648629595106, 502.54, 217.44, 334.54, 2.22, -0.06, 3.04, tool_force, 0.53, 0.63, 0.42, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 42.84, joints_pos, 37.44, 32.39, -20.63, -93.02, 19.99, 53.5, 61.74, tool_torque, 0.156, -0.533, 0.538, tool_momentum, 0.135, -0.539, 0.538, robot_mode, normal, 
30/03/2022 10:41:21:004, robot_pos_w_timestamp, 1648629595257, 503.91, 211.53, 335.4, 2.22, -0.07, 3.05, tool_force, 0.74, 0.25, 0.05, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 42.55, joints_pos, 36.7, 32.27, -20.53, -93.05, 20.0, 53.89, 60.96, tool_torque, 0.153, -0.644, 0.594, tool_momentum, 0.15, -0.622, 0.591, robot_mode, normal, 
30/03/2022 10:41:21:150, robot_pos_w_timestamp, 1648629595406, 505.65, 205.79, 336.06, 2.22, -0.07, 3.05, tool_force, 0.17, 0.5, 0.57, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 40.27, joints_pos, 35.99, 32.19, -20.45, -93.03, 20.01, 54.21, 60.15, tool_torque, 0.174, -0.648, 0.591, tool_momentum, 0.168, -0.654, 0.591, robot_mode, normal, 
30/03/2022 10:41:21:308, robot_pos_w_timestamp, 1648629595556, 508.42, 199.82, 335.88, 2.23, -0.07, 3.05, tool_force, 1.07, -1.01, -0.47, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 42.66, joints_pos, 35.27, 32.27, -20.44, -92.93, 19.99, 54.3, 59.28, tool_torque, -0.02, -0.741, 0.574, tool_momentum, -0.02, -0.749, 0.576, robot_mode, normal, 
30/03/2022 10:41:21:453, robot_pos_w_timestamp, 1648629595706, 512.42, 194.12, 334.74, 2.23, -0.06, 3.05, tool_force, 1.1, -0.59, -0.15, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 46.11, joints_pos, 34.54, 32.61, -20.44, -92.59, 19.95, 54.47, 58.49, tool_torque, 0.024, -0.616, 0.578, tool_momentum, 0.028, -0.617, 0.578, robot_mode, normal, 
30/03/2022 10:41:21:603, robot_pos_w_timestamp, 1648629595857, 516.99, 188.32, 332.79, 2.23, -0.06, 3.05, tool_force, -0.05, -0.38, 0.4, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 53.9, joints_pos, 33.79, 33.09, -20.46, -92.16, 19.88, 54.55, 57.9, tool_torque, 0.022, -0.442, 0.518, tool_momentum, 0.02, -0.441, 0.518, robot_mode, normal, 
30/03/2022 10:41:21:752, robot_pos_w_timestamp, 1648629596006, 521.73, 182.48, 330.29, 2.22, -0.06, 3.06, tool_force, 1.05, -0.42, 0.07, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 52.7, joints_pos, 33.08, 33.64, -20.5, -91.71, 19.77, 54.57, 57.6, tool_torque, 0.0060, -0.58, 0.539, tool_momentum, 0.011, -0.572, 0.537, robot_mode, normal, 
30/03/2022 10:41:21:906, robot_pos_w_timestamp, 1648629596156, 526.73, 176.73, 327.37, 2.22, -0.05, 3.06, tool_force, 0.41, -0.36, 0.23, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 55.94, joints_pos, 32.42, 34.28, -20.62, -91.21, 19.69, 54.57, 57.44, tool_torque, 0.028, -0.384, 0.485, tool_momentum, 0.038, -0.39, 0.485, robot_mode, normal, 
30/03/2022 10:41:22:059, robot_pos_w_timestamp, 1648629596306, 532.43, 170.92, 323.82, 2.21, -0.05, 3.06, tool_force, 0.44, 0.11, -0.09, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 56.35, joints_pos, 31.79, 35.05, -20.79, -90.61, 19.58, 54.46, 57.38, tool_torque, 0.234, -0.304, 0.471, tool_momentum, 0.234, -0.312, 0.471, robot_mode, normal, 
30/03/2022 10:41:22:205, robot_pos_w_timestamp, 1648629596457, 538.47, 165.67, 319.66, 2.2, -0.04, 3.07, tool_force, 0.69, -0.16, -0.24, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 57.2, joints_pos, 31.23, 35.91, -20.98, -89.96, 19.51, 54.23, 57.32, tool_torque, 0.217, -0.321, 0.469, tool_momentum, 0.215, -0.328, 0.47, robot_mode, normal, 
30/03/2022 10:41:22:359, robot_pos_w_timestamp, 1648629596609, 544.23, 161.07, 314.62, 2.19, -0.03, 3.07, tool_force, 0.33, -0.29, -0.26, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 56.5, joints_pos, 30.78, 36.86, -21.19, -89.32, 19.42, 53.91, 57.31, tool_torque, 0.213, -0.25, 0.444, tool_momentum, 0.219, -0.243, 0.444, robot_mode, normal, 
30/03/2022 10:41:22:512, robot_pos_w_timestamp, 1648629596760, 549.7, 157.88, 308.68, 2.18, -0.02, 3.07, tool_force, 0.31, -0.07, -0.4, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 58.36, joints_pos, 30.47, 37.94, -21.42, -88.63, 19.39, 53.55, 57.31, tool_torque, 0.242, -0.222, 0.422, tool_momentum, 0.236, -0.22, 0.422, robot_mode, normal, 
30/03/2022 10:41:22:665, robot_pos_w_timestamp, 1648629596910, 554.25, 155.97, 302.83, 2.18, -0.01, 3.07, tool_force, 0.65, -0.02, -0.16, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 54.9, joints_pos, 30.34, 38.91, -21.66, -88.07, 19.38, 53.18, 57.31, tool_torque, 0.253, -0.291, 0.383, tool_momentum, 0.252, -0.301, 0.383, robot_mode, normal, 
30/03/2022 10:41:22:818, robot_pos_w_timestamp, 1648629597064, 558.2, 154.95, 296.99, 2.18, 0.0, 3.08, tool_force, 0.83, 0.24, -0.22, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 45.54, joints_pos, 30.31, 39.86, -21.89, -87.53, 19.38, 52.79, 57.31, tool_torque, 0.362, -0.301, 0.364, tool_momentum, 0.35, -0.301, 0.363, robot_mode, normal, 
30/03/2022 10:41:22:970, robot_pos_w_timestamp, 1648629597214, 561.91, 154.59, 291.3, 2.18, 0.0, 3.08, tool_force, 0.82, 0.0, -0.48, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 46.35, joints_pos, 30.29, 40.8, -22.06, -86.98, 19.4, 52.4, 57.31, tool_torque, 0.313, -0.28, 0.334, tool_momentum, 0.313, -0.278, 0.333, robot_mode, normal, 
30/03/2022 10:41:23:117, robot_pos_w_timestamp, 1648629597362, 565.64, 154.69, 285.46, 2.18, 0.01, 3.08, tool_force, 0.33, -0.08, -0.36, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 45.68, joints_pos, 30.29, 41.73, -22.21, -86.42, 19.42, 52.0, 57.34, tool_torque, 0.279, -0.134, 0.236, tool_momentum, 0.302, -0.145, 0.237, robot_mode, normal, 
30/03/2022 10:41:23:268, robot_pos_w_timestamp, 1648629597512, 569.53, 155.52, 279.66, 2.18, 0.02, 3.08, tool_force, -0.31, -0.57, -0.23, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 49.37, joints_pos, 30.32, 42.72, -22.31, -85.77, 19.41, 51.57, 57.5, tool_torque, 0.149, 0.084, 0.051, tool_momentum, 0.155, 0.083, 0.051, robot_mode, normal, 
30/03/2022 10:41:23:424, robot_pos_w_timestamp, 1648629597664, 573.57, 157.55, 273.81, 2.17, 0.03, 3.08, tool_force, -1.09, -0.51, -0.16, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 49.89, joints_pos, 30.46, 43.72, -22.41, -85.04, 19.33, 51.14, 57.95, tool_torque, 0.078, 0.235, -0.033, tool_momentum, 0.073, 0.232, -0.033, robot_mode, normal, 
30/03/2022 10:41:23:566, robot_pos_w_timestamp, 1648629597812, 577.68, 161.29, 268.04, 2.17, 0.04, 3.08, tool_force, -1.25, -0.53, 0.11, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 57.9, joints_pos, 30.75, 44.82, -22.52, -84.15, 19.19, 50.81, 58.72, tool_torque, 0.042, 0.33, -0.054, tool_momentum, 0.051, 0.298, -0.05, robot_mode, normal, 
30/03/2022 10:41:23:720, robot_pos_w_timestamp, 1648629597962, 581.42, 166.82, 262.68, 2.16, 0.05, 3.08, tool_force, -0.35, -0.6, -0.4, actual_rep, 1, curr_step, 84, track_size, 84, robot_vel, 54.85, joints_pos, 31.22, 45.89, -22.69, -83.2, 19.07, 50.66, 59.85, tool_torque, 0.024, 0.248, -0.065, tool_momentum, -0.024, 0.245, -0.068, robot_mode, normal, 
