30/03/2022 10:39:26: File Created!
30/03/2022 10:39:26:257, robot_pos_w_timestamp, 1648629480834, 548.51, 323.33, 199.94, 2.25, 0.01, 3.04, tool_force, -0.19, -0.18, 0.13, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 0.0, joints_pos, 41.46, 54.0, -17.66, -77.45, 19.94, 45.67, 69.17, tool_torque, 0.16, -0.163, 0.127, tool_momentum, 0.16, -0.163, 0.127, robot_mode, normal, 
30/03/2022 10:39:41:644, robot_pos_w_timestamp, 1648629496111, 552.59, 194.17, 293.72, 2.17, -0.01, 3.09, tool_force, 27.29, 2.08, -5.7, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 59.14, joints_pos, 34.13, 41.08, -22.07, -86.03, 19.27, 53.9, 61.84, tool_torque, 0.736, 0.43, 0.709, tool_momentum, 0.765, 0.424, 0.71, robot_mode, impedance, 
30/03/2022 10:39:41:794, robot_pos_w_timestamp, 1648629496260, 545.95, 196.28, 291.25, 2.17, 0.0, 3.09, tool_force, 29.19, 0.44, -2.01, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 46.41, joints_pos, 34.83, 40.64, -22.2, -87.28, 19.24, 52.96, 62.17, tool_torque, 0.618, 0.685, 0.678, tool_momentum, 0.635, 0.714, 0.679, robot_mode, impedance, 
30/03/2022 10:39:41:945, robot_pos_w_timestamp, 1648629496412, 540.72, 194.88, 289.52, 2.17, 0.0, 3.09, tool_force, 26.16, -0.08, 0.41, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 38.07, joints_pos, 35.22, 40.15, -22.41, -88.52, 19.24, 52.01, 62.24, tool_torque, 0.601, 0.896, 0.762, tool_momentum, 0.597, 0.893, 0.762, robot_mode, impedance, 
30/03/2022 10:39:42:097, robot_pos_w_timestamp, 1648629496560, 540.65, 190.39, 289.58, 2.17, 0.01, 3.08, tool_force, 20.94, 3.7, -1.87, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 43.29, joints_pos, 35.15, 39.92, -22.74, -88.99, 19.21, 51.35, 61.77, tool_torque, 0.902, 0.279, 0.786, tool_momentum, 0.911, 0.262, 0.784, robot_mode, impedance, 
30/03/2022 10:39:42:244, robot_pos_w_timestamp, 1648629496708, 548.43, 187.05, 295.14, 2.17, 0.02, 3.07, tool_force, 15.18, 12.38, -9.35, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 73.75, joints_pos, 34.67, 40.09, -23.03, -87.77, 19.14, 51.89, 61.16, tool_torque, 0.479, -0.366, 0.298, tool_momentum, 0.453, -0.374, 0.298, robot_mode, impedance, 
30/03/2022 10:39:42:397, robot_pos_w_timestamp, 1648629496857, 557.52, 186.66, 297.87, 2.17, 0.01, 3.08, tool_force, 14.73, 13.55, -10.0, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 46.74, joints_pos, 34.0, 40.94, -22.96, -85.8, 19.14, 53.38, 61.03, tool_torque, 0.44, -0.494, 0.35, tool_momentum, 0.438, -0.497, 0.353, robot_mode, impedance, 
30/03/2022 10:39:42:544, robot_pos_w_timestamp, 1648629497005, 557.82, 190.05, 295.22, 2.17, 0.0, 3.09, tool_force, 25.43, 2.11, -8.44, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 46.82, joints_pos, 33.75, 41.44, -22.46, -85.23, 19.46, 54.33, 61.29, tool_torque, 0.438, -0.351, 0.752, tool_momentum, 0.443, -0.359, 0.752, robot_mode, impedance, 
30/03/2022 10:39:42:700, robot_pos_w_timestamp, 1648629497155, 551.26, 192.14, 292.98, 2.17, -0.01, 3.09, tool_force, 28.27, -2.25, -6.64, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 55.68, joints_pos, 34.23, 40.98, -22.33, -86.42, 19.39, 53.78, 61.6, tool_torque, 0.648, 0.181, 0.756, tool_momentum, 0.624, 0.166, 0.759, robot_mode, impedance, 
30/03/2022 10:39:42:850, robot_pos_w_timestamp, 1648629497304, 542.81, 193.11, 291.66, 2.17, 0.0, 3.09, tool_force, 28.79, -1.64, -4.17, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 59.87, joints_pos, 34.87, 40.12, -22.34, -88.15, 19.26, 52.51, 61.76, tool_torque, 0.675, 0.377, 0.562, tool_momentum, 0.697, 0.373, 0.562, robot_mode, impedance, 
30/03/2022 10:39:42:998, robot_pos_w_timestamp, 1648629497453, 536.8, 193.82, 290.43, 2.17, 0.0, 3.08, tool_force, 29.83, -0.86, -1.06, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 36.8, joints_pos, 35.31, 39.57, -22.35, -89.36, 19.23, 51.66, 61.86, tool_torque, 0.64, 0.522, 0.451, tool_momentum, 0.638, 0.519, 0.451, robot_mode, impedance, 
30/03/2022 10:39:43:149, robot_pos_w_timestamp, 1648629497602, 533.4, 194.81, 289.28, 2.17, 0.0, 3.08, tool_force, 30.42, -2.35, -0.04, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 20.11, joints_pos, 35.61, 39.34, -22.35, -89.97, 19.24, 51.24, 62.03, tool_torque, 0.623, 0.619, 0.528, tool_momentum, 0.623, 0.61, 0.53, robot_mode, impedance, 
30/03/2022 10:39:43:301, robot_pos_w_timestamp, 1648629497753, 530.94, 194.53, 288.38, 2.17, 0.0, 3.09, tool_force, 31.34, -4.7, 0.52, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 17.46, joints_pos, 35.76, 39.18, -22.39, -90.42, 19.24, 51.08, 62.1, tool_torque, 0.672, 0.686, 0.611, tool_momentum, 0.675, 0.688, 0.612, robot_mode, impedance, 
30/03/2022 10:39:43:455, robot_pos_w_timestamp, 1648629497902, 529.73, 192.73, 287.57, 2.17, 0.0, 3.09, tool_force, 28.92, -4.88, 2.04, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 18.86, joints_pos, 35.78, 39.05, -22.51, -90.83, 19.24, 50.73, 62.1, tool_torque, 0.669, 0.806, 0.797, tool_momentum, 0.667, 0.805, 0.797, robot_mode, impedance, 
30/03/2022 10:39:43:600, robot_pos_w_timestamp, 1648629498051, 529.6, 191.48, 287.63, 2.17, 0.0, 3.08, tool_force, 29.09, -3.97, 1.81, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 5.94, joints_pos, 35.74, 38.97, -22.56, -90.98, 19.25, 50.55, 62.0, tool_torque, 0.713, 0.505, 0.93, tool_momentum, 0.71, 0.504, 0.93, robot_mode, impedance, 
30/03/2022 10:39:43:753, robot_pos_w_timestamp, 1648629498201, 530.61, 190.75, 287.64, 2.17, 0.0, 3.08, tool_force, 27.66, -3.33, 1.79, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 11.43, joints_pos, 35.64, 39.02, -22.57, -90.89, 19.25, 50.46, 61.91, tool_torque, 0.597, 0.32, 0.968, tool_momentum, 0.6, 0.315, 0.971, robot_mode, impedance, 
30/03/2022 10:39:43:941, robot_pos_w_timestamp, 1648629498352, 532.72, 189.03, 287.69, 2.17, 0.01, 3.08, tool_force, 25.27, -2.35, 1.7, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 18.89, joints_pos, 35.46, 39.17, -22.67, -90.65, 19.25, 50.46, 61.8, tool_torque, 0.46, 0.258, 1.089, tool_momentum, 0.441, 0.281, 1.093, robot_mode, impedance, 
30/03/2022 10:39:44:056, robot_pos_w_timestamp, 1648629498501, 536.77, 187.5, 288.7, 2.17, 0.01, 3.07, tool_force, 21.91, -0.2, 0.52, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 29.51, joints_pos, 35.11, 39.39, -22.73, -90.11, 19.62, 50.47, 61.26, tool_torque, -0.6, 1.102, 0.846, tool_momentum, -0.62, 1.119, 0.846, robot_mode, impedance, 
30/03/2022 10:39:44:248, robot_pos_w_timestamp, 1648629498649, 540.5, 187.96, 289.45, 2.17, -0.01, 3.06, tool_force, 22.78, 0.25, 0.64, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 23.52, joints_pos, 34.53, 39.58, -22.42, -89.56, 20.73, 50.52, 60.32, tool_torque, -1.833, 1.863, 0.856, tool_momentum, -1.824, 1.861, 0.857, robot_mode, impedance, 
30/03/2022 10:39:44:356, robot_pos_w_timestamp, 1648629498798, 542.36, 186.78, 287.6, 2.17, -0.01, 3.06, tool_force, 21.5, 1.62, 6.25, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 20.83, joints_pos, 34.02, 39.86, -22.09, -89.33, 20.99, 50.52, 59.89, tool_torque, -1.767, 2.141, 0.803, tool_momentum, -1.759, 2.147, 0.803, robot_mode, impedance, 
30/03/2022 10:39:44:510, robot_pos_w_timestamp, 1648629498948, 543.87, 186.01, 284.72, 2.17, -0.02, 3.06, tool_force, 21.35, 1.46, 8.78, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 19.51, joints_pos, 33.65, 40.23, -21.81, -89.11, 21.02, 50.44, 59.74, tool_torque, -1.097, 1.726, 0.858, tool_momentum, -1.076, 1.698, 0.859, robot_mode, impedance, 
30/03/2022 10:39:44:662, robot_pos_w_timestamp, 1648629499099, 545.58, 183.47, 284.21, 2.17, -0.01, 3.07, tool_force, 20.23, 2.01, 8.29, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 25.68, joints_pos, 33.58, 40.45, -21.99, -88.85, 20.34, 50.62, 59.94, tool_torque, -0.538, 0.951, 0.691, tool_momentum, -0.53, 0.949, 0.691, robot_mode, impedance, 
30/03/2022 10:39:44:814, robot_pos_w_timestamp, 1648629499248, 546.96, 183.18, 284.13, 2.17, 0.0, 3.07, tool_force, 19.32, -0.91, 7.27, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 9.73, joints_pos, 33.58, 40.66, -22.09, -88.53, 20.11, 50.9, 60.04, tool_torque, -0.756, 0.771, 0.494, tool_momentum, -0.752, 0.765, 0.494, robot_mode, impedance, 
30/03/2022 10:39:44:963, robot_pos_w_timestamp, 1648629499399, 548.42, 182.2, 284.01, 2.17, 0.0, 3.07, tool_force, 18.72, 0.48, 7.31, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 15.23, joints_pos, 33.56, 40.8, -22.24, -88.34, 20.05, 50.9, 59.93, tool_torque, -0.593, 0.58, 0.353, tool_momentum, -0.598, 0.582, 0.348, robot_mode, impedance, 
30/03/2022 10:39:45:123, robot_pos_w_timestamp, 1648629499552, 549.8, 183.14, 284.09, 2.18, 0.0, 3.07, tool_force, 18.27, 7.32, 7.3, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 14.95, joints_pos, 33.57, 40.93, -22.18, -88.07, 19.89, 50.81, 59.8, tool_torque, 0.128, 0.096, -0.098, tool_momentum, 0.126, 0.089, -0.1, robot_mode, impedance, 
30/03/2022 10:39:45:266, robot_pos_w_timestamp, 1648629499699, 554.94, 185.47, 288.14, 2.18, 0.01, 3.07, tool_force, 16.62, 11.57, 0.63, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 49.88, joints_pos, 33.56, 41.27, -22.28, -86.73, 19.5, 51.87, 60.11, tool_torque, 0.213, -0.231, -0.498, tool_momentum, 0.22, -0.241, -0.498, robot_mode, impedance, 
30/03/2022 10:39:45:416, robot_pos_w_timestamp, 1648629499850, 559.43, 188.09, 292.1, 2.18, 0.01, 3.08, tool_force, 18.47, 11.48, -4.7, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 39.24, joints_pos, 33.58, 41.62, -22.38, -85.43, 19.27, 53.13, 60.58, tool_torque, 0.414, -0.416, -0.437, tool_momentum, 0.417, -0.415, -0.439, robot_mode, impedance, 
30/03/2022 10:39:45:604, robot_pos_w_timestamp, 1648629500000, 562.66, 190.82, 293.44, 2.18, 0.01, 3.08, tool_force, 17.11, 16.12, -3.99, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 25.02, joints_pos, 33.61, 41.97, -22.38, -84.58, 19.22, 53.57, 60.82, tool_torque, 0.592, -0.254, -0.559, tool_momentum, 0.589, -0.251, -0.559, robot_mode, impedance, 
30/03/2022 10:39:45:758, robot_pos_w_timestamp, 1648629500150, 566.74, 192.86, 293.97, 2.18, 0.01, 3.08, tool_force, 16.21, 18.88, -4.33, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 30.39, joints_pos, 33.59, 42.47, -22.45, -83.62, 19.21, 54.03, 60.89, tool_torque, 0.612, -0.496, -0.842, tool_momentum, 0.616, -0.502, -0.844, robot_mode, impedance, 
30/03/2022 10:39:45:866, robot_pos_w_timestamp, 1648629500300, 568.15, 193.44, 293.33, 2.18, 0.01, 3.09, tool_force, 19.78, 11.49, -4.7, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 12.6, joints_pos, 33.59, 42.84, -22.54, -83.1, 19.18, 54.73, 61.26, tool_torque, 0.421, -0.642, -0.346, tool_momentum, 0.419, -0.647, -0.339, robot_mode, impedance, 
30/03/2022 10:39:46:045, robot_pos_w_timestamp, 1648629500456, 563.99, 193.9, 291.28, 2.18, 0.0, 3.09, tool_force, 21.75, 7.39, -3.28, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 38.86, joints_pos, 33.79, 42.63, -22.47, -83.82, 19.19, 54.58, 61.56, tool_torque, 0.821, -0.291, 0.157, tool_momentum, 0.818, -0.28, 0.157, robot_mode, impedance, 
30/03/2022 10:39:46:169, robot_pos_w_timestamp, 1648629500599, 558.94, 193.91, 291.41, 2.17, 0.0, 3.09, tool_force, 24.25, 6.25, -4.3, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 36.93, joints_pos, 34.11, 42.01, -22.47, -84.9, 19.19, 53.98, 61.69, tool_torque, 0.836, -0.305, 0.318, tool_momentum, 0.847, -0.314, 0.318, robot_mode, impedance, 
30/03/2022 10:39:46:321, robot_pos_w_timestamp, 1648629500747, 553.42, 194.87, 291.48, 2.17, 0.0, 3.09, tool_force, 25.17, 5.53, -3.72, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 37.54, joints_pos, 34.53, 41.39, -22.47, -86.02, 19.16, 53.31, 61.82, tool_torque, 0.823, -0.336, 0.293, tool_momentum, 0.826, -0.332, 0.293, robot_mode, impedance, 
30/03/2022 10:39:46:472, robot_pos_w_timestamp, 1648629500899, 548.55, 194.33, 290.71, 2.17, 0.01, 3.09, tool_force, 25.57, 2.74, -1.83, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 35.41, joints_pos, 34.84, 40.91, -22.52, -86.99, 19.01, 52.82, 62.02, tool_torque, 0.756, -0.092, 0.421, tool_momentum, 0.748, -0.078, 0.419, robot_mode, impedance, 
30/03/2022 10:39:46:621, robot_pos_w_timestamp, 1648629501048, 544.02, 193.54, 288.26, 2.17, 0.01, 3.09, tool_force, 26.9, 0.44, 1.87, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 35.15, joints_pos, 35.01, 40.6, -22.46, -87.99, 19.01, 52.17, 62.02, tool_torque, 0.822, -0.021, 0.54, tool_momentum, 0.817, -0.022, 0.54, robot_mode, impedance, 
30/03/2022 10:39:46:774, robot_pos_w_timestamp, 1648629501198, 540.34, 192.53, 286.7, 2.17, 0.01, 3.09, tool_force, 27.02, -1.5, 2.8, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 23.81, joints_pos, 35.15, 40.28, -22.46, -88.81, 19.04, 51.6, 62.02, tool_torque, 0.882, 0.033, 0.68, tool_momentum, 0.891, 0.032, 0.68, robot_mode, impedance, 
30/03/2022 10:39:46:922, robot_pos_w_timestamp, 1648629501346, 538.86, 190.89, 287.12, 2.17, 0.01, 3.08, tool_force, 23.62, 0.77, 2.36, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 13.52, joints_pos, 35.18, 39.98, -22.55, -89.29, 19.04, 51.17, 61.94, tool_torque, 0.927, 0.188, 0.747, tool_momentum, 0.927, 0.188, 0.747, robot_mode, impedance, 
30/03/2022 10:39:47:075, robot_pos_w_timestamp, 1648629501497, 542.27, 188.65, 288.85, 2.17, 0.01, 3.08, tool_force, 21.24, 5.55, 0.67, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 36.37, joints_pos, 34.97, 40.07, -22.74, -88.88, 19.03, 51.15, 61.59, tool_torque, 0.829, -0.25, 0.57, tool_momentum, 0.819, -0.268, 0.569, robot_mode, impedance, 
30/03/2022 10:39:47:222, robot_pos_w_timestamp, 1648629501648, 546.53, 188.97, 290.89, 2.17, 0.01, 3.08, tool_force, 21.41, 5.35, -4.42, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 34.51, joints_pos, 34.73, 40.4, -22.73, -87.93, 18.96, 51.9, 61.54, tool_torque, 0.803, -0.926, 0.489, tool_momentum, 0.811, -0.924, 0.487, robot_mode, impedance, 
30/03/2022 10:39:47:379, robot_pos_w_timestamp, 1648629501800, 549.2, 186.51, 294.17, 2.17, 0.02, 3.09, tool_force, 20.73, 1.57, -11.1, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 30.88, joints_pos, 34.63, 40.49, -23.07, -87.26, 18.46, 53.01, 61.59, tool_torque, 1.443, -1.687, 0.343, tool_momentum, 1.451, -1.69, 0.341, robot_mode, impedance, 
30/03/2022 10:39:47:531, robot_pos_w_timestamp, 1648629501953, 548.63, 183.63, 295.58, 2.17, 0.02, 3.1, tool_force, 20.19, 0.25, -11.59, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 16.76, joints_pos, 34.66, 40.39, -23.34, -87.27, 17.95, 53.64, 61.75, tool_torque, 2.623, -2.174, 0.432, tool_momentum, 2.631, -2.171, 0.431, robot_mode, impedance, 
30/03/2022 10:39:47:680, robot_pos_w_timestamp, 1648629502106, 544.88, 184.83, 294.8, 2.17, 0.02, 3.11, tool_force, 25.15, -4.09, -9.76, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 47.17, joints_pos, 34.89, 40.15, -23.24, -87.8, 17.93, 53.69, 62.27, tool_torque, 2.419, -1.732, 1.0, tool_momentum, 2.43, -1.738, 1.004, robot_mode, impedance, 
30/03/2022 10:39:47:833, robot_pos_w_timestamp, 1648629502257, 538.25, 187.59, 292.78, 2.16, 0.01, 3.1, tool_force, 28.33, -7.14, -6.92, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 47.33, joints_pos, 35.41, 39.61, -23.13, -89.07, 18.2, 52.75, 62.6, tool_torque, 2.061, -1.314, 1.367, tool_momentum, 2.037, -1.308, 1.367, robot_mode, impedance, 
30/03/2022 10:39:47:990, robot_pos_w_timestamp, 1648629502408, 531.43, 189.35, 291.69, 2.16, 0.01, 3.1, tool_force, 31.12, -7.04, -5.24, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 45.44, joints_pos, 35.96, 38.97, -23.12, -90.39, 18.4, 51.8, 62.66, tool_torque, 1.835, -0.911, 1.282, tool_momentum, 1.834, -0.906, 1.282, robot_mode, impedance, 
30/03/2022 10:39:48:136, robot_pos_w_timestamp, 1648629502559, 527.06, 191.12, 290.56, 2.16, 0.01, 3.09, tool_force, 30.28, -6.22, -2.89, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 26.9, joints_pos, 36.37, 38.62, -23.12, -91.2, 18.52, 51.13, 62.8, tool_torque, 1.657, -0.525, 1.269, tool_momentum, 1.659, -0.534, 1.269, robot_mode, impedance, 
30/03/2022 10:39:48:287, robot_pos_w_timestamp, 1648629502709, 525.08, 191.27, 289.43, 2.16, 0.01, 3.09, tool_force, 31.84, -8.03, -1.76, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 14.4, joints_pos, 36.52, 38.54, -23.15, -91.57, 18.61, 50.91, 62.82, tool_torque, 1.573, -0.448, 1.313, tool_momentum, 1.573, -0.442, 1.313, robot_mode, impedance, 
30/03/2022 10:39:48:439, robot_pos_w_timestamp, 1648629502859, 522.71, 191.62, 288.23, 2.16, 0.01, 3.1, tool_force, 32.77, -10.24, 0.13, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 19.06, joints_pos, 36.63, 38.41, -23.09, -92.0, 18.69, 50.68, 62.84, tool_torque, 1.564, -0.292, 1.395, tool_momentum, 1.549, -0.281, 1.395, robot_mode, impedance, 
30/03/2022 10:39:48:591, robot_pos_w_timestamp, 1648629503010, 520.34, 190.95, 287.09, 2.16, 0.01, 3.09, tool_force, 32.68, -11.68, 1.11, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 17.36, joints_pos, 36.71, 38.21, -23.07, -92.55, 18.71, 50.24, 62.84, tool_torque, 1.462, -0.217, 1.388, tool_momentum, 1.445, -0.217, 1.388, robot_mode, impedance, 
30/03/2022 10:39:48:736, robot_pos_w_timestamp, 1648629503159, 518.26, 189.67, 286.4, 2.16, 0.01, 3.09, tool_force, 32.5, -12.45, 2.27, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 16.87, joints_pos, 36.73, 37.99, -23.06, -93.06, 18.71, 49.87, 62.74, tool_torque, 1.456, -0.224, 1.473, tool_momentum, 1.453, -0.222, 1.473, robot_mode, impedance, 
30/03/2022 10:39:48:892, robot_pos_w_timestamp, 1648629503310, 516.57, 188.3, 285.59, 2.16, 0.01, 3.09, tool_force, 32.55, -13.38, 3.35, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 14.31, joints_pos, 36.72, 37.83, -23.07, -93.5, 18.71, 49.58, 62.63, tool_torque, 1.524, -0.305, 1.52, tool_momentum, 1.522, -0.305, 1.521, robot_mode, impedance, 
30/03/2022 10:39:49:048, robot_pos_w_timestamp, 1648629503460, 515.44, 187.47, 285.2, 2.16, 0.01, 3.09, tool_force, 31.77, -14.56, 3.08, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 8.13, joints_pos, 36.72, 37.7, -23.07, -93.78, 18.7, 49.38, 62.52, tool_torque, 1.486, -0.287, 1.441, tool_momentum, 1.484, -0.285, 1.44, robot_mode, impedance, 
30/03/2022 10:39:49:192, robot_pos_w_timestamp, 1648629503610, 514.22, 184.77, 285.08, 2.16, 0.01, 3.09, tool_force, 30.62, -18.02, 2.61, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 22.72, joints_pos, 36.66, 37.52, -23.2, -94.16, 18.62, 49.27, 62.25, tool_torque, 1.321, -0.287, 1.277, tool_momentum, 1.325, -0.291, 1.275, robot_mode, impedance, 
30/03/2022 10:39:49:340, robot_pos_w_timestamp, 1648629503760, 513.79, 179.08, 285.27, 2.16, 0.02, 3.09, tool_force, 24.97, -17.97, 2.42, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 46.97, joints_pos, 36.41, 37.24, -23.45, -94.69, 18.56, 48.8, 61.67, tool_torque, 1.227, -0.306, 1.129, tool_momentum, 1.23, -0.307, 1.128, robot_mode, impedance, 
30/03/2022 10:39:49:494, robot_pos_w_timestamp, 1648629503912, 515.32, 173.71, 285.84, 2.16, 0.02, 3.09, tool_force, 22.89, -16.36, 2.02, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 32.19, joints_pos, 35.86, 37.13, -23.5, -94.78, 18.68, 48.71, 61.0, tool_torque, 1.293, -0.485, 1.173, tool_momentum, 1.294, -0.484, 1.173, robot_mode, impedance, 
30/03/2022 10:39:49:642, robot_pos_w_timestamp, 1648629504061, 518.11, 169.02, 285.86, 2.16, 0.02, 3.09, tool_force, 18.45, -17.76, 2.86, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 43.34, joints_pos, 35.25, 37.24, -23.47, -94.58, 18.72, 48.72, 60.47, tool_torque, 1.102, -0.589, 1.283, tool_momentum, 1.105, -0.585, 1.282, robot_mode, impedance, 
30/03/2022 10:39:49:791, robot_pos_w_timestamp, 1648629504213, 520.24, 162.42, 284.86, 2.16, 0.02, 3.09, tool_force, 15.38, -20.99, 3.43, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 44.64, joints_pos, 34.5, 37.37, -23.47, -94.56, 18.81, 48.76, 59.66, tool_torque, 0.984, -0.563, 1.222, tool_momentum, 0.986, -0.56, 1.22, robot_mode, impedance, 
30/03/2022 10:39:49:944, robot_pos_w_timestamp, 1648629504362, 522.01, 156.5, 284.8, 2.16, 0.02, 3.09, tool_force, 11.7, -21.13, 3.45, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 41.91, joints_pos, 33.81, 37.36, -23.45, -94.58, 18.93, 48.76, 58.86, tool_torque, 1.1, -0.473, 1.175, tool_momentum, 1.106, -0.476, 1.177, robot_mode, impedance, 
30/03/2022 10:39:50:096, robot_pos_w_timestamp, 1648629504513, 523.6, 151.03, 285.11, 2.16, 0.01, 3.09, tool_force, 9.52, -22.65, 1.66, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 29.96, joints_pos, 33.16, 37.32, -23.4, -94.57, 18.99, 48.82, 58.25, tool_torque, 1.133, -0.718, 1.279, tool_momentum, 1.124, -0.707, 1.276, robot_mode, impedance, 
30/03/2022 10:39:50:245, robot_pos_w_timestamp, 1648629504662, 523.58, 147.06, 286.67, 2.16, 0.01, 3.09, tool_force, 9.84, -26.27, -1.71, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 27.33, joints_pos, 32.73, 37.06, -23.37, -94.69, 18.98, 49.11, 57.83, tool_torque, 1.148, -0.863, 1.321, tool_momentum, 1.146, -0.859, 1.319, robot_mode, impedance, 
30/03/2022 10:39:50:396, robot_pos_w_timestamp, 1648629504813, 521.77, 143.01, 287.24, 2.16, 0.01, 3.09, tool_force, 6.66, -25.99, -0.3, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 29.95, joints_pos, 32.46, 36.72, -23.4, -95.18, 18.85, 49.0, 57.44, tool_torque, 1.39, -0.463, 1.185, tool_momentum, 1.391, -0.471, 1.186, robot_mode, impedance, 
30/03/2022 10:39:50:550, robot_pos_w_timestamp, 1648629504963, 521.41, 139.82, 287.15, 2.16, 0.01, 3.09, tool_force, 5.71, -26.6, -0.47, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 16.38, joints_pos, 32.17, 36.6, -23.39, -95.4, 18.85, 48.92, 57.02, tool_torque, 1.444, -0.432, 1.078, tool_momentum, 1.446, -0.432, 1.077, robot_mode, impedance, 
30/03/2022 10:39:50:695, robot_pos_w_timestamp, 1648629505114, 520.48, 137.35, 286.95, 2.17, 0.01, 3.09, tool_force, 6.79, -29.93, -0.61, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 20.98, joints_pos, 31.95, 36.47, -23.37, -95.65, 18.85, 48.93, 56.59, tool_torque, 1.499, -0.625, 0.782, tool_momentum, 1.502, -0.617, 0.782, robot_mode, impedance, 
30/03/2022 10:39:50:848, robot_pos_w_timestamp, 1648629505267, 518.06, 135.5, 286.08, 2.17, 0.01, 3.09, tool_force, 6.65, -31.23, 0.92, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 19.4, joints_pos, 31.88, 36.25, -23.35, -96.19, 18.85, 48.66, 56.27, tool_torque, 1.678, -0.557, 0.56, tool_momentum, 1.692, -0.561, 0.559, robot_mode, impedance, 
30/03/2022 10:39:50:998, robot_pos_w_timestamp, 1648629505415, 516.25, 134.11, 285.56, 2.17, 0.01, 3.09, tool_force, 4.72, -31.33, 1.74, actual_rep, 1, curr_step, 25, track_size, 84, robot_vel, 10.94, joints_pos, 31.85, 36.05, -23.36, -96.63, 18.85, 48.33, 56.08, tool_torque, 1.798, -0.476, 0.46, tool_momentum, 1.809, -0.482, 0.462, robot_mode, impedance, 
