30/03/2022 16:28:51: File Created!
30/03/2022 16:28:51:380, robot_pos_w_timestamp, 1648650445092, 621.29, 261.85, 185.55, 2.33, 0.09, 3.06, tool_force, 0.22, 0.11, 0.07, actual_rep, 1, curr_step, 1, track_size, 85, robot_vel, 41.94, joints_pos, 37.13, 60.98, -24.87, -68.35, 24.19, 49.55, 56.63, tool_torque, 0.194, -0.18, 0.151, tool_momentum, 0.195, -0.179, 0.151, robot_mode, normal, 
30/03/2022 16:29:00:853, robot_pos_w_timestamp, 1648650454559, 597.23, 138.68, 298.32, 2.21, 0.0, 3.12, tool_force, 19.97, -1.3, -0.28, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 8.38, joints_pos, 30.59, 45.53, -28.01, -79.36, 23.55, 59.4, 51.36, tool_torque, 0.576, 0.664, -1.217, tool_momentum, 0.571, 0.665, -1.218, robot_mode, impedance, 
30/03/2022 16:29:01:008, robot_pos_w_timestamp, 1648650454710, 596.0, 138.28, 298.21, 2.21, 0.0, 3.12, tool_force, 19.94, -2.48, 0.26, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 11.12, joints_pos, 30.61, 45.38, -27.98, -79.64, 23.54, 59.29, 51.28, tool_torque, 0.648, 0.68, -1.258, tool_momentum, 0.65, 0.68, -1.258, robot_mode, impedance, 
30/03/2022 16:29:01:156, robot_pos_w_timestamp, 1648650454863, 594.81, 137.15, 297.48, 2.21, 0.0, 3.12, tool_force, 19.71, -2.73, 1.69, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 10.24, joints_pos, 30.62, 45.27, -27.98, -79.97, 23.45, 59.05, 51.19, tool_torque, 0.772, 0.666, -1.273, tool_momentum, 0.766, 0.667, -1.273, robot_mode, impedance, 
30/03/2022 16:29:01:307, robot_pos_w_timestamp, 1648650455012, 594.15, 136.39, 297.27, 2.21, 0.0, 3.12, tool_force, 18.93, -3.76, 2.23, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 10.1, joints_pos, 30.61, 45.2, -28.0, -80.14, 23.39, 58.98, 51.15, tool_torque, 0.848, 0.592, -1.24, tool_momentum, 0.847, 0.592, -1.24, robot_mode, impedance, 
30/03/2022 16:29:01:461, robot_pos_w_timestamp, 1648650455164, 593.29, 135.16, 296.83, 2.21, 0.0, 3.12, tool_force, 19.09, -5.78, 2.98, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 10.29, joints_pos, 30.6, 45.14, -28.05, -80.35, 23.35, 58.94, 51.05, tool_torque, 0.969, 0.549, -1.299, tool_momentum, 0.973, 0.549, -1.299, robot_mode, impedance, 
30/03/2022 16:29:01:612, robot_pos_w_timestamp, 1648650455313, 592.52, 133.88, 297.0, 2.21, 0.0, 3.12, tool_force, 18.06, -6.41, 2.25, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 9.58, joints_pos, 30.59, 45.0, -28.12, -80.6, 23.35, 58.79, 50.95, tool_torque, 0.945, 0.533, -1.23, tool_momentum, 0.945, 0.531, -1.229, robot_mode, impedance, 
30/03/2022 16:29:01:767, robot_pos_w_timestamp, 1648650455462, 592.05, 132.25, 297.14, 2.21, 0.01, 3.12, tool_force, 17.45, -6.97, 2.18, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 8.61, joints_pos, 30.53, 44.89, -28.18, -80.8, 23.35, 58.66, 50.77, tool_torque, 0.926, 0.459, -1.223, tool_momentum, 0.922, 0.46, -1.223, robot_mode, impedance, 
30/03/2022 16:29:01:914, robot_pos_w_timestamp, 1648650455612, 591.74, 131.54, 297.02, 2.21, 0.01, 3.12, tool_force, 16.98, -7.23, 2.49, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 4.73, joints_pos, 30.49, 44.84, -28.18, -80.9, 23.35, 58.6, 50.72, tool_torque, 0.964, 0.425, -1.208, tool_momentum, 0.965, 0.424, -1.208, robot_mode, impedance, 
30/03/2022 16:29:02:067, robot_pos_w_timestamp, 1648650455761, 591.59, 131.33, 296.89, 2.21, 0.01, 3.12, tool_force, 17.57, -7.27, 2.76, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 1.03, joints_pos, 30.48, 44.83, -28.18, -80.95, 23.37, 58.58, 50.64, tool_torque, 0.991, 0.397, -1.262, tool_momentum, 0.99, 0.397, -1.262, robot_mode, impedance, 
30/03/2022 16:29:02:218, robot_pos_w_timestamp, 1648650455911, 591.37, 130.88, 296.66, 2.21, 0.01, 3.12, tool_force, 17.03, -7.96, 3.18, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 5.11, joints_pos, 30.48, 44.83, -28.21, -81.01, 23.37, 58.55, 50.6, tool_torque, 1.026, 0.399, -1.264, tool_momentum, 1.026, 0.402, -1.264, robot_mode, impedance, 
30/03/2022 16:29:02:368, robot_pos_w_timestamp, 1648650456061, 591.05, 130.17, 296.39, 2.21, 0.01, 3.12, tool_force, 16.62, -8.56, 4.06, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 6.58, joints_pos, 30.47, 44.81, -28.26, -81.1, 23.37, 58.54, 50.54, tool_torque, 1.116, 0.371, -1.255, tool_momentum, 1.116, 0.372, -1.255, robot_mode, impedance, 
30/03/2022 16:29:02:522, robot_pos_w_timestamp, 1648650456211, 591.18, 128.74, 296.19, 2.21, 0.01, 3.12, tool_force, 14.16, -8.56, 4.55, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 13.16, joints_pos, 30.43, 44.81, -28.36, -81.18, 23.37, 58.41, 50.51, tool_torque, 1.173, 0.321, -1.052, tool_momentum, 1.178, 0.321, -1.049, robot_mode, impedance, 
30/03/2022 16:29:02:673, robot_pos_w_timestamp, 1648650456361, 593.22, 126.07, 296.36, 2.21, 0.01, 3.11, tool_force, 9.61, -5.78, 4.61, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 26.81, joints_pos, 30.24, 44.91, -28.5, -81.02, 23.37, 58.09, 50.51, tool_torque, 0.962, 0.03, -0.594, tool_momentum, 0.962, 0.03, -0.594, robot_mode, impedance, 
30/03/2022 16:29:02:823, robot_pos_w_timestamp, 1648650456510, 597.7, 123.81, 296.91, 2.2, 0.02, 3.11, tool_force, 4.98, -3.22, 3.37, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 36.07, joints_pos, 29.86, 45.28, -28.59, -80.3, 23.58, 58.14, 50.51, tool_torque, 0.52, -0.271, -0.168, tool_momentum, 0.536, -0.277, -0.164, robot_mode, impedance, 
30/03/2022 16:29:02:973, robot_pos_w_timestamp, 1648650456661, 602.81, 121.46, 297.31, 2.2, 0.02, 3.11, tool_force, 1.47, -1.24, 2.85, actual_rep, 1, curr_step, 32, track_size, 85, robot_vel, 36.27, joints_pos, 29.38, 45.8, -28.63, -79.32, 23.73, 58.58, 50.48, tool_torque, 0.298, -0.386, 0.213, tool_momentum, 0.297, -0.394, 0.216, robot_mode, impedance, 
30/03/2022 16:29:03:127, robot_pos_w_timestamp, 1648650456810, 607.29, 120.08, 298.04, 2.2, 0.01, 3.11, tool_force, 0.93, -0.64, 0.82, actual_rep, 1, curr_step, 33, track_size, 85, robot_vel, 28.13, joints_pos, 28.94, 46.26, -28.6, -78.33, 23.89, 59.2, 50.39, tool_torque, 0.128, -0.552, 0.388, tool_momentum, 0.123, -0.55, 0.388, robot_mode, impedance, 
30/03/2022 16:29:03:280, robot_pos_w_timestamp, 1648650456960, 609.48, 120.85, 303.94, 2.2, 0.0, 3.11, tool_force, -0.14, 0.28, -0.05, actual_rep, 1, curr_step, 33, track_size, 85, robot_vel, 49.35, joints_pos, 28.71, 46.16, -28.59, -77.45, 24.08, 60.63, 50.33, tool_torque, 0.163, -0.507, 0.486, tool_momentum, 0.17, -0.503, 0.487, robot_mode, impedance, 
30/03/2022 16:29:03:472, robot_pos_w_timestamp, 1648650457112, 608.78, 121.81, 309.68, 2.2, 0.0, 3.11, tool_force, -0.51, 0.79, 0.6, actual_rep, 1, curr_step, 34, track_size, 85, robot_vel, 38.92, joints_pos, 28.7, 45.7, -28.55, -77.24, 24.09, 61.53, 50.27, tool_torque, 0.122, -0.319, 0.374, tool_momentum, 0.121, -0.314, 0.373, robot_mode, impedance, 
30/03/2022 16:29:03:618, robot_pos_w_timestamp, 1648650457259, 606.62, 123.25, 315.24, 2.2, -0.01, 3.11, tool_force, -0.13, 0.26, -0.26, actual_rep, 1, curr_step, 35, track_size, 85, robot_vel, 45.33, joints_pos, 28.76, 45.05, -28.43, -77.39, 24.1, 62.18, 50.24, tool_torque, 0.03, -0.306, 0.341, tool_momentum, 0.044, -0.307, 0.343, robot_mode, impedance, 
30/03/2022 16:29:03:766, robot_pos_w_timestamp, 1648650457409, 603.82, 125.03, 321.01, 2.21, -0.02, 3.11, tool_force, -1.1, 0.97, 0.44, actual_rep, 1, curr_step, 35, track_size, 85, robot_vel, 45.1, joints_pos, 28.88, 44.34, -28.31, -77.61, 24.1, 62.82, 50.2, tool_torque, 0.078, -0.109, 0.312, tool_momentum, 0.089, -0.113, 0.314, robot_mode, impedance, 
30/03/2022 16:29:03:877, robot_pos_w_timestamp, 1648650457556, 600.78, 127.14, 325.66, 2.21, -0.03, 3.11, tool_force, -1.62, 1.95, 1.08, actual_rep, 1, curr_step, 36, track_size, 85, robot_vel, 38.26, joints_pos, 29.02, 43.69, -28.14, -77.88, 24.07, 63.42, 50.14, tool_torque, 0.143, -0.046, 0.316, tool_momentum, 0.124, -0.037, 0.313, robot_mode, impedance, 
30/03/2022 16:29:04:065, robot_pos_w_timestamp, 1648650457707, 596.59, 130.46, 331.48, 2.22, -0.04, 3.11, tool_force, -1.57, 0.94, 0.46, actual_rep, 1, curr_step, 37, track_size, 85, robot_vel, 54.52, joints_pos, 29.28, 42.89, -27.95, -78.24, 24.02, 64.17, 50.06, tool_torque, 0.062, -0.099, 0.308, tool_momentum, 0.069, -0.105, 0.308, robot_mode, normal, 
30/03/2022 16:29:04:179, robot_pos_w_timestamp, 1648650457854, 591.19, 135.02, 337.54, 2.23, -0.05, 3.11, tool_force, -2.31, 0.86, 0.47, actual_rep, 1, curr_step, 38, track_size, 85, robot_vel, 65.29, joints_pos, 29.76, 41.93, -27.79, -78.79, 23.98, 64.83, 50.11, tool_torque, 0.0040, 0.093, 0.185, tool_momentum, 0.02, 0.088, 0.186, robot_mode, normal, 
30/03/2022 16:29:04:331, robot_pos_w_timestamp, 1648650458002, 586.78, 140.73, 342.82, 2.23, -0.06, 3.11, tool_force, -1.61, 0.79, 0.07, actual_rep, 1, curr_step, 39, track_size, 85, robot_vel, 56.35, joints_pos, 30.26, 41.17, -27.61, -79.14, 23.95, 65.3, 50.24, tool_torque, -0.035, 0.035, 0.089, tool_momentum, -0.034, 0.034, 0.089, robot_mode, normal, 
30/03/2022 16:29:04:479, robot_pos_w_timestamp, 1648650458153, 582.94, 146.42, 347.38, 2.24, -0.07, 3.11, tool_force, -2.17, 0.8, 0.49, actual_rep, 1, curr_step, 40, track_size, 85, robot_vel, 49.9, joints_pos, 30.76, 40.51, -27.42, -79.44, 23.96, 65.65, 50.45, tool_torque, -0.0030, 0.104, 0.039, tool_momentum, 0.018, 0.089, 0.038, robot_mode, normal, 
30/03/2022 16:29:04:631, robot_pos_w_timestamp, 1648650458303, 579.44, 152.31, 351.16, 2.25, -0.07, 3.11, tool_force, -2.11, 0.61, -0.11, actual_rep, 1, curr_step, 41, track_size, 85, robot_vel, 49.58, joints_pos, 31.27, 39.95, -27.25, -79.71, 23.97, 65.84, 50.76, tool_torque, -0.058, 0.104, -0.0030, tool_momentum, -0.056, 0.106, -0.0010, robot_mode, normal, 
30/03/2022 16:29:04:781, robot_pos_w_timestamp, 1648650458455, 576.12, 158.17, 354.11, 2.25, -0.08, 3.1, tool_force, -2.17, 0.57, 0.1, actual_rep, 1, curr_step, 42, track_size, 85, robot_vel, 48.57, joints_pos, 31.82, 39.47, -27.1, -79.97, 23.97, 65.92, 51.18, tool_torque, -0.071, 0.142, -0.03, tool_momentum, -0.067, 0.142, -0.028, robot_mode, normal, 
30/03/2022 16:29:04:938, robot_pos_w_timestamp, 1648650458609, 572.73, 164.18, 356.48, 2.25, -0.08, 3.1, tool_force, -1.89, 0.58, 0.04, actual_rep, 1, curr_step, 43, track_size, 85, robot_vel, 45.97, joints_pos, 32.39, 39.03, -26.96, -80.26, 24.0, 65.95, 51.71, tool_torque, -0.056, 0.065, -0.048, tool_momentum, -0.057, 0.063, -0.048, robot_mode, normal, 
30/03/2022 16:29:05:097, robot_pos_w_timestamp, 1648650458766, 569.3, 170.17, 358.16, 2.25, -0.08, 3.1, tool_force, -2.33, 0.53, -0.14, actual_rep, 1, curr_step, 44, track_size, 85, robot_vel, 44.51, joints_pos, 33.0, 38.67, -26.85, -80.55, 24.0, 65.94, 52.29, tool_torque, 0.064, 0.177, -0.054, tool_momentum, 0.113, 0.16, -0.052, robot_mode, normal, 
30/03/2022 16:29:05:251, robot_pos_w_timestamp, 1648650458919, 566.23, 176.15, 358.88, 2.25, -0.09, 3.1, tool_force, -2.56, 1.12, 0.18, actual_rep, 1, curr_step, 44, track_size, 85, robot_vel, 43.32, joints_pos, 33.57, 38.41, -26.72, -80.82, 24.02, 65.8, 52.99, tool_torque, 0.223, 0.238, -0.065, tool_momentum, 0.221, 0.227, -0.065, robot_mode, normal, 
30/03/2022 16:29:05:403, robot_pos_w_timestamp, 1648650459070, 563.6, 181.89, 359.36, 2.25, -0.09, 3.09, tool_force, -2.08, 0.57, -0.83, actual_rep, 1, curr_step, 45, track_size, 85, robot_vel, 37.97, joints_pos, 34.14, 38.2, -26.6, -81.06, 24.04, 65.53, 53.72, tool_torque, 0.186, 0.225, -0.053, tool_momentum, 0.198, 0.226, -0.053, robot_mode, normal, 
30/03/2022 16:29:05:557, robot_pos_w_timestamp, 1648650459220, 561.1, 187.86, 359.18, 2.24, -0.09, 3.09, tool_force, -2.68, 1.24, -0.28, actual_rep, 1, curr_step, 46, track_size, 85, robot_vel, 42.31, joints_pos, 34.69, 38.05, -26.46, -81.29, 24.04, 65.17, 54.53, tool_torque, 0.262, 0.285, -0.076, tool_momentum, 0.253, 0.285, -0.076, robot_mode, normal, 
30/03/2022 16:29:05:709, robot_pos_w_timestamp, 1648650459373, 559.01, 193.66, 358.06, 2.24, -0.08, 3.09, tool_force, -2.2, 0.71, -0.46, actual_rep, 1, curr_step, 46, track_size, 85, robot_vel, 39.28, joints_pos, 35.26, 37.96, -26.31, -81.57, 24.04, 64.49, 55.29, tool_torque, 0.209, 0.235, -0.068, tool_momentum, 0.226, 0.232, -0.068, robot_mode, normal, 
30/03/2022 16:29:05:855, robot_pos_w_timestamp, 1648650459520, 557.31, 199.44, 356.78, 2.24, -0.08, 3.08, tool_force, -2.06, 1.12, -0.3, actual_rep, 1, curr_step, 47, track_size, 85, robot_vel, 42.28, joints_pos, 35.84, 37.92, -26.21, -81.83, 24.01, 63.67, 55.97, tool_torque, 0.27, 0.262, -0.034, tool_momentum, 0.264, 0.265, -0.034, robot_mode, normal, 
30/03/2022 16:29:06:045, robot_pos_w_timestamp, 1648650459670, 556.03, 205.23, 355.08, 2.24, -0.07, 3.07, tool_force, -1.9, 1.27, -0.38, actual_rep, 1, curr_step, 48, track_size, 85, robot_vel, 40.99, joints_pos, 36.42, 37.92, -26.11, -82.08, 23.97, 62.66, 56.53, tool_torque, 0.257, 0.318, -0.034, tool_momentum, 0.256, 0.307, -0.034, robot_mode, normal, 
30/03/2022 16:29:06:158, robot_pos_w_timestamp, 1648650459818, 555.01, 211.03, 352.54, 2.24, -0.06, 3.06, tool_force, -1.69, 0.5, -0.54, actual_rep, 1, curr_step, 49, track_size, 85, robot_vel, 44.94, joints_pos, 37.02, 38.0, -26.02, -82.37, 23.91, 61.4, 57.08, tool_torque, 0.164, 0.23, -0.031, tool_momentum, 0.163, 0.232, -0.031, robot_mode, normal, 
30/03/2022 16:29:06:320, robot_pos_w_timestamp, 1648650459973, 554.63, 217.07, 349.12, 2.24, -0.05, 3.04, tool_force, -1.56, 0.45, -0.4, actual_rep, 1, curr_step, 51, track_size, 85, robot_vel, 42.64, joints_pos, 37.72, 38.18, -25.99, -82.66, 23.79, 59.78, 57.71, tool_torque, 0.14, 0.315, -0.064, tool_momentum, 0.135, 0.316, -0.064, robot_mode, normal, 
30/03/2022 16:29:06:463, robot_pos_w_timestamp, 1648650460122, 554.43, 222.74, 346.54, 2.23, -0.04, 3.03, tool_force, -1.31, 0.31, 0.06, actual_rep, 1, curr_step, 54, track_size, 85, robot_vel, 38.45, joints_pos, 38.42, 38.4, -26.09, -82.74, 23.55, 58.63, 58.66, tool_torque, 0.111, 0.294, -0.077, tool_momentum, 0.108, 0.322, -0.084, robot_mode, normal, 
30/03/2022 16:29:06:616, robot_pos_w_timestamp, 1648650460270, 555.87, 227.31, 348.14, 2.22, -0.02, 3.02, tool_force, -1.06, 0.46, 0.92, actual_rep, 1, curr_step, 56, track_size, 85, robot_vel, 37.24, joints_pos, 39.2, 38.52, -26.57, -82.41, 23.18, 57.9, 59.69, tool_torque, 0.087, 0.432, -0.13, tool_momentum, 0.076, 0.46, -0.132, robot_mode, normal, 
30/03/2022 16:29:06:766, robot_pos_w_timestamp, 1648650460420, 557.39, 227.71, 351.86, 2.22, -0.01, 3.02, tool_force, -0.88, -0.3, 0.16, actual_rep, 1, curr_step, 59, track_size, 85, robot_vel, 5.49, joints_pos, 39.79, 38.51, -27.41, -82.14, 23.2, 57.95, 59.93, tool_torque, -0.145, 0.266, -0.091, tool_momentum, -0.175, 0.278, -0.093, robot_mode, normal, 
30/03/2022 16:29:06:919, robot_pos_w_timestamp, 1648650460568, 556.11, 229.54, 348.92, 2.22, -0.02, 3.02, tool_force, -0.44, -0.57, -0.31, actual_rep, 1, curr_step, 62, track_size, 85, robot_vel, 25.65, joints_pos, 40.07, 38.79, -27.6, -82.22, 23.68, 58.09, 59.86, tool_torque, -0.142, 0.016, 0.131, tool_momentum, -0.135, 0.012, 0.132, robot_mode, normal, 
30/03/2022 16:29:07:068, robot_pos_w_timestamp, 1648650460720, 556.34, 229.95, 348.37, 2.22, -0.02, 3.02, tool_force, -0.59, -0.17, -0.19, actual_rep, 1, curr_step, 64, track_size, 85, robot_vel, 3.7, joints_pos, 40.15, 38.9, -27.72, -82.16, 23.81, 58.11, 59.81, tool_torque, -0.059, 0.045, 0.188, tool_momentum, -0.051, 0.043, 0.188, robot_mode, normal, 
30/03/2022 16:29:07:220, robot_pos_w_timestamp, 1648650460869, 556.31, 229.96, 348.39, 2.22, -0.02, 3.02, tool_force, -0.51, 0.1, 0.28, actual_rep, 1, curr_step, 67, track_size, 85, robot_vel, 0.79, joints_pos, 40.16, 38.9, -27.74, -82.16, 23.83, 58.12, 59.79, tool_torque, -0.029, 0.0020, 0.209, tool_momentum, -0.03, 0.0020, 0.209, robot_mode, normal, 
30/03/2022 16:29:07:372, robot_pos_w_timestamp, 1648650461019, 556.3, 229.97, 348.38, 2.22, -0.02, 3.02, tool_force, -0.43, -0.01, 0.16, actual_rep, 1, curr_step, 70, track_size, 85, robot_vel, 0.04, joints_pos, 40.16, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.019, -0.025, 0.227, tool_momentum, -0.018, -0.026, 0.227, robot_mode, normal, 
30/03/2022 16:29:07:522, robot_pos_w_timestamp, 1648650461168, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.38, 0.05, 0.15, actual_rep, 1, curr_step, 73, track_size, 85, robot_vel, 0.13, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.0050, -0.035, 0.23, tool_momentum, -0.0040, -0.034, 0.23, robot_mode, normal, 
30/03/2022 16:29:07:674, robot_pos_w_timestamp, 1648650461317, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.37, 0.07, 0.18, actual_rep, 1, curr_step, 75, track_size, 85, robot_vel, 0.03, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.01, -0.035, 0.23, tool_momentum, -0.0090, -0.037, 0.23, robot_mode, normal, 
30/03/2022 16:29:07:836, robot_pos_w_timestamp, 1648650461478, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.38, 0.03, 0.16, actual_rep, 1, curr_step, 78, track_size, 85, robot_vel, 0.02, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.01, -0.03, 0.228, tool_momentum, -0.0090, -0.03, 0.228, robot_mode, normal, 
30/03/2022 16:29:07:984, robot_pos_w_timestamp, 1648650461629, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.39, 0.05, 0.17, actual_rep, 1, curr_step, 81, track_size, 85, robot_vel, 0.01, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.01, -0.024, 0.227, tool_momentum, -0.0090, -0.026, 0.227, robot_mode, normal, 
30/03/2022 16:29:08:154, robot_pos_w_timestamp, 1648650461776, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.4, 0.06, 0.19, actual_rep, 1, curr_step, 84, track_size, 85, robot_vel, 0.02, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.01, -0.025, 0.227, tool_momentum, -0.011, -0.025, 0.227, robot_mode, normal, 
30/03/2022 16:29:08:288, robot_pos_w_timestamp, 1648650461926, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.41, 0.06, 0.2, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 0.01, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.01, -0.023, 0.227, tool_momentum, -0.0090, -0.023, 0.227, robot_mode, normal, 
30/03/2022 16:29:08:441, robot_pos_w_timestamp, 1648650462077, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.4, 0.05, 0.18, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 0.01, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.01, -0.022, 0.225, tool_momentum, -0.01, -0.022, 0.225, robot_mode, normal, 
30/03/2022 16:29:08:589, robot_pos_w_timestamp, 1648650462226, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.4, 0.08, 0.2, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 0.01, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.0070, -0.02, 0.225, tool_momentum, -0.0070, -0.02, 0.225, robot_mode, normal, 
30/03/2022 16:29:08:742, robot_pos_w_timestamp, 1648650462377, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.4, 0.06, 0.19, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 0.01, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.0090, -0.019, 0.224, tool_momentum, -0.0090, -0.019, 0.224, robot_mode, normal, 
30/03/2022 16:29:08:891, robot_pos_w_timestamp, 1648650462526, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.39, 0.04, 0.18, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 0.01, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.012, -0.019, 0.223, tool_momentum, -0.012, -0.019, 0.223, robot_mode, normal, 
30/03/2022 16:29:09:048, robot_pos_w_timestamp, 1648650462675, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.38, 0.05, 0.2, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 0.0, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.013, -0.018, 0.222, tool_momentum, -0.013, -0.019, 0.222, robot_mode, normal, 
30/03/2022 16:29:09:201, robot_pos_w_timestamp, 1648650462831, 556.3, 229.97, 348.37, 2.22, -0.02, 3.02, tool_force, -0.37, 0.04, 0.19, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 0.05, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.016, -0.013, 0.219, tool_momentum, -0.016, -0.013, 0.219, robot_mode, normal, 
30/03/2022 16:29:09:352, robot_pos_w_timestamp, 1648650462980, 556.3, 229.96, 348.38, 2.22, -0.02, 3.02, tool_force, -0.36, 0.07, 0.23, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 0.23, joints_pos, 40.17, 38.9, -27.74, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.018, -0.015, 0.217, tool_momentum, -0.018, -0.015, 0.217, robot_mode, normal, 
30/03/2022 16:29:09:508, robot_pos_w_timestamp, 1648650463135, 556.34, 229.87, 348.47, 2.22, -0.02, 3.02, tool_force, -0.39, 0.07, 0.24, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 1.52, joints_pos, 40.17, 38.89, -27.75, -82.17, 23.83, 58.12, 59.79, tool_torque, -0.037, -0.0020, 0.21, tool_momentum, -0.041, -0.0010, 0.21, robot_mode, normal, 
30/03/2022 16:29:09:663, robot_pos_w_timestamp, 1648650463282, 557.35, 228.79, 350.4, 2.22, -0.01, 3.02, tool_force, 0.01, 0.22, 0.25, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 27.03, joints_pos, 40.17, 38.8, -27.93, -82.05, 23.73, 58.14, 59.75, tool_torque, -0.0060, -0.034, 0.256, tool_momentum, -0.017, -0.017, 0.251, robot_mode, normal, 
30/03/2022 16:29:09:814, robot_pos_w_timestamp, 1648650463433, 558.22, 228.28, 352.58, 2.22, -0.01, 3.02, tool_force, -0.4, 0.09, 0.49, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 14.43, joints_pos, 40.18, 38.68, -28.04, -81.93, 23.67, 58.11, 59.84, tool_torque, -0.0030, 0.122, 0.136, tool_momentum, -0.0070, 0.125, 0.136, robot_mode, normal, 
30/03/2022 16:29:09:999, robot_pos_w_timestamp, 1648650463582, 555.81, 229.24, 348.51, 2.22, -0.02, 3.02, tool_force, -0.03, 0.09, -0.68, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 44.15, joints_pos, 40.22, 38.82, -27.83, -82.33, 23.85, 58.06, 59.7, tool_torque, 0.24, -0.203, 0.333, tool_momentum, 0.249, -0.197, 0.334, robot_mode, normal, 
30/03/2022 16:29:10:115, robot_pos_w_timestamp, 1648650463733, 554.5, 226.93, 344.42, 2.23, -0.03, 3.03, tool_force, 1.32, 1.36, 0.34, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 32.95, joints_pos, 39.95, 38.97, -27.78, -82.73, 24.46, 58.22, 58.65, tool_torque, 0.32, -0.591, 0.496, tool_momentum, 0.269, -0.59, 0.495, robot_mode, normal, 
30/03/2022 16:29:10:263, robot_pos_w_timestamp, 1648650463882, 554.09, 220.62, 347.44, 2.23, -0.04, 3.04, tool_force, 1.52, -0.66, -0.61, actual_rep, 1, curr_step, 85, track_size, 85, robot_vel, 53.38, joints_pos, 39.22, 38.64, -27.74, -82.71, 24.82, 59.65, 57.61, tool_torque, -0.0030, -0.711, 0.522, tool_momentum, 0.0080, -0.71, 0.522, robot_mode, normal, 
