30/03/2022 11:57:13: File Created!
30/03/2022 11:57:13:297, robot_pos_w_timestamp, 1648634147845, 568.95, 342.5, 194.09, 2.29, 0.02, 3.07, tool_force, -0.05, 0.67, 5.76, actual_rep, 1, curr_step, 1, track_size, 67, robot_vel, 0.0, joints_pos, 55.86, 66.31, -46.77, -70.06, 50.13, 59.11, 53.61, tool_torque, -0.033, -0.348, 0.308, tool_momentum, -0.034, -0.348, 0.307, robot_mode, normal, 
30/03/2022 11:57:22:893, robot_pos_w_timestamp, 1648634157385, 582.64, 153.09, 272.6, 2.04, 0.07, 3.08, tool_force, 0.74, 0.76, 4.64, actual_rep, 1, curr_step, 22, track_size, 67, robot_vel, 46.1, joints_pos, 45.29, 52.56, -47.94, -83.75, 40.33, 57.09, 52.49, tool_torque, -0.043, -0.306, 0.131, tool_momentum, -0.062, -0.299, 0.131, robot_mode, normal, 
30/03/2022 11:57:23:042, robot_pos_w_timestamp, 1648634157534, 579.31, 152.18, 278.13, 2.04, 0.07, 3.08, tool_force, 0.31, 0.53, 5.76, actual_rep, 1, curr_step, 22, track_size, 67, robot_vel, 41.92, joints_pos, 45.43, 51.62, -47.91, -84.34, 39.94, 57.4, 52.54, tool_torque, 0.0080, -0.305, 0.101, tool_momentum, 0.011, -0.313, 0.101, robot_mode, normal, 
30/03/2022 11:57:23:197, robot_pos_w_timestamp, 1648634157684, 575.66, 151.68, 283.91, 2.04, 0.06, 3.08, tool_force, 0.7, -0.08, 5.33, actual_rep, 1, curr_step, 23, track_size, 67, robot_vel, 47.99, joints_pos, 45.63, 50.64, -47.91, -84.94, 39.58, 57.68, 52.58, tool_torque, -0.075, -0.26, 0.014, tool_momentum, -0.085, -0.25, 0.014, robot_mode, normal, 
30/03/2022 11:57:23:346, robot_pos_w_timestamp, 1648634157835, 571.6, 151.98, 290.01, 2.04, 0.05, 3.08, tool_force, 1.37, 0.37, 4.73, actual_rep, 1, curr_step, 24, track_size, 67, robot_vel, 48.1, joints_pos, 45.92, 49.61, -47.9, -85.55, 39.13, 58.0, 52.74, tool_torque, -0.084, -0.123, -0.065, tool_momentum, -0.086, -0.124, -0.065, robot_mode, normal, 
30/03/2022 11:57:23:498, robot_pos_w_timestamp, 1648634157983, 567.85, 152.77, 296.03, 2.04, 0.04, 3.08, tool_force, 2.08, 1.35, 3.88, actual_rep, 1, curr_step, 24, track_size, 67, robot_vel, 48.33, joints_pos, 46.13, 48.7, -47.87, -85.91, 38.75, 58.82, 52.94, tool_torque, -0.118, -0.014, -0.125, tool_momentum, -0.11, -0.019, -0.123, robot_mode, normal, 
30/03/2022 11:57:23:651, robot_pos_w_timestamp, 1648634158134, 564.63, 154.49, 301.39, 2.04, 0.03, 3.09, tool_force, 1.41, 1.39, 3.22, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 43.87, joints_pos, 46.28, 47.86, -47.71, -86.16, 38.49, 59.51, 53.08, tool_torque, -0.153, 0.175, -0.064, tool_momentum, -0.152, 0.144, -0.059, robot_mode, impedance, 
30/03/2022 11:57:23:795, robot_pos_w_timestamp, 1648634158281, 561.93, 157.59, 305.83, 2.05, 0.02, 3.09, tool_force, 2.35, 3.24, 4.26, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 43.09, joints_pos, 46.55, 47.15, -47.51, -86.33, 38.13, 59.89, 53.31, tool_torque, -0.024, 0.057, 0.01, tool_momentum, -0.024, 0.067, 0.0080, robot_mode, impedance, 
30/03/2022 11:57:23:957, robot_pos_w_timestamp, 1648634158429, 559.86, 160.93, 310.98, 2.05, 0.02, 3.09, tool_force, 2.26, 4.69, 4.64, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 41.74, joints_pos, 46.87, 46.53, -47.45, -86.35, 37.8, 60.38, 53.64, tool_torque, 0.0070, 0.106, 0.038, tool_momentum, -0.0010, 0.116, 0.038, robot_mode, impedance, 
30/03/2022 11:57:24:093, robot_pos_w_timestamp, 1648634158578, 558.86, 163.35, 311.14, 2.05, 0.02, 3.09, tool_force, 4.8, 3.85, 3.28, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 17.69, joints_pos, 47.01, 46.41, -47.22, -86.36, 37.58, 60.38, 53.92, tool_torque, -0.1, 0.112, -0.118, tool_momentum, -0.103, 0.115, -0.118, robot_mode, impedance, 
30/03/2022 11:57:24:249, robot_pos_w_timestamp, 1648634158729, 558.68, 166.61, 311.12, 2.05, 0.02, 3.09, tool_force, 7.32, 3.19, 2.19, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 25.06, joints_pos, 47.16, 46.41, -47.05, -86.23, 37.58, 60.37, 54.13, tool_torque, -0.231, 0.219, -0.342, tool_momentum, -0.24, 0.245, -0.346, robot_mode, impedance, 
30/03/2022 11:57:24:399, robot_pos_w_timestamp, 1648634158878, 557.95, 170.63, 311.71, 2.06, 0.01, 3.09, tool_force, 9.54, 2.99, 0.94, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 29.67, joints_pos, 47.5, 46.38, -47.0, -86.13, 37.58, 60.45, 54.47, tool_torque, -0.46, 0.289, -0.48, tool_momentum, -0.463, 0.29, -0.481, robot_mode, impedance, 
30/03/2022 11:57:24:545, robot_pos_w_timestamp, 1648634159027, 556.39, 174.79, 312.62, 2.06, 0.01, 3.09, tool_force, 11.79, 2.55, -0.37, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 29.15, joints_pos, 47.95, 46.26, -47.01, -86.17, 37.51, 60.47, 54.91, tool_torque, -0.556, 0.306, -0.51, tool_momentum, -0.555, 0.301, -0.509, robot_mode, impedance, 
30/03/2022 11:57:24:698, robot_pos_w_timestamp, 1648634159178, 554.46, 177.93, 313.31, 2.06, 0.01, 3.09, tool_force, 12.46, 3.24, -0.88, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 24.18, joints_pos, 48.38, 46.11, -47.04, -86.32, 37.39, 60.47, 55.23, tool_torque, -0.482, 0.558, -0.648, tool_momentum, -0.481, 0.549, -0.648, robot_mode, impedance, 
30/03/2022 11:57:24:847, robot_pos_w_timestamp, 1648634159327, 553.1, 180.71, 314.03, 2.06, 0.01, 3.09, tool_force, 14.65, 4.11, -1.76, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 20.88, joints_pos, 48.71, 45.98, -47.06, -86.4, 37.37, 60.46, 55.43, tool_torque, -0.559, 0.624, -0.775, tool_momentum, -0.562, 0.635, -0.775, robot_mode, impedance, 
30/03/2022 11:57:24:998, robot_pos_w_timestamp, 1648634159479, 551.58, 184.23, 314.89, 2.06, 0.01, 3.08, tool_force, 16.4, 2.63, -2.97, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 28.45, joints_pos, 49.1, 45.84, -47.04, -86.46, 37.32, 60.46, 55.8, tool_torque, -0.674, 0.555, -0.798, tool_momentum, -0.674, 0.555, -0.798, robot_mode, impedance, 
30/03/2022 11:57:25:156, robot_pos_w_timestamp, 1648634159625, 549.23, 185.56, 314.98, 2.06, 0.01, 3.09, tool_force, 17.08, 1.27, -3.16, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 19.13, joints_pos, 49.42, 45.67, -47.09, -86.77, 37.17, 60.46, 55.98, tool_torque, -0.63, 0.715, -0.902, tool_momentum, -0.628, 0.72, -0.902, robot_mode, impedance, 
30/03/2022 11:57:25:334, robot_pos_w_timestamp, 1648634159777, 546.18, 186.12, 315.21, 2.06, 0.01, 3.09, tool_force, 17.94, -0.31, -2.85, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 22.08, joints_pos, 49.75, 45.37, -47.13, -87.26, 37.06, 60.41, 55.98, tool_torque, -0.412, 0.791, -1.014, tool_momentum, -0.418, 0.785, -1.014, robot_mode, impedance, 
30/03/2022 11:57:25:459, robot_pos_w_timestamp, 1648634159924, 542.06, 186.13, 314.42, 2.06, 0.01, 3.09, tool_force, 19.06, -3.67, -2.18, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 28.2, joints_pos, 50.14, 45.02, -47.16, -88.04, 36.88, 60.09, 55.98, tool_torque, -0.282, 0.668, -1.092, tool_momentum, -0.28, 0.671, -1.094, robot_mode, impedance, 
30/03/2022 11:57:25:670, robot_pos_w_timestamp, 1648634160075, 537.77, 184.39, 312.94, 2.06, 0.01, 3.09, tool_force, 18.51, -4.56, -0.31, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 29.57, joints_pos, 50.52, 44.66, -47.28, -89.0, 36.71, 59.53, 55.91, tool_torque, -0.076, 0.598, -1.057, tool_momentum, -0.071, 0.599, -1.057, robot_mode, impedance, 
30/03/2022 11:57:25:775, robot_pos_w_timestamp, 1648634160225, 534.37, 183.84, 312.16, 2.06, 0.01, 3.09, tool_force, 18.97, -4.47, -0.08, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 20.5, joints_pos, 50.84, 44.32, -47.32, -89.74, 36.66, 59.05, 55.83, tool_torque, 0.044, 0.525, -0.998, tool_momentum, 0.039, 0.524, -0.998, robot_mode, impedance, 
30/03/2022 11:57:25:979, robot_pos_w_timestamp, 1648634160376, 532.83, 182.16, 311.79, 2.06, 0.02, 3.09, tool_force, 16.1, -4.48, 0.95, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 23.37, joints_pos, 50.99, 44.17, -47.47, -90.18, 36.54, 58.72, 55.83, tool_torque, 0.082, 0.421, -0.821, tool_momentum, 0.086, 0.409, -0.821, robot_mode, impedance, 
30/03/2022 11:57:26:078, robot_pos_w_timestamp, 1648634160527, 533.48, 177.22, 311.59, 2.05, 0.02, 3.09, tool_force, 12.18, -4.12, 1.48, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 38.03, joints_pos, 50.82, 44.21, -47.81, -90.4, 36.51, 58.54, 55.6, tool_torque, 0.176, 0.0060, -0.365, tool_momentum, 0.185, 0.013, -0.365, robot_mode, impedance, 
30/03/2022 11:57:26:377, robot_pos_w_timestamp, 1648634160829, 537.72, 167.56, 310.96, 2.05, 0.03, 3.09, tool_force, 8.1, -5.95, 1.93, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 32.4, joints_pos, 49.8, 44.48, -47.98, -90.22, 36.78, 58.6, 54.52, tool_torque, -0.08, -0.249, -0.19, tool_momentum, -0.081, -0.252, -0.19, robot_mode, impedance, 
30/03/2022 11:57:26:533, robot_pos_w_timestamp, 1648634160981, 539.2, 163.48, 310.85, 2.05, 0.03, 3.09, tool_force, 6.61, -6.01, 2.04, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 24.1, joints_pos, 49.34, 44.51, -47.98, -90.18, 36.83, 58.6, 54.11, tool_torque, -0.034, -0.36, -0.082, tool_momentum, -0.033, -0.367, -0.082, robot_mode, impedance, 
30/03/2022 11:57:26:678, robot_pos_w_timestamp, 1648634161131, 540.48, 160.25, 310.89, 2.05, 0.03, 3.09, tool_force, 4.79, -6.06, 1.96, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 22.61, joints_pos, 48.96, 44.53, -47.96, -90.14, 36.85, 58.6, 53.82, tool_torque, -0.053, -0.443, 0.055, tool_momentum, -0.055, -0.435, 0.055, robot_mode, impedance, 
30/03/2022 11:57:26:809, robot_pos_w_timestamp, 1648634161283, 542.19, 156.64, 311.04, 2.05, 0.03, 3.09, tool_force, 2.4, -5.7, 2.05, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 27.39, joints_pos, 48.54, 44.58, -47.97, -90.03, 36.86, 58.59, 53.55, tool_torque, -0.051, -0.435, 0.212, tool_momentum, -0.052, -0.432, 0.212, robot_mode, impedance, 
30/03/2022 11:57:26:981, robot_pos_w_timestamp, 1648634161431, 544.22, 153.25, 311.19, 2.05, 0.03, 3.09, tool_force, 0.58, -5.12, 2.15, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 26.34, joints_pos, 48.09, 44.67, -47.97, -89.85, 36.93, 58.63, 53.24, tool_torque, -0.116, -0.492, 0.357, tool_momentum, -0.117, -0.499, 0.357, robot_mode, impedance, 
30/03/2022 11:57:27:185, robot_pos_w_timestamp, 1648634161585, 546.41, 151.2, 311.65, 2.05, 0.03, 3.09, tool_force, 0.54, -4.4, 1.11, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 17.31, joints_pos, 47.71, 44.78, -47.94, -89.55, 37.05, 58.76, 53.02, tool_torque, -0.245, -0.601, 0.46, tool_momentum, -0.248, -0.591, 0.46, robot_mode, impedance, 
30/03/2022 11:57:27:288, robot_pos_w_timestamp, 1648634161736, 548.66, 150.93, 313.2, 2.05, 0.02, 3.08, tool_force, 0.03, -3.69, -1.29, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 21.05, joints_pos, 47.46, 44.84, -47.92, -89.12, 37.13, 59.02, 52.99, tool_torque, -0.457, -0.47, 0.491, tool_momentum, -0.456, -0.47, 0.491, robot_mode, impedance, 
30/03/2022 11:57:27:486, robot_pos_w_timestamp, 1648634161886, 550.63, 151.25, 313.75, 2.05, 0.02, 3.08, tool_force, -0.24, -1.13, 0.7, actual_rep, 1, curr_step, 25, track_size, 67, robot_vel, 13.77, joints_pos, 47.27, 44.99, -47.85, -88.71, 37.17, 59.21, 52.99, tool_torque, -0.367, -0.458, 0.479, tool_momentum, -0.366, -0.466, 0.478, robot_mode, impedance, 
30/03/2022 11:57:27:591, robot_pos_w_timestamp, 1648634162036, 552.56, 152.8, 311.29, 2.05, 0.03, 3.09, tool_force, 0.71, -0.17, 4.54, actual_rep, 1, curr_step, 26, track_size, 67, robot_vel, 25.64, joints_pos, 47.1, 45.44, -47.63, -88.29, 37.23, 59.23, 53.1, tool_torque, -0.164, -0.652, 0.303, tool_momentum, -0.155, -0.662, 0.304, robot_mode, impedance, 
30/03/2022 11:57:27:790, robot_pos_w_timestamp, 1648634162188, 554.22, 156.46, 313.32, 2.05, 0.02, 3.08, tool_force, 0.46, 0.02, 5.9, actual_rep, 1, curr_step, 26, track_size, 67, robot_vel, 33.12, joints_pos, 47.16, 45.5, -47.62, -87.73, 37.56, 59.74, 53.29, tool_torque, -0.134, -0.458, 0.129, tool_momentum, -0.111, -0.436, 0.129, robot_mode, impedance, 
30/03/2022 11:57:27:887, robot_pos_w_timestamp, 1648634162343, 553.6, 158.76, 318.81, 2.05, 0.01, 3.08, tool_force, -0.75, 1.19, 6.24, actual_rep, 1, curr_step, 27, track_size, 67, robot_vel, 32.31, joints_pos, 47.35, 44.97, -47.68, -87.6, 37.51, 60.26, 53.47, tool_torque, -0.061, -0.2, 0.132, tool_momentum, -0.065, -0.2, 0.133, robot_mode, impedance, 
30/03/2022 11:57:28:096, robot_pos_w_timestamp, 1648634162493, 551.3, 160.45, 323.98, 2.06, 0.01, 3.08, tool_force, -0.31, 1.77, 6.33, actual_rep, 1, curr_step, 27, track_size, 67, robot_vel, 49.14, joints_pos, 47.57, 44.25, -47.62, -87.7, 37.13, 60.81, 53.46, tool_torque, 0.026, -0.333, 0.212, tool_momentum, 0.027, -0.325, 0.212, robot_mode, impedance, 
30/03/2022 11:57:28:201, robot_pos_w_timestamp, 1648634162644, 548.68, 161.29, 327.11, 2.06, 0.0, 3.08, tool_force, -0.7, 1.53, 6.04, actual_rep, 1, curr_step, 28, track_size, 67, robot_vel, 19.52, joints_pos, 47.72, 43.67, -47.48, -87.99, 36.77, 60.97, 53.55, tool_torque, 0.056, -0.223, 0.171, tool_momentum, 0.062, -0.22, 0.171, robot_mode, impedance, 
30/03/2022 11:57:28:408, robot_pos_w_timestamp, 1648634162794, 546.09, 164.08, 331.81, 2.07, -0.01, 3.08, tool_force, -0.99, 2.53, 6.73, actual_rep, 1, curr_step, 28, track_size, 67, robot_vel, 51.59, joints_pos, 48.02, 42.99, -47.4, -88.12, 36.62, 61.48, 53.5, tool_torque, 0.13, -0.297, 0.266, tool_momentum, 0.131, -0.296, 0.267, robot_mode, impedance, 
30/03/2022 11:57:28:501, robot_pos_w_timestamp, 1648634162943, 543.13, 165.44, 334.65, 2.07, -0.01, 3.08, tool_force, -1.24, 1.55, 5.86, actual_rep, 1, curr_step, 29, track_size, 67, robot_vel, 23.59, joints_pos, 48.34, 42.43, -47.37, -88.46, 36.23, 61.57, 53.76, tool_torque, 0.012, -0.139, 0.154, tool_momentum, 0.046, -0.137, 0.154, robot_mode, impedance, 
30/03/2022 11:57:28:808, robot_pos_w_timestamp, 1648634163241, 535.8, 171.02, 342.6, 2.07, -0.02, 3.08, tool_force, -2.57, 3.2, 7.78, actual_rep, 1, curr_step, 30, track_size, 67, robot_vel, 35.41, joints_pos, 49.27, 41.04, -47.36, -89.12, 35.8, 62.18, 54.37, tool_torque, 0.14, 0.115, 0.137, tool_momentum, 0.118, 0.149, 0.138, robot_mode, normal, 
30/03/2022 11:57:28:975, robot_pos_w_timestamp, 1648634163391, 528.57, 176.47, 348.94, 2.08, -0.03, 3.07, tool_force, -0.74, 1.63, 5.22, actual_rep, 1, curr_step, 31, track_size, 67, robot_vel, 59.71, joints_pos, 50.28, 39.65, -47.34, -90.12, 35.59, 62.01, 54.41, tool_torque, 0.187, -0.084, 0.167, tool_momentum, 0.186, -0.048, 0.162, robot_mode, normal, 
30/03/2022 11:57:29:109, robot_pos_w_timestamp, 1648634163543, 523.16, 182.3, 352.7, 2.1, -0.04, 3.07, tool_force, -0.47, 1.99, 5.93, actual_rep, 1, curr_step, 32, track_size, 67, robot_vel, 70.16, joints_pos, 51.08, 38.84, -47.22, -90.52, 35.44, 62.16, 54.27, tool_torque, 0.111, -0.238, 0.272, tool_momentum, 0.106, -0.227, 0.272, robot_mode, normal, 
30/03/2022 11:57:29:252, robot_pos_w_timestamp, 1648634163694, 518.98, 188.21, 355.42, 2.11, -0.05, 3.06, tool_force, -0.95, 2.3, 5.57, actual_rep, 1, curr_step, 33, track_size, 67, robot_vel, 53.59, joints_pos, 51.75, 38.22, -47.09, -90.89, 35.62, 62.1, 54.27, tool_torque, 0.28, -0.206, 0.262, tool_momentum, 0.273, -0.208, 0.263, robot_mode, normal, 
30/03/2022 11:57:29:391, robot_pos_w_timestamp, 1648634163844, 515.02, 193.89, 357.44, 2.12, -0.05, 3.06, tool_force, -0.73, 2.26, 5.76, actual_rep, 1, curr_step, 34, track_size, 67, robot_vel, 49.88, joints_pos, 52.55, 37.79, -47.06, -91.15, 35.38, 62.1, 54.14, tool_torque, 0.251, -0.237, 0.364, tool_momentum, 0.244, -0.224, 0.364, robot_mode, normal, 
30/03/2022 11:57:29:609, robot_pos_w_timestamp, 1648634163994, 511.61, 199.72, 358.73, 2.13, -0.05, 3.06, tool_force, -1.29, 2.92, 5.92, actual_rep, 1, curr_step, 35, track_size, 67, robot_vel, 48.98, joints_pos, 53.31, 37.45, -47.07, -91.41, 35.36, 61.86, 54.24, tool_torque, 0.361, -0.074, 0.234, tool_momentum, 0.367, -0.065, 0.234, robot_mode, normal, 
30/03/2022 11:57:29:704, robot_pos_w_timestamp, 1648634164147, 508.19, 205.58, 359.4, 2.14, -0.05, 3.05, tool_force, -0.95, 2.16, 5.63, actual_rep, 1, curr_step, 35, track_size, 67, robot_vel, 42.22, joints_pos, 54.1, 37.2, -47.07, -91.66, 35.33, 61.61, 54.37, tool_torque, 0.252, -0.018, 0.157, tool_momentum, 0.253, 0.0050, 0.153, robot_mode, normal, 
30/03/2022 11:57:29:842, robot_pos_w_timestamp, 1648634164297, 505.3, 211.65, 359.71, 2.15, -0.05, 3.05, tool_force, -1.45, 2.71, 5.78, actual_rep, 1, curr_step, 37, track_size, 67, robot_vel, 53.87, joints_pos, 54.76, 37.02, -47.01, -91.84, 35.68, 61.38, 54.63, tool_torque, 0.402, -0.098, 0.18, tool_momentum, 0.402, -0.111, 0.183, robot_mode, normal, 
30/03/2022 11:57:29:999, robot_pos_w_timestamp, 1648634164451, 502.32, 216.99, 358.5, 2.15, -0.06, 3.04, tool_force, -1.98, 2.39, 5.94, actual_rep, 1, curr_step, 40, track_size, 67, robot_vel, 42.73, joints_pos, 55.39, 36.97, -46.94, -92.11, 35.97, 61.03, 54.95, tool_torque, 0.338, -0.0040, 0.114, tool_momentum, 0.335, -0.011, 0.114, robot_mode, normal, 
30/03/2022 11:57:30:150, robot_pos_w_timestamp, 1648634164601, 500.12, 222.58, 356.61, 2.15, -0.06, 3.05, tool_force, -1.22, 0.97, 5.77, actual_rep, 1, curr_step, 43, track_size, 67, robot_vel, 39.35, joints_pos, 56.0, 37.22, -46.9, -92.07, 35.81, 60.99, 55.63, tool_torque, 0.078, -0.0070, 0.064, tool_momentum, 0.075, -0.0020, 0.064, robot_mode, normal, 
30/03/2022 11:57:30:299, robot_pos_w_timestamp, 1648634164750, 500.02, 226.4, 354.98, 2.15, -0.05, 3.05, tool_force, 0.43, 1.36, 6.06, actual_rep, 1, curr_step, 45, track_size, 67, robot_vel, 7.43, joints_pos, 56.45, 37.64, -47.06, -91.82, 35.6, 60.95, 56.19, tool_torque, 0.103, -0.218, 0.146, tool_momentum, 0.11, -0.215, 0.147, robot_mode, normal, 
30/03/2022 11:57:30:448, robot_pos_w_timestamp, 1648634164901, 499.67, 226.17, 356.11, 2.15, -0.05, 3.05, tool_force, -1.57, 1.78, 6.37, actual_rep, 1, curr_step, 48, track_size, 67, robot_vel, 9.89, joints_pos, 56.57, 37.55, -47.25, -91.87, 35.79, 61.09, 56.05, tool_torque, 0.09, -0.0020, 0.219, tool_momentum, 0.092, 0.0020, 0.219, robot_mode, normal, 
30/03/2022 11:57:30:602, robot_pos_w_timestamp, 1648634165050, 499.37, 226.08, 355.86, 2.15, -0.05, 3.05, tool_force, -1.12, 2.21, 6.09, actual_rep, 1, curr_step, 51, track_size, 67, robot_vel, 1.8, joints_pos, 56.6, 37.53, -47.24, -91.93, 35.72, 61.02, 56.08, tool_torque, 0.227, -0.061, 0.22, tool_momentum, 0.22, -0.065, 0.221, robot_mode, normal, 
30/03/2022 11:57:30:753, robot_pos_w_timestamp, 1648634165201, 499.36, 226.12, 355.85, 2.15, -0.05, 3.05, tool_force, -0.47, 1.49, 5.58, actual_rep, 1, curr_step, 54, track_size, 67, robot_vel, 1.12, joints_pos, 56.59, 37.53, -47.23, -91.93, 35.72, 61.02, 56.09, tool_torque, 0.156, -0.214, 0.252, tool_momentum, 0.153, -0.22, 0.253, robot_mode, normal, 
30/03/2022 11:57:30:912, robot_pos_w_timestamp, 1648634165351, 499.36, 226.16, 355.85, 2.15, -0.05, 3.05, tool_force, -0.41, 1.37, 5.59, actual_rep, 1, curr_step, 57, track_size, 67, robot_vel, 0.27, joints_pos, 56.59, 37.53, -47.22, -91.93, 35.72, 61.02, 56.09, tool_torque, 0.146, -0.214, 0.251, tool_momentum, 0.148, -0.214, 0.251, robot_mode, normal, 
30/03/2022 11:57:31:053, robot_pos_w_timestamp, 1648634165506, 499.38, 226.18, 355.83, 2.15, -0.05, 3.05, tool_force, -0.42, 1.45, 5.63, actual_rep, 1, curr_step, 59, track_size, 67, robot_vel, 0.18, joints_pos, 56.59, 37.53, -47.22, -91.93, 35.73, 61.02, 56.09, tool_torque, 0.159, -0.21, 0.247, tool_momentum, 0.159, -0.21, 0.247, robot_mode, normal, 
30/03/2022 11:57:31:201, robot_pos_w_timestamp, 1648634165655, 499.38, 226.19, 355.82, 2.15, -0.05, 3.05, tool_force, -0.5, 1.42, 5.67, actual_rep, 1, curr_step, 62, track_size, 67, robot_vel, 0.12, joints_pos, 56.59, 37.53, -47.22, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.147, -0.196, 0.245, tool_momentum, 0.147, -0.197, 0.245, robot_mode, normal, 
30/03/2022 11:57:31:352, robot_pos_w_timestamp, 1648634165803, 499.39, 226.19, 355.82, 2.15, -0.05, 3.05, tool_force, -0.51, 1.42, 5.69, actual_rep, 1, curr_step, 65, track_size, 67, robot_vel, 0.05, joints_pos, 56.59, 37.53, -47.22, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.148, -0.201, 0.246, tool_momentum, 0.148, -0.2, 0.246, robot_mode, normal, 
30/03/2022 11:57:31:502, robot_pos_w_timestamp, 1648634165957, 499.39, 226.19, 355.82, 2.15, -0.05, 3.05, tool_force, -0.52, 1.45, 5.7, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 0.06, joints_pos, 56.59, 37.53, -47.22, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.149, -0.197, 0.246, tool_momentum, 0.148, -0.196, 0.246, robot_mode, normal, 
30/03/2022 11:57:31:664, robot_pos_w_timestamp, 1648634166111, 499.39, 226.19, 355.82, 2.15, -0.05, 3.05, tool_force, -0.51, 1.45, 5.72, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 0.03, joints_pos, 56.59, 37.53, -47.22, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.148, -0.198, 0.248, tool_momentum, 0.147, -0.198, 0.248, robot_mode, normal, 
30/03/2022 11:57:31:812, robot_pos_w_timestamp, 1648634166261, 499.39, 226.19, 355.82, 2.15, -0.05, 3.05, tool_force, -0.53, 1.46, 5.69, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 0.0, joints_pos, 56.59, 37.54, -47.22, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.146, -0.195, 0.248, tool_momentum, 0.146, -0.195, 0.248, robot_mode, normal, 
30/03/2022 11:57:31:977, robot_pos_w_timestamp, 1648634166424, 499.39, 226.19, 355.82, 2.15, -0.05, 3.05, tool_force, -0.5, 1.44, 5.68, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 0.0, joints_pos, 56.59, 37.54, -47.22, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.144, -0.198, 0.247, tool_momentum, 0.145, -0.198, 0.247, robot_mode, normal, 
30/03/2022 11:57:32:151, robot_pos_w_timestamp, 1648634166569, 499.39, 226.18, 355.82, 2.15, -0.05, 3.05, tool_force, -0.5, 1.48, 5.7, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 0.08, joints_pos, 56.59, 37.53, -47.23, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.144, -0.198, 0.248, tool_momentum, 0.144, -0.199, 0.249, robot_mode, normal, 
30/03/2022 11:57:32:272, robot_pos_w_timestamp, 1648634166719, 499.39, 226.18, 355.83, 2.15, -0.05, 3.05, tool_force, -0.53, 1.49, 5.73, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 0.06, joints_pos, 56.59, 37.53, -47.23, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.14, -0.196, 0.249, tool_momentum, 0.14, -0.195, 0.248, robot_mode, normal, 
30/03/2022 11:57:32:425, robot_pos_w_timestamp, 1648634166872, 499.39, 226.15, 355.86, 2.15, -0.05, 3.05, tool_force, -0.54, 1.43, 5.67, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 0.39, joints_pos, 56.59, 37.53, -47.23, -91.92, 35.73, 61.02, 56.09, tool_torque, 0.125, -0.192, 0.248, tool_momentum, 0.126, -0.191, 0.248, robot_mode, normal, 
30/03/2022 11:57:32:569, robot_pos_w_timestamp, 1648634167022, 499.5, 226.08, 356.13, 2.15, -0.05, 3.05, tool_force, -0.07, 1.26, 5.9, actual_rep, 1, curr_step, 67, track_size, 67, robot_vel, 2.09, joints_pos, 56.58, 37.52, -47.25, -91.9, 35.73, 61.05, 56.08, tool_torque, 0.094, -0.295, 0.261, tool_momentum, 0.099, -0.296, 0.261, robot_mode, normal, 
