30/03/2022 11:51:07: File Created!
30/03/2022 11:51:07:834, robot_pos_w_timestamp, 1648633782576, 524.5, 318.65, 208.91, 2.36, 0.03, 3.05, tool_force, -0.33, -0.21, 0.36, actual_rep, 1, curr_step, 1, track_size, 92, robot_vel, 41.96, joints_pos, 54.78, 55.66, -37.05, -82.38, 39.7, 49.58, 51.14, tool_torque, 0.162, -0.325, 0.174, tool_momentum, 0.162, -0.326, 0.174, robot_mode, normal, 
30/03/2022 11:51:17:440, robot_pos_w_timestamp, 1648633792145, 494.55, 194.85, 381.76, 2.27, -0.02, 3.14, tool_force, -1.92, 5.62, -0.32, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 33.92, joints_pos, 54.52, 34.31, -46.91, -91.5, 27.76, 66.68, 50.99, tool_torque, -0.253, -0.118, 0.379, tool_momentum, -0.239, -0.127, 0.383, robot_mode, impedance, 
30/03/2022 11:51:17:591, robot_pos_w_timestamp, 1648633792296, 497.41, 198.51, 381.19, 2.27, -0.02, 3.14, tool_force, -1.17, 7.89, 0.06, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 32.64, joints_pos, 54.49, 34.91, -46.89, -90.78, 28.1, 66.97, 51.15, tool_torque, -0.218, -0.137, 0.396, tool_momentum, -0.217, -0.134, 0.395, robot_mode, impedance, 
30/03/2022 11:51:17:748, robot_pos_w_timestamp, 1648633792451, 499.66, 202.46, 381.32, 2.27, -0.02, -3.14, tool_force, -0.16, 8.71, -0.31, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 33.42, joints_pos, 54.49, 35.37, -46.82, -90.07, 28.38, 67.33, 51.31, tool_torque, -0.251, -0.071, 0.277, tool_momentum, -0.269, -0.067, 0.277, robot_mode, impedance, 
30/03/2022 11:51:17:897, robot_pos_w_timestamp, 1648633792599, 500.05, 205.45, 381.43, 2.27, -0.02, -3.14, tool_force, 2.9, 6.51, -1.28, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 21.65, joints_pos, 54.55, 35.58, -46.68, -89.7, 28.44, 67.72, 51.46, tool_torque, -0.41, -0.024, -0.049, tool_momentum, -0.403, -0.029, -0.052, robot_mode, impedance, 
30/03/2022 11:51:18:044, robot_pos_w_timestamp, 1648633792750, 498.25, 207.97, 382.16, 2.28, -0.03, -3.14, tool_force, 4.66, 4.81, -2.66, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 19.98, joints_pos, 54.83, 35.41, -46.63, -89.77, 28.42, 67.84, 51.64, tool_torque, -0.345, 0.126, -0.305, tool_momentum, -0.337, 0.132, -0.305, robot_mode, impedance, 
30/03/2022 11:51:18:194, robot_pos_w_timestamp, 1648633792900, 495.37, 208.79, 382.91, 2.28, -0.03, -3.14, tool_force, 5.18, 4.68, -3.09, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 19.51, joints_pos, 55.21, 35.05, -46.65, -90.16, 28.14, 67.78, 51.89, tool_torque, -0.201, 0.293, -0.381, tool_momentum, -0.193, 0.283, -0.378, robot_mode, impedance, 
30/03/2022 11:51:18:347, robot_pos_w_timestamp, 1648633793050, 491.91, 207.18, 382.98, 2.28, -0.02, -3.13, tool_force, 4.39, 1.32, -2.22, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 28.47, joints_pos, 55.53, 34.62, -46.81, -90.83, 27.78, 67.63, 51.99, tool_torque, -0.0080, 0.334, -0.359, tool_momentum, 0.014, 0.345, -0.361, robot_mode, impedance, 
30/03/2022 11:51:18:498, robot_pos_w_timestamp, 1648633793200, 488.36, 203.6, 382.15, 2.28, -0.02, -3.13, tool_force, 4.1, 0.01, -1.25, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 27.24, joints_pos, 55.76, 34.09, -46.97, -91.77, 27.49, 67.15, 51.88, tool_torque, 0.197, 0.242, -0.189, tool_momentum, 0.189, 0.242, -0.189, robot_mode, impedance, 
30/03/2022 11:51:18:647, robot_pos_w_timestamp, 1648633793351, 485.63, 200.17, 381.86, 2.27, -0.02, -3.13, tool_force, 2.58, -0.59, -0.54, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 26.37, joints_pos, 55.9, 33.62, -47.11, -92.53, 27.22, 66.71, 51.81, tool_torque, 0.265, 0.2, -0.0040, tool_momentum, 0.268, 0.197, -0.0040, robot_mode, impedance, 
30/03/2022 11:51:18:800, robot_pos_w_timestamp, 1648633793503, 484.56, 197.41, 381.83, 2.27, -0.02, -3.14, tool_force, 0.85, 0.48, -0.22, actual_rep, 1, curr_step, 46, track_size, 92, robot_vel, 18.22, joints_pos, 55.9, 33.33, -47.22, -92.97, 27.06, 66.37, 51.72, tool_torque, 0.343, 0.049, 0.225, tool_momentum, 0.341, 0.049, 0.226, robot_mode, impedance, 
30/03/2022 11:51:18:951, robot_pos_w_timestamp, 1648633793652, 485.08, 195.55, 381.92, 2.27, -0.02, -3.14, tool_force, -0.11, 0.77, -0.18, actual_rep, 1, curr_step, 47, track_size, 92, robot_vel, 12.84, joints_pos, 55.82, 33.32, -47.33, -93.02, 27.0, 66.27, 51.63, tool_torque, 0.28, -0.197, 0.397, tool_momentum, 0.277, -0.195, 0.395, robot_mode, impedance, 
30/03/2022 11:51:19:103, robot_pos_w_timestamp, 1648633793804, 484.96, 198.95, 382.81, 2.27, -0.02, -3.14, tool_force, -1.77, 0.57, 0.63, actual_rep, 1, curr_step, 48, track_size, 92, robot_vel, 33.37, joints_pos, 55.98, 33.31, -47.17, -92.8, 27.11, 66.35, 51.96, tool_torque, 0.088, -0.066, 0.092, tool_momentum, 0.094, -0.083, 0.092, robot_mode, impedance, 
30/03/2022 11:51:19:258, robot_pos_w_timestamp, 1648633793958, 483.69, 204.4, 383.38, 2.27, -0.02, -3.14, tool_force, -1.81, 0.29, 0.55, actual_rep, 1, curr_step, 48, track_size, 92, robot_vel, 36.19, joints_pos, 56.44, 33.31, -47.03, -92.63, 27.15, 66.37, 52.69, tool_torque, -0.015, -0.06, 0.03, tool_momentum, -0.018, -0.057, 0.03, robot_mode, impedance, 
30/03/2022 11:51:19:409, robot_pos_w_timestamp, 1648633794112, 482.66, 207.0, 383.71, 2.27, -0.02, -3.14, tool_force, -1.28, 0.87, 0.68, actual_rep, 1, curr_step, 48, track_size, 92, robot_vel, 2.99, joints_pos, 56.79, 33.31, -47.11, -92.62, 27.14, 66.38, 53.01, tool_torque, 0.048, -0.053, 0.01, tool_momentum, 0.042, -0.05, 0.01, robot_mode, impedance, 
30/03/2022 11:51:19:563, robot_pos_w_timestamp, 1648633794258, 480.69, 208.72, 386.17, 2.26, -0.02, -3.14, tool_force, -2.86, 1.25, 0.83, actual_rep, 1, curr_step, 49, track_size, 92, robot_vel, 27.08, joints_pos, 57.14, 32.98, -47.2, -92.66, 27.14, 66.72, 53.5, tool_torque, 0.076, -0.0070, 0.016, tool_momentum, 0.08, -0.012, 0.016, robot_mode, normal, 
30/03/2022 11:51:19:716, robot_pos_w_timestamp, 1648633794410, 476.21, 214.67, 386.89, 2.26, -0.02, 3.14, tool_force, -2.19, 1.89, 0.64, actual_rep, 1, curr_step, 51, track_size, 92, robot_vel, 46.58, joints_pos, 58.04, 32.61, -47.14, -92.99, 26.85, 66.44, 54.73, tool_torque, 0.279, 0.045, 0.064, tool_momentum, 0.27, 0.027, 0.064, robot_mode, normal, 
30/03/2022 11:51:19:864, robot_pos_w_timestamp, 1648633794560, 472.77, 220.36, 387.18, 2.25, -0.02, 3.14, tool_force, -1.7, 1.1, -0.08, actual_rep, 1, curr_step, 52, track_size, 92, robot_vel, 46.41, joints_pos, 58.85, 32.43, -47.15, -93.2, 26.87, 66.2, 55.86, tool_torque, 0.25, 0.111, 0.039, tool_momentum, 0.26, 0.104, 0.039, robot_mode, normal, 
30/03/2022 11:51:20:016, robot_pos_w_timestamp, 1648633794709, 469.7, 226.31, 386.87, 2.25, -0.02, 3.13, tool_force, -2.11, 1.72, 0.0, actual_rep, 1, curr_step, 53, track_size, 92, robot_vel, 42.22, joints_pos, 59.65, 32.33, -47.18, -93.4, 26.95, 65.78, 56.92, tool_torque, 0.347, 0.12, 0.0090, tool_momentum, 0.341, 0.137, 0.0060, robot_mode, normal, 
30/03/2022 11:51:20:172, robot_pos_w_timestamp, 1648633794859, 466.57, 232.16, 385.87, 2.24, -0.02, 3.12, tool_force, -1.6, 1.62, -0.11, actual_rep, 1, curr_step, 54, track_size, 92, robot_vel, 47.26, joints_pos, 60.45, 32.25, -47.18, -93.68, 27.09, 65.16, 57.79, tool_torque, 0.34, 0.053, 0.019, tool_momentum, 0.335, 0.059, 0.015, robot_mode, normal, 
30/03/2022 11:51:20:317, robot_pos_w_timestamp, 1648633795007, 463.63, 237.88, 383.81, 2.24, -0.02, 3.12, tool_force, -1.73, 1.21, -0.19, actual_rep, 1, curr_step, 56, track_size, 92, robot_vel, 45.87, joints_pos, 61.24, 32.23, -47.15, -94.06, 27.28, 64.22, 58.52, tool_torque, 0.292, 0.036, 0.037, tool_momentum, 0.297, 0.023, 0.037, robot_mode, normal, 
30/03/2022 11:51:20:473, robot_pos_w_timestamp, 1648633795158, 460.19, 243.58, 379.19, 2.24, -0.01, 3.1, tool_force, -1.4, 1.47, -0.12, actual_rep, 1, curr_step, 59, track_size, 92, robot_vel, 57.84, joints_pos, 62.07, 32.3, -47.02, -94.76, 27.6, 62.7, 59.19, tool_torque, 0.321, 0.041, 0.04, tool_momentum, 0.312, 0.055, 0.039, robot_mode, normal, 
30/03/2022 11:51:20:618, robot_pos_w_timestamp, 1648633795306, 456.47, 248.05, 373.26, 2.23, -0.01, 3.09, tool_force, -1.34, 0.9, -0.05, actual_rep, 1, curr_step, 62, track_size, 92, robot_vel, 51.73, joints_pos, 62.9, 32.5, -47.03, -95.55, 27.89, 61.28, 59.68, tool_torque, 0.243, -0.017, 0.027, tool_momentum, 0.242, -0.011, 0.024, robot_mode, normal, 
30/03/2022 11:51:20:772, robot_pos_w_timestamp, 1648633795454, 454.45, 249.61, 369.69, 2.23, 0.0, 3.09, tool_force, -0.52, 1.81, 1.01, actual_rep, 1, curr_step, 65, track_size, 92, robot_vel, 10.85, joints_pos, 63.63, 32.75, -47.44, -96.03, 27.93, 60.43, 59.95, tool_torque, 0.371, -0.088, 0.035, tool_momentum, 0.35, -0.086, 0.025, robot_mode, normal, 
30/03/2022 11:51:20:923, robot_pos_w_timestamp, 1648633795609, 455.22, 248.84, 370.1, 2.23, 0.01, 3.09, tool_force, -0.75, 0.35, 0.17, actual_rep, 1, curr_step, 67, track_size, 92, robot_vel, 9.44, joints_pos, 64.0, 32.98, -48.12, -96.0, 28.17, 60.46, 59.94, tool_torque, 0.085, -0.052, 0.179, tool_momentum, 0.085, -0.059, 0.179, robot_mode, normal, 
30/03/2022 11:51:21:077, robot_pos_w_timestamp, 1648633795757, 455.1, 249.92, 369.55, 2.23, 0.01, 3.09, tool_force, -0.34, 0.45, 0.54, actual_rep, 1, curr_step, 70, track_size, 92, robot_vel, 13.59, joints_pos, 64.11, 33.15, -48.2, -95.92, 28.4, 60.59, 59.82, tool_torque, 0.026, -0.193, 0.302, tool_momentum, 0.029, -0.193, 0.302, robot_mode, normal, 
30/03/2022 11:51:21:229, robot_pos_w_timestamp, 1648633795908, 455.23, 249.9, 369.92, 2.23, 0.01, 3.09, tool_force, -0.46, 0.39, 0.54, actual_rep, 1, curr_step, 73, track_size, 92, robot_vel, 1.05, joints_pos, 64.12, 33.15, -48.25, -95.87, 28.4, 60.66, 59.79, tool_torque, 0.024, -0.171, 0.313, tool_momentum, 0.032, -0.168, 0.313, robot_mode, normal, 
30/03/2022 11:51:21:382, robot_pos_w_timestamp, 1648633796059, 455.18, 249.95, 369.92, 2.23, 0.01, 3.09, tool_force, -0.64, 0.61, 0.53, actual_rep, 1, curr_step, 76, track_size, 92, robot_vel, 0.47, joints_pos, 64.12, 33.15, -48.24, -95.87, 28.4, 60.66, 59.78, tool_torque, 0.072, -0.18, 0.328, tool_momentum, 0.072, -0.181, 0.328, robot_mode, normal, 
30/03/2022 11:51:21:532, robot_pos_w_timestamp, 1648633796207, 455.17, 249.96, 369.91, 2.23, 0.01, 3.09, tool_force, -0.56, 0.58, 0.46, actual_rep, 1, curr_step, 78, track_size, 92, robot_vel, 0.02, joints_pos, 64.12, 33.15, -48.24, -95.88, 28.4, 60.66, 59.78, tool_torque, 0.077, -0.187, 0.327, tool_momentum, 0.077, -0.189, 0.327, robot_mode, normal, 
30/03/2022 11:51:21:678, robot_pos_w_timestamp, 1648633796357, 455.17, 249.96, 369.91, 2.23, 0.01, 3.09, tool_force, -0.54, 0.52, 0.39, actual_rep, 1, curr_step, 81, track_size, 92, robot_vel, 0.02, joints_pos, 64.12, 33.14, -48.24, -95.88, 28.4, 60.66, 59.78, tool_torque, 0.075, -0.193, 0.323, tool_momentum, 0.075, -0.193, 0.323, robot_mode, normal, 
30/03/2022 11:51:21:832, robot_pos_w_timestamp, 1648633796505, 455.17, 249.96, 369.91, 2.23, 0.01, 3.09, tool_force, -0.5, 0.56, 0.45, actual_rep, 1, curr_step, 84, track_size, 92, robot_vel, 0.02, joints_pos, 64.12, 33.14, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.075, -0.196, 0.325, tool_momentum, 0.075, -0.197, 0.325, robot_mode, normal, 
30/03/2022 11:51:21:981, robot_pos_w_timestamp, 1648633796657, 455.17, 249.96, 369.91, 2.23, 0.01, 3.09, tool_force, -0.49, 0.56, 0.43, actual_rep, 1, curr_step, 86, track_size, 92, robot_vel, 0.03, joints_pos, 64.13, 33.15, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.075, -0.192, 0.323, tool_momentum, 0.075, -0.192, 0.323, robot_mode, normal, 
30/03/2022 11:51:22:134, robot_pos_w_timestamp, 1648633796806, 455.17, 249.96, 369.91, 2.23, 0.01, 3.09, tool_force, -0.5, 0.53, 0.41, actual_rep, 1, curr_step, 89, track_size, 92, robot_vel, 0.01, joints_pos, 64.13, 33.14, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.072, -0.192, 0.323, tool_momentum, 0.071, -0.193, 0.323, robot_mode, normal, 
30/03/2022 11:51:22:282, robot_pos_w_timestamp, 1648633796955, 455.17, 249.96, 369.9, 2.23, 0.01, 3.09, tool_force, -0.5, 0.53, 0.44, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.02, joints_pos, 64.13, 33.15, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.073, -0.191, 0.322, tool_momentum, 0.073, -0.191, 0.322, robot_mode, normal, 
30/03/2022 11:51:22:442, robot_pos_w_timestamp, 1648633797107, 455.17, 249.96, 369.9, 2.23, 0.01, 3.09, tool_force, -0.5, 0.56, 0.47, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.01, joints_pos, 64.13, 33.15, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.079, -0.193, 0.324, tool_momentum, 0.08, -0.193, 0.325, robot_mode, normal, 
30/03/2022 11:51:22:586, robot_pos_w_timestamp, 1648633797253, 455.17, 249.96, 369.9, 2.23, 0.01, 3.09, tool_force, -0.51, 0.58, 0.44, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.01, joints_pos, 64.13, 33.15, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.076, -0.189, 0.323, tool_momentum, 0.075, -0.188, 0.323, robot_mode, normal, 
30/03/2022 11:51:22:733, robot_pos_w_timestamp, 1648633797401, 455.17, 249.96, 369.9, 2.23, 0.01, 3.09, tool_force, -0.51, 0.55, 0.43, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.01, joints_pos, 64.13, 33.15, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.073, -0.186, 0.321, tool_momentum, 0.071, -0.186, 0.321, robot_mode, normal, 
30/03/2022 11:51:22:888, robot_pos_w_timestamp, 1648633797551, 455.17, 249.96, 369.9, 2.23, 0.01, 3.09, tool_force, -0.51, 0.53, 0.43, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.02, joints_pos, 64.13, 33.15, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.073, -0.186, 0.321, tool_momentum, 0.073, -0.186, 0.321, robot_mode, normal, 
30/03/2022 11:51:23:038, robot_pos_w_timestamp, 1648633797698, 455.17, 249.96, 369.91, 2.23, 0.01, 3.09, tool_force, -0.52, 0.58, 0.45, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.01, joints_pos, 64.13, 33.15, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.076, -0.18, 0.32, tool_momentum, 0.076, -0.182, 0.32, robot_mode, normal, 
30/03/2022 11:51:23:192, robot_pos_w_timestamp, 1648633797853, 455.17, 249.96, 369.91, 2.23, 0.01, 3.09, tool_force, -0.53, 0.55, 0.46, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.03, joints_pos, 64.13, 33.15, -48.24, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.072, -0.18, 0.326, tool_momentum, 0.072, -0.181, 0.326, robot_mode, normal, 
30/03/2022 11:51:23:347, robot_pos_w_timestamp, 1648633798002, 455.18, 249.94, 369.92, 2.23, 0.01, 3.09, tool_force, -0.5, 0.57, 0.49, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.23, joints_pos, 64.13, 33.14, -48.25, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.067, -0.176, 0.318, tool_momentum, 0.066, -0.176, 0.318, robot_mode, normal, 
30/03/2022 11:51:23:498, robot_pos_w_timestamp, 1648633798156, 455.16, 249.89, 369.93, 2.23, 0.01, 3.09, tool_force, -0.51, 0.64, 0.5, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 0.84, joints_pos, 64.13, 33.14, -48.25, -95.88, 28.41, 60.66, 59.78, tool_torque, 0.079, -0.184, 0.32, tool_momentum, 0.081, -0.184, 0.32, robot_mode, normal, 
30/03/2022 11:51:23:644, robot_pos_w_timestamp, 1648633798303, 455.34, 249.3, 369.66, 2.23, 0.01, 3.09, tool_force, -0.3, 0.99, 0.21, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 6.48, joints_pos, 64.11, 33.16, -48.3, -95.94, 28.4, 60.58, 59.78, tool_torque, 0.224, -0.164, 0.275, tool_momentum, 0.224, -0.166, 0.275, robot_mode, normal, 
30/03/2022 11:51:23:797, robot_pos_w_timestamp, 1648633798452, 455.77, 248.88, 370.02, 2.23, 0.01, 3.09, tool_force, 0.07, 0.44, 0.18, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 5.23, joints_pos, 64.11, 33.15, -48.37, -95.91, 28.4, 60.55, 59.79, tool_torque, 0.136, -0.23, 0.296, tool_momentum, 0.132, -0.232, 0.297, robot_mode, normal, 
30/03/2022 11:51:23:948, robot_pos_w_timestamp, 1648633798599, 454.17, 250.47, 369.62, 2.23, 0.0, 3.09, tool_force, -0.17, 0.84, 0.04, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 17.22, joints_pos, 64.19, 33.08, -48.2, -96.0, 28.55, 60.69, 59.67, tool_torque, 0.134, -0.35, 0.402, tool_momentum, 0.134, -0.344, 0.402, robot_mode, normal, 
30/03/2022 11:51:24:103, robot_pos_w_timestamp, 1648633798750, 454.21, 250.78, 370.52, 2.23, 0.0, 3.09, tool_force, 0.3, 0.79, 0.47, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 12.87, joints_pos, 64.14, 32.96, -48.19, -95.97, 28.85, 60.74, 59.52, tool_torque, 0.149, -0.535, 0.466, tool_momentum, 0.141, -0.532, 0.464, robot_mode, normal, 
30/03/2022 11:51:24:313, robot_pos_w_timestamp, 1648633798899, 456.37, 248.91, 375.14, 2.23, -0.01, 3.09, tool_force, 1.25, -0.45, 0.6, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 49.29, joints_pos, 63.83, 32.81, -48.38, -95.43, 28.71, 61.67, 59.27, tool_torque, -0.083, -0.644, 0.485, tool_momentum, -0.077, -0.642, 0.485, robot_mode, normal, 
30/03/2022 11:51:24:401, robot_pos_w_timestamp, 1648633799047, 459.21, 243.56, 380.18, 2.23, -0.01, 3.1, tool_force, 0.81, -0.61, 0.32, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 51.65, joints_pos, 63.07, 32.63, -48.5, -94.8, 28.35, 63.22, 58.72, tool_torque, -0.123, -0.475, 0.507, tool_momentum, -0.118, -0.462, 0.504, robot_mode, normal, 
30/03/2022 11:51:24:588, robot_pos_w_timestamp, 1648633799196, 462.31, 237.57, 383.1, 2.24, -0.02, 3.11, tool_force, 0.5, 0.25, 0.75, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 45.7, joints_pos, 62.14, 32.54, -48.38, -94.35, 28.01, 64.3, 58.07, tool_torque, -0.057, -0.515, 0.523, tool_momentum, -0.049, -0.533, 0.526, robot_mode, normal, 
30/03/2022 11:51:24:702, robot_pos_w_timestamp, 1648633799347, 465.44, 231.64, 385.58, 2.24, -0.02, 3.12, tool_force, 0.41, -0.56, 0.22, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 42.57, joints_pos, 61.24, 32.48, -48.28, -93.95, 27.69, 65.2, 57.41, tool_torque, -0.095, -0.583, 0.571, tool_momentum, -0.09, -0.602, 0.571, robot_mode, normal, 
30/03/2022 11:51:24:887, robot_pos_w_timestamp, 1648633799495, 468.4, 225.88, 386.67, 2.24, -0.02, 3.13, tool_force, 0.58, -0.21, 0.16, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 48.08, joints_pos, 60.39, 32.49, -48.18, -93.7, 27.49, 65.74, 56.49, tool_torque, -0.085, -0.518, 0.568, tool_momentum, -0.088, -0.526, 0.568, robot_mode, normal, 
30/03/2022 11:51:25:003, robot_pos_w_timestamp, 1648633799645, 471.58, 220.11, 387.11, 2.25, -0.02, 3.14, tool_force, 0.54, -0.17, 0.24, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 41.52, joints_pos, 59.54, 32.58, -48.1, -93.47, 27.35, 66.15, 55.47, tool_torque, -0.068, -0.485, 0.563, tool_momentum, -0.068, -0.486, 0.563, robot_mode, normal, 
30/03/2022 11:51:25:192, robot_pos_w_timestamp, 1648633799796, 475.0, 214.12, 387.0, 2.26, -0.02, 3.14, tool_force, 1.03, -0.51, 0.16, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 47.49, joints_pos, 58.69, 32.72, -48.04, -93.28, 27.29, 66.37, 54.38, tool_torque, -0.112, -0.558, 0.538, tool_momentum, -0.125, -0.537, 0.534, robot_mode, normal, 
30/03/2022 11:51:25:307, robot_pos_w_timestamp, 1648633799944, 478.17, 208.45, 386.69, 2.26, -0.02, 3.14, tool_force, 0.9, -0.66, 0.11, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 42.25, joints_pos, 57.92, 32.86, -48.01, -93.14, 27.24, 66.49, 53.4, tool_torque, -0.113, -0.527, 0.508, tool_momentum, -0.118, -0.514, 0.509, robot_mode, normal, 
30/03/2022 11:51:25:502, robot_pos_w_timestamp, 1648633800098, 481.39, 202.43, 385.93, 2.27, -0.02, -3.14, tool_force, 0.48, -0.6, 0.15, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 43.52, joints_pos, 57.12, 33.03, -47.98, -93.03, 27.23, 66.56, 52.43, tool_torque, -0.054, -0.527, 0.507, tool_momentum, -0.043, -0.548, 0.507, robot_mode, normal, 
30/03/2022 11:51:25:613, robot_pos_w_timestamp, 1648633800243, 484.23, 196.9, 384.85, 2.27, -0.02, -3.14, tool_force, 0.7, -0.35, 0.05, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 42.65, joints_pos, 56.36, 33.21, -47.92, -92.95, 27.28, 66.59, 51.58, tool_torque, 0.01, -0.572, 0.491, tool_momentum, -0.0040, -0.556, 0.491, robot_mode, normal, 
30/03/2022 11:51:25:758, robot_pos_w_timestamp, 1648633800394, 487.05, 190.97, 383.19, 2.27, -0.02, -3.14, tool_force, 1.06, -0.32, -0.02, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 44.42, joints_pos, 55.56, 33.44, -47.87, -92.92, 27.41, 66.59, 50.72, tool_torque, 0.068, -0.601, 0.501, tool_momentum, 0.056, -0.576, 0.5, robot_mode, normal, 
30/03/2022 11:51:25:907, robot_pos_w_timestamp, 1648633800541, 489.96, 185.3, 381.3, 2.27, -0.02, -3.14, tool_force, 0.8, -0.51, -0.44, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 47.11, joints_pos, 54.8, 33.71, -47.85, -92.87, 27.58, 66.53, 49.86, tool_torque, 0.113, -0.488, 0.491, tool_momentum, 0.116, -0.494, 0.494, robot_mode, normal, 
30/03/2022 11:51:26:062, robot_pos_w_timestamp, 1648633800693, 493.09, 179.4, 379.1, 2.27, -0.02, -3.14, tool_force, 0.3, -0.81, -0.86, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 45.2, joints_pos, 54.01, 34.03, -47.83, -92.83, 27.76, 66.37, 48.98, tool_torque, 0.164, -0.45, 0.484, tool_momentum, 0.196, -0.459, 0.484, robot_mode, normal, 
30/03/2022 11:51:26:217, robot_pos_w_timestamp, 1648633800843, 496.19, 173.71, 376.46, 2.28, -0.02, -3.14, tool_force, 0.12, -0.05, -0.36, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 49.25, joints_pos, 53.25, 34.37, -47.79, -92.82, 27.96, 66.04, 48.03, tool_torque, 0.292, -0.433, 0.495, tool_momentum, 0.291, -0.437, 0.494, robot_mode, normal, 
30/03/2022 11:51:26:373, robot_pos_w_timestamp, 1648633800991, 499.34, 167.97, 373.52, 2.28, -0.01, -3.14, tool_force, 0.52, -0.01, -0.47, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 48.26, joints_pos, 52.5, 34.74, -47.76, -92.82, 28.15, 65.68, 46.96, tool_torque, 0.308, -0.469, 0.495, tool_momentum, 0.293, -0.473, 0.495, robot_mode, normal, 
30/03/2022 11:51:26:554, robot_pos_w_timestamp, 1648633801141, 502.29, 162.16, 370.1, 2.29, -0.01, -3.14, tool_force, 0.45, -0.25, -0.82, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 50.76, joints_pos, 51.72, 35.16, -47.68, -92.82, 28.29, 65.34, 45.71, tool_torque, 0.288, -0.454, 0.481, tool_momentum, 0.282, -0.445, 0.481, robot_mode, normal, 
30/03/2022 11:51:26:667, robot_pos_w_timestamp, 1648633801290, 505.26, 156.31, 365.87, 2.3, -0.01, -3.13, tool_force, 0.68, 0.12, -0.75, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 55.59, joints_pos, 50.9, 35.65, -47.53, -92.83, 28.46, 64.94, 44.28, tool_torque, 0.338, -0.432, 0.505, tool_momentum, 0.352, -0.438, 0.508, robot_mode, normal, 
30/03/2022 11:51:26:813, robot_pos_w_timestamp, 1648633801440, 508.37, 150.77, 360.24, 2.31, -0.01, -3.13, tool_force, 0.04, 0.12, -0.72, actual_rep, 1, curr_step, 92, track_size, 92, robot_vel, 54.53, joints_pos, 50.03, 36.29, -47.32, -92.84, 28.77, 64.47, 42.86, tool_torque, 0.339, -0.327, 0.475, tool_momentum, 0.331, -0.318, 0.475, robot_mode, normal, 
