30/03/2022 11:35:30: File Created!
30/03/2022 11:35:30:113, robot_pos_w_timestamp, 1648632844867, 545.47, 311.61, 183.46, 2.3, 0.06, 3.04, tool_force, -0.43, 0.08, 0.34, actual_rep, 1, curr_step, 1, track_size, 71, robot_vel, 0.0, joints_pos, 46.02, 56.12, -25.34, -79.48, 27.44, 43.93, 60.98, tool_torque, 0.285, -0.303, 0.341, tool_momentum, 0.285, -0.303, 0.341, robot_mode, normal, 
30/03/2022 11:35:39:569, robot_pos_w_timestamp, 1648632854299, 531.99, 160.79, 293.96, 2.05, 0.13, 3.1, tool_force, 1.57, -0.72, -0.04, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 11.29, joints_pos, 45.16, 41.44, -38.18, -92.52, 22.99, 50.75, 63.42, tool_torque, 0.072, -0.978, 0.587, tool_momentum, 0.072, -0.978, 0.587, robot_mode, impedance, 
30/03/2022 11:35:39:716, robot_pos_w_timestamp, 1648632854450, 532.85, 161.1, 293.77, 2.05, 0.13, 3.1, tool_force, 1.69, -1.12, -0.52, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 4.21, joints_pos, 45.12, 41.56, -38.18, -92.34, 23.03, 50.82, 63.42, tool_torque, 0.0, -0.971, 0.553, tool_momentum, -0.0010, -0.972, 0.554, robot_mode, impedance, 
30/03/2022 11:35:39:900, robot_pos_w_timestamp, 1648632854599, 533.04, 161.27, 293.69, 2.05, 0.13, 3.1, tool_force, 1.54, -0.84, -0.22, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 1.02, joints_pos, 45.12, 41.6, -38.18, -92.3, 23.06, 50.84, 63.42, tool_torque, 0.045, -0.909, 0.533, tool_momentum, 0.045, -0.906, 0.533, robot_mode, impedance, 
30/03/2022 11:35:40:013, robot_pos_w_timestamp, 1648632854749, 533.05, 161.28, 293.68, 2.05, 0.13, 3.1, tool_force, 1.42, -0.78, -0.16, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.1, joints_pos, 45.12, 41.6, -38.18, -92.29, 23.06, 50.84, 63.42, tool_torque, 0.049, -0.891, 0.539, tool_momentum, 0.048, -0.888, 0.539, robot_mode, impedance, 
30/03/2022 11:35:40:207, robot_pos_w_timestamp, 1648632854897, 533.06, 161.26, 293.69, 2.05, 0.13, 3.1, tool_force, 1.45, -0.73, -0.15, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.12, joints_pos, 45.12, 41.6, -38.18, -92.29, 23.06, 50.85, 63.42, tool_torque, 0.054, -0.892, 0.537, tool_momentum, 0.056, -0.893, 0.537, robot_mode, impedance, 
30/03/2022 11:35:40:318, robot_pos_w_timestamp, 1648632855047, 533.06, 161.26, 293.7, 2.05, 0.13, 3.1, tool_force, 1.45, -0.73, -0.17, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.01, joints_pos, 45.12, 41.6, -38.18, -92.29, 23.06, 50.85, 63.42, tool_torque, 0.053, -0.891, 0.538, tool_momentum, 0.052, -0.89, 0.537, robot_mode, impedance, 
30/03/2022 11:35:40:512, robot_pos_w_timestamp, 1648632855196, 533.06, 161.26, 293.7, 2.05, 0.13, 3.1, tool_force, 1.48, -0.75, -0.17, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.05, joints_pos, 45.12, 41.6, -38.18, -92.29, 23.06, 50.85, 63.41, tool_torque, 0.052, -0.894, 0.536, tool_momentum, 0.051, -0.894, 0.536, robot_mode, impedance, 
30/03/2022 11:35:40:621, robot_pos_w_timestamp, 1648632855345, 533.06, 161.26, 293.7, 2.05, 0.13, 3.1, tool_force, 1.48, -0.75, -0.18, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.02, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.06, 50.85, 63.41, tool_torque, 0.052, -0.894, 0.536, tool_momentum, 0.051, -0.892, 0.536, robot_mode, impedance, 
30/03/2022 11:35:40:771, robot_pos_w_timestamp, 1648632855494, 533.06, 161.26, 293.7, 2.05, 0.13, 3.1, tool_force, 1.47, -0.75, -0.18, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.02, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.06, 50.85, 63.41, tool_torque, 0.053, -0.893, 0.535, tool_momentum, 0.054, -0.892, 0.535, robot_mode, impedance, 
30/03/2022 11:35:40:924, robot_pos_w_timestamp, 1648632855643, 533.06, 161.26, 293.7, 2.05, 0.13, 3.1, tool_force, 1.46, -0.73, -0.17, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.02, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.06, 50.85, 63.41, tool_torque, 0.056, -0.889, 0.534, tool_momentum, 0.056, -0.889, 0.534, robot_mode, impedance, 
30/03/2022 11:35:41:076, robot_pos_w_timestamp, 1648632855791, 533.07, 161.26, 293.71, 2.05, 0.13, 3.1, tool_force, 1.46, -0.72, -0.16, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.01, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.06, 50.85, 63.41, tool_torque, 0.054, -0.889, 0.534, tool_momentum, 0.055, -0.89, 0.534, robot_mode, impedance, 
30/03/2022 11:35:41:223, robot_pos_w_timestamp, 1648632855941, 533.07, 161.26, 293.71, 2.05, 0.13, 3.1, tool_force, 1.45, -0.74, -0.17, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.02, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.06, 50.85, 63.41, tool_torque, 0.054, -0.887, 0.533, tool_momentum, 0.054, -0.889, 0.533, robot_mode, impedance, 
30/03/2022 11:35:41:375, robot_pos_w_timestamp, 1648632856089, 533.07, 161.25, 293.71, 2.05, 0.13, 3.1, tool_force, 1.45, -0.71, -0.17, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.01, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.07, 50.85, 63.41, tool_torque, 0.056, -0.89, 0.533, tool_momentum, 0.056, -0.89, 0.533, robot_mode, impedance, 
30/03/2022 11:35:41:530, robot_pos_w_timestamp, 1648632856239, 533.07, 161.25, 293.71, 2.05, 0.13, 3.1, tool_force, 1.47, -0.74, -0.16, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.02, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.07, 50.85, 63.41, tool_torque, 0.053, -0.889, 0.532, tool_momentum, 0.053, -0.889, 0.532, robot_mode, impedance, 
30/03/2022 11:35:41:679, robot_pos_w_timestamp, 1648632856389, 533.07, 161.25, 293.71, 2.05, 0.13, 3.1, tool_force, 1.46, -0.72, -0.17, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.01, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.07, 50.85, 63.41, tool_torque, 0.055, -0.888, 0.531, tool_momentum, 0.055, -0.888, 0.531, robot_mode, impedance, 
30/03/2022 11:35:41:871, robot_pos_w_timestamp, 1648632856539, 533.07, 161.25, 293.71, 2.05, 0.13, 3.1, tool_force, 1.46, -0.72, -0.16, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.01, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.07, 50.85, 63.41, tool_torque, 0.057, -0.89, 0.53, tool_momentum, 0.057, -0.888, 0.53, robot_mode, impedance, 
30/03/2022 11:35:41:978, robot_pos_w_timestamp, 1648632856688, 533.07, 161.25, 293.71, 2.05, 0.13, 3.1, tool_force, 1.46, -0.73, -0.17, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.01, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.07, 50.85, 63.41, tool_torque, 0.056, -0.888, 0.53, tool_momentum, 0.057, -0.889, 0.53, robot_mode, impedance, 
30/03/2022 11:35:42:126, robot_pos_w_timestamp, 1648632856836, 533.07, 161.25, 293.71, 2.05, 0.13, 3.1, tool_force, 1.45, -0.72, -0.16, actual_rep, 1, curr_step, 26, track_size, 71, robot_vel, 0.01, joints_pos, 45.12, 41.6, -38.19, -92.29, 23.07, 50.85, 63.4, tool_torque, 0.057, -0.885, 0.526, tool_momentum, 0.057, -0.884, 0.526, robot_mode, impedance, 
30/03/2022 11:35:42:282, robot_pos_w_timestamp, 1648632856984, 532.28, 160.48, 294.38, 2.05, 0.12, 3.1, tool_force, 0.51, -4.81, -3.29, actual_rep, 1, curr_step, 27, track_size, 71, robot_vel, 19.56, joints_pos, 45.12, 41.48, -38.26, -92.39, 23.07, 51.1, 63.29, tool_torque, -0.098, -0.675, 0.465, tool_momentum, -0.101, -0.666, 0.467, robot_mode, impedance, 
30/03/2022 11:35:42:432, robot_pos_w_timestamp, 1648632857135, 531.07, 157.61, 300.7, 2.05, 0.12, 3.1, tool_force, -3.01, -5.18, -5.75, actual_rep, 1, curr_step, 28, track_size, 71, robot_vel, 64.52, joints_pos, 45.12, 40.72, -38.61, -92.56, 23.06, 51.82, 62.78, tool_torque, -0.352, -0.488, 0.712, tool_momentum, -0.359, -0.481, 0.712, robot_mode, impedance, 
30/03/2022 11:35:42:585, robot_pos_w_timestamp, 1648632857282, 527.27, 156.64, 308.82, 2.06, 0.11, 3.1, tool_force, -3.01, -5.35, -5.56, actual_rep, 1, curr_step, 28, track_size, 71, robot_vel, 57.57, joints_pos, 45.14, 39.46, -38.58, -93.01, 22.94, 52.67, 62.21, tool_torque, -0.376, -0.377, 0.684, tool_momentum, -0.378, -0.383, 0.684, robot_mode, impedance, 
30/03/2022 11:35:42:733, robot_pos_w_timestamp, 1648632857431, 523.68, 157.91, 311.13, 2.07, 0.1, 3.1, tool_force, -1.52, -0.27, -2.25, actual_rep, 1, curr_step, 28, track_size, 71, robot_vel, 22.63, joints_pos, 45.16, 38.73, -38.11, -93.52, 22.56, 52.57, 62.2, tool_torque, 0.159, -0.446, 0.551, tool_momentum, 0.196, -0.476, 0.547, robot_mode, impedance, 
30/03/2022 11:35:42:882, robot_pos_w_timestamp, 1648632857581, 523.14, 161.16, 307.81, 2.07, 0.1, 3.1, tool_force, 0.34, 0.25, -0.1, actual_rep, 1, curr_step, 28, track_size, 71, robot_vel, 27.6, joints_pos, 45.14, 38.99, -37.63, -93.48, 22.48, 52.33, 62.48, tool_torque, 0.289, -0.451, 0.22, tool_momentum, 0.298, -0.453, 0.22, robot_mode, impedance, 
30/03/2022 11:35:43:037, robot_pos_w_timestamp, 1648632857730, 524.33, 164.58, 307.98, 2.07, 0.1, 3.11, tool_force, -1.15, 0.28, 1.54, actual_rep, 1, curr_step, 29, track_size, 71, robot_vel, 41.61, joints_pos, 45.22, 39.25, -37.54, -92.93, 22.61, 52.9, 62.6, tool_torque, -0.0060, -0.269, 0.165, tool_momentum, -0.011, -0.274, 0.165, robot_mode, impedance, 
30/03/2022 11:35:43:184, robot_pos_w_timestamp, 1648632857878, 524.34, 170.01, 313.01, 2.08, 0.09, 3.11, tool_force, 0.4, -0.99, -0.09, actual_rep, 1, curr_step, 30, track_size, 71, robot_vel, 38.57, joints_pos, 45.49, 38.99, -37.46, -92.35, 22.69, 53.92, 62.65, tool_torque, -0.206, -0.529, 0.171, tool_momentum, -0.221, -0.533, 0.171, robot_mode, impedance, 
30/03/2022 11:35:43:339, robot_pos_w_timestamp, 1648632858029, 521.81, 174.32, 316.16, 2.09, 0.08, 3.11, tool_force, -0.91, -0.43, 0.64, actual_rep, 1, curr_step, 30, track_size, 71, robot_vel, 51.18, joints_pos, 45.73, 38.56, -37.21, -92.28, 22.69, 54.72, 62.61, tool_torque, -0.11, -0.29, 0.218, tool_momentum, -0.086, -0.297, 0.218, robot_mode, impedance, 
30/03/2022 11:35:43:490, robot_pos_w_timestamp, 1648632858178, 520.2, 176.05, 318.59, 2.09, 0.07, 3.11, tool_force, -2.39, 2.18, 2.58, actual_rep, 1, curr_step, 31, track_size, 71, robot_vel, 19.09, joints_pos, 45.84, 38.19, -37.05, -92.36, 22.53, 54.97, 62.7, tool_torque, 0.138, -0.036, 0.174, tool_momentum, 0.137, -0.033, 0.174, robot_mode, impedance, 
30/03/2022 11:35:43:646, robot_pos_w_timestamp, 1648632858331, 517.92, 181.05, 322.54, 2.1, 0.06, 3.11, tool_force, -2.05, -1.99, -1.14, actual_rep, 1, curr_step, 32, track_size, 71, robot_vel, 51.08, joints_pos, 45.96, 37.61, -36.58, -92.3, 22.55, 55.5, 62.7, tool_torque, -0.32, -0.569, 0.229, tool_momentum, -0.274, -0.587, 0.229, robot_mode, normal, 
30/03/2022 11:35:43:797, robot_pos_w_timestamp, 1648632858480, 514.66, 183.47, 326.93, 2.11, 0.05, 3.11, tool_force, -0.18, 0.52, 0.26, actual_rep, 1, curr_step, 33, track_size, 71, robot_vel, 57.08, joints_pos, 46.12, 36.85, -36.27, -92.51, 22.42, 56.0, 62.5, tool_torque, 0.056, -0.636, 0.412, tool_momentum, 0.059, -0.644, 0.41, robot_mode, normal, 
30/03/2022 11:35:43:945, robot_pos_w_timestamp, 1648632858631, 510.05, 188.75, 330.35, 2.12, 0.04, 3.11, tool_force, -1.56, 1.12, 1.35, actual_rep, 1, curr_step, 33, track_size, 71, robot_vel, 56.43, joints_pos, 46.56, 36.09, -35.87, -92.9, 22.22, 56.08, 62.63, tool_torque, 0.048, -0.25, 0.232, tool_momentum, 0.053, -0.287, 0.233, robot_mode, normal, 
30/03/2022 11:35:44:106, robot_pos_w_timestamp, 1648632858781, 506.02, 194.66, 333.01, 2.13, 0.03, 3.11, tool_force, -1.71, 0.78, 0.99, actual_rep, 1, curr_step, 35, track_size, 71, robot_vel, 44.59, joints_pos, 46.98, 35.51, -35.48, -93.13, 22.24, 56.24, 62.68, tool_torque, -0.0090, -0.1, 0.142, tool_momentum, -0.0060, -0.095, 0.141, robot_mode, normal, 
30/03/2022 11:35:44:250, robot_pos_w_timestamp, 1648632858929, 502.13, 200.55, 334.58, 2.14, 0.03, 3.1, tool_force, -1.59, 0.78, 0.8, actual_rep, 1, curr_step, 36, track_size, 71, robot_vel, 44.9, joints_pos, 47.37, 35.04, -35.02, -93.37, 22.28, 56.27, 62.71, tool_torque, 0.011, -0.121, 0.116, tool_momentum, 0.012, -0.111, 0.115, robot_mode, normal, 
30/03/2022 11:35:44:397, robot_pos_w_timestamp, 1648632859078, 498.25, 206.23, 335.61, 2.15, 0.02, 3.1, tool_force, -1.58, 1.09, 0.86, actual_rep, 1, curr_step, 37, track_size, 71, robot_vel, 48.69, joints_pos, 47.74, 34.64, -34.57, -93.61, 22.3, 56.28, 62.72, tool_torque, 0.102, -0.131, 0.121, tool_momentum, 0.105, -0.133, 0.122, robot_mode, normal, 
30/03/2022 11:35:44:549, robot_pos_w_timestamp, 1648632859227, 494.18, 212.08, 335.81, 2.17, 0.01, 3.1, tool_force, -2.15, 1.21, 0.34, actual_rep, 1, curr_step, 38, track_size, 71, robot_vel, 47.38, joints_pos, 48.11, 34.3, -34.06, -93.89, 22.33, 56.21, 62.76, tool_torque, 0.265, -0.041, 0.114, tool_momentum, 0.272, -0.05, 0.114, robot_mode, normal, 
30/03/2022 11:35:44:702, robot_pos_w_timestamp, 1648632859376, 490.4, 217.85, 335.23, 2.18, 0.0, 3.1, tool_force, -1.7, 1.33, 0.14, actual_rep, 1, curr_step, 39, track_size, 71, robot_vel, 51.06, joints_pos, 48.45, 34.09, -33.57, -94.14, 22.4, 56.06, 62.81, tool_torque, 0.347, 0.017, 0.095, tool_momentum, 0.326, 0.02, 0.095, robot_mode, normal, 
30/03/2022 11:35:44:850, robot_pos_w_timestamp, 1648632859526, 486.96, 223.71, 333.35, 2.18, 0.0, 3.1, tool_force, -1.85, 1.46, 0.36, actual_rep, 1, curr_step, 42, track_size, 71, robot_vel, 44.13, joints_pos, 48.79, 33.98, -33.04, -94.44, 22.5, 55.52, 63.02, tool_torque, 0.344, -0.0070, 0.081, tool_momentum, 0.34, -0.0070, 0.081, robot_mode, normal, 
30/03/2022 11:35:45:150, robot_pos_w_timestamp, 1648632859826, 484.63, 229.93, 329.78, 2.18, 0.0, 3.08, tool_force, -2.04, -0.09, -0.02, actual_rep, 1, curr_step, 47, track_size, 71, robot_vel, 18.22, joints_pos, 49.25, 34.08, -32.64, -94.77, 22.65, 54.34, 63.74, tool_torque, 0.018, 0.075, 0.081, tool_momentum, 0.03, 0.067, 0.083, robot_mode, normal, 
30/03/2022 11:35:45:303, robot_pos_w_timestamp, 1648632859975, 484.39, 230.3, 330.08, 2.18, 0.0, 3.08, tool_force, -1.46, 0.7, 0.57, actual_rep, 1, curr_step, 50, track_size, 71, robot_vel, 3.04, joints_pos, 49.25, 34.04, -32.59, -94.78, 22.69, 54.36, 63.7, tool_torque, 0.195, -0.098, 0.193, tool_momentum, 0.205, -0.1, 0.195, robot_mode, normal, 
30/03/2022 11:35:45:455, robot_pos_w_timestamp, 1648632860123, 484.34, 230.32, 329.97, 2.18, 0.0, 3.08, tool_force, -1.36, 0.66, 0.42, actual_rep, 1, curr_step, 53, track_size, 71, robot_vel, 1.26, joints_pos, 49.25, 34.05, -32.58, -94.78, 22.67, 54.35, 63.7, tool_torque, 0.194, -0.094, 0.189, tool_momentum, 0.191, -0.094, 0.189, robot_mode, normal, 
30/03/2022 11:35:45:605, robot_pos_w_timestamp, 1648632860273, 484.35, 230.32, 329.91, 2.18, 0.0, 3.08, tool_force, -1.19, 0.26, 0.16, actual_rep, 1, curr_step, 56, track_size, 71, robot_vel, 0.6, joints_pos, 49.25, 34.05, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.154, -0.114, 0.187, tool_momentum, 0.154, -0.118, 0.188, robot_mode, normal, 
30/03/2022 11:35:45:759, robot_pos_w_timestamp, 1648632860422, 484.36, 230.33, 329.91, 2.18, 0.0, 3.08, tool_force, -1.02, 0.33, 0.23, actual_rep, 1, curr_step, 59, track_size, 71, robot_vel, 0.11, joints_pos, 49.25, 34.05, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.162, -0.137, 0.181, tool_momentum, 0.161, -0.138, 0.181, robot_mode, normal, 
30/03/2022 11:35:45:907, robot_pos_w_timestamp, 1648632860571, 484.37, 230.34, 329.91, 2.18, 0.0, 3.08, tool_force, -1.03, 0.19, 0.15, actual_rep, 1, curr_step, 61, track_size, 71, robot_vel, 0.1, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.137, -0.136, 0.177, tool_momentum, 0.138, -0.137, 0.177, robot_mode, normal, 
30/03/2022 11:35:46:061, robot_pos_w_timestamp, 1648632860723, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.03, 0.18, 0.16, actual_rep, 1, curr_step, 64, track_size, 71, robot_vel, 0.04, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.14, -0.136, 0.177, tool_momentum, 0.139, -0.135, 0.176, robot_mode, normal, 
30/03/2022 11:35:46:212, robot_pos_w_timestamp, 1648632860872, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.04, 0.21, 0.18, actual_rep, 1, curr_step, 67, track_size, 71, robot_vel, 0.03, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.144, -0.134, 0.177, tool_momentum, 0.144, -0.134, 0.177, robot_mode, normal, 
30/03/2022 11:35:46:361, robot_pos_w_timestamp, 1648632861023, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.08, 0.24, 0.19, actual_rep, 1, curr_step, 69, track_size, 71, robot_vel, 0.01, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.147, -0.13, 0.178, tool_momentum, 0.147, -0.13, 0.178, robot_mode, normal, 
30/03/2022 11:35:46:520, robot_pos_w_timestamp, 1648632861176, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.1, 0.27, 0.21, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.01, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.153, -0.132, 0.179, tool_momentum, 0.154, -0.133, 0.179, robot_mode, normal, 
30/03/2022 11:35:46:704, robot_pos_w_timestamp, 1648632861325, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.09, 0.28, 0.2, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.0, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.153, -0.137, 0.181, tool_momentum, 0.152, -0.137, 0.181, robot_mode, normal, 
30/03/2022 11:35:46:817, robot_pos_w_timestamp, 1648632861477, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.06, 0.23, 0.19, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.01, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.147, -0.138, 0.181, tool_momentum, 0.147, -0.138, 0.181, robot_mode, normal, 
30/03/2022 11:35:46:977, robot_pos_w_timestamp, 1648632861627, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.05, 0.23, 0.17, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.01, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.148, -0.141, 0.182, tool_momentum, 0.148, -0.142, 0.182, robot_mode, normal, 
30/03/2022 11:35:47:123, robot_pos_w_timestamp, 1648632861776, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.04, 0.23, 0.18, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.0, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.145, -0.141, 0.183, tool_momentum, 0.145, -0.141, 0.183, robot_mode, normal, 
30/03/2022 11:35:47:273, robot_pos_w_timestamp, 1648632861923, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.04, 0.24, 0.19, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.02, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.145, -0.145, 0.185, tool_momentum, 0.144, -0.143, 0.185, robot_mode, normal, 
30/03/2022 11:35:47:425, robot_pos_w_timestamp, 1648632862074, 484.37, 230.35, 329.9, 2.18, 0.0, 3.08, tool_force, -1.04, 0.26, 0.2, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.02, joints_pos, 49.25, 34.06, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.144, -0.147, 0.192, tool_momentum, 0.146, -0.147, 0.192, robot_mode, normal, 
30/03/2022 11:35:47:577, robot_pos_w_timestamp, 1648632862222, 484.37, 230.35, 329.92, 2.18, 0.0, 3.08, tool_force, -1.04, 0.32, 0.28, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.39, joints_pos, 49.25, 34.05, -32.58, -94.78, 22.67, 54.34, 63.7, tool_torque, 0.142, -0.148, 0.193, tool_momentum, 0.138, -0.146, 0.193, robot_mode, normal, 
30/03/2022 11:35:47:732, robot_pos_w_timestamp, 1648632862373, 484.4, 230.33, 330.06, 2.18, 0.0, 3.08, tool_force, -0.96, 0.22, 0.27, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 0.73, joints_pos, 49.25, 34.04, -32.58, -94.77, 22.67, 54.35, 63.7, tool_torque, 0.113, -0.176, 0.196, tool_momentum, 0.111, -0.177, 0.196, robot_mode, normal, 
30/03/2022 11:35:47:875, robot_pos_w_timestamp, 1648632862521, 484.39, 230.02, 329.8, 2.18, 0.0, 3.08, tool_force, -1.05, 0.29, 0.01, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 3.57, joints_pos, 49.24, 34.06, -32.6, -94.81, 22.67, 54.31, 63.72, tool_torque, 0.16, -0.13, 0.167, tool_momentum, 0.165, -0.131, 0.167, robot_mode, normal, 
30/03/2022 11:35:48:032, robot_pos_w_timestamp, 1648632862670, 484.15, 230.38, 329.6, 2.18, 0.0, 3.08, tool_force, -0.86, 0.33, 0.16, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 5.76, joints_pos, 49.25, 34.04, -32.55, -94.83, 22.67, 54.28, 63.68, tool_torque, 0.192, -0.176, 0.223, tool_momentum, 0.197, -0.18, 0.223, robot_mode, normal, 
30/03/2022 11:35:48:179, robot_pos_w_timestamp, 1648632862818, 483.91, 227.98, 331.4, 2.19, 0.0, 3.09, tool_force, 0.12, 0.65, 0.79, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 29.91, joints_pos, 49.17, 33.88, -32.75, -94.82, 22.5, 54.91, 63.37, tool_torque, 0.068, -0.502, 0.523, tool_momentum, 0.071, -0.516, 0.523, robot_mode, normal, 
30/03/2022 11:35:48:334, robot_pos_w_timestamp, 1648632862968, 486.5, 222.01, 334.03, 2.18, 0.0, 3.1, tool_force, 0.88, -0.56, 0.41, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 49.01, joints_pos, 48.77, 33.81, -33.16, -94.61, 22.32, 55.5, 63.12, tool_torque, -0.093, -0.604, 0.501, tool_momentum, -0.097, -0.601, 0.501, robot_mode, normal, 
30/03/2022 11:35:48:480, robot_pos_w_timestamp, 1648632863115, 490.19, 216.25, 335.22, 2.17, 0.01, 3.1, tool_force, 0.19, -0.49, 0.63, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 49.73, joints_pos, 48.27, 33.93, -33.45, -94.31, 22.12, 55.83, 63.09, tool_torque, -0.11, -0.438, 0.451, tool_momentum, -0.09, -0.44, 0.451, robot_mode, normal, 
30/03/2022 11:35:48:630, robot_pos_w_timestamp, 1648632863267, 494.29, 210.34, 335.81, 2.16, 0.01, 3.1, tool_force, 0.51, -1.08, -0.15, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 45.99, joints_pos, 47.78, 34.16, -33.82, -94.01, 21.96, 55.99, 63.08, tool_torque, -0.195, -0.494, 0.427, tool_momentum, -0.18, -0.506, 0.427, robot_mode, normal, 
30/03/2022 11:35:48:785, robot_pos_w_timestamp, 1648632863415, 498.25, 204.44, 335.58, 2.15, 0.02, 3.1, tool_force, 0.26, -1.02, 0.01, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 48.72, joints_pos, 47.38, 34.48, -34.26, -93.73, 21.9, 56.1, 63.08, tool_torque, -0.188, -0.472, 0.418, tool_momentum, -0.179, -0.481, 0.418, robot_mode, normal, 
30/03/2022 11:35:48:932, robot_pos_w_timestamp, 1648632863566, 502.23, 198.71, 334.58, 2.14, 0.03, 3.11, tool_force, 0.75, -0.78, 0.1, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 46.53, joints_pos, 47.01, 34.91, -34.73, -93.46, 21.84, 56.14, 63.08, tool_torque, -0.161, -0.448, 0.347, tool_momentum, -0.155, -0.445, 0.347, robot_mode, normal, 
30/03/2022 11:35:49:087, robot_pos_w_timestamp, 1648632863715, 506.07, 192.98, 332.75, 2.13, 0.04, 3.11, tool_force, 0.67, -1.02, -0.23, actual_rep, 1, curr_step, 71, track_size, 71, robot_vel, 44.71, joints_pos, 46.64, 35.43, -35.18, -93.2, 21.79, 56.11, 63.08, tool_torque, -0.068, -0.446, 0.414, tool_momentum, -0.049, -0.463, 0.414, robot_mode, normal, 
