30/03/2022 11:33:07: File Created!
30/03/2022 11:33:07:272, robot_pos_w_timestamp, 1648632702247, 553.46, 306.9, 232.59, 2.32, 0.03, 3.06, tool_force, -0.63, 0.23, 0.21, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 51.47, joints_pos, 44.21, 51.93, -24.41, -77.86, 24.04, 50.22, 61.22, tool_torque, 0.156, -0.249, 0.349, tool_momentum, 0.155, -0.249, 0.349, robot_mode, normal, 
30/03/2022 11:33:16:797, robot_pos_w_timestamp, 1648632711705, 546.61, 144.1, 321.45, 2.0, 0.08, 3.1, tool_force, 0.83, 0.98, -0.45, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.13, joints_pos, 40.52, 39.34, -35.97, -89.48, 22.33, 55.36, 64.41, tool_torque, 0.403, -0.666, 0.572, tool_momentum, 0.401, -0.666, 0.572, robot_mode, impedance, 
30/03/2022 11:33:16:913, robot_pos_w_timestamp, 1648632711855, 546.59, 144.08, 321.45, 2.0, 0.08, 3.1, tool_force, 0.83, 0.94, -0.51, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.19, joints_pos, 40.52, 39.34, -35.97, -89.49, 22.33, 55.36, 64.41, tool_torque, 0.402, -0.664, 0.568, tool_momentum, 0.406, -0.667, 0.57, robot_mode, impedance, 
30/03/2022 11:33:17:079, robot_pos_w_timestamp, 1648632712006, 546.58, 144.07, 321.45, 2.0, 0.08, 3.1, tool_force, 0.84, 0.95, -0.48, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.12, joints_pos, 40.52, 39.33, -35.97, -89.49, 22.33, 55.35, 64.41, tool_torque, 0.399, -0.667, 0.568, tool_momentum, 0.398, -0.666, 0.567, robot_mode, impedance, 
30/03/2022 11:33:17:204, robot_pos_w_timestamp, 1648632712155, 546.57, 144.06, 321.45, 2.0, 0.08, 3.1, tool_force, 0.84, 0.93, -0.48, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.06, joints_pos, 40.52, 39.33, -35.97, -89.49, 22.33, 55.35, 64.41, tool_torque, 0.399, -0.667, 0.565, tool_momentum, 0.399, -0.667, 0.565, robot_mode, impedance, 
30/03/2022 11:33:17:357, robot_pos_w_timestamp, 1648632712309, 546.56, 144.06, 321.45, 2.0, 0.08, 3.1, tool_force, 0.83, 0.92, -0.51, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.07, joints_pos, 40.52, 39.33, -35.97, -89.49, 22.33, 55.35, 64.4, tool_torque, 0.398, -0.669, 0.567, tool_momentum, 0.4, -0.67, 0.567, robot_mode, impedance, 
30/03/2022 11:33:17:519, robot_pos_w_timestamp, 1648632712458, 546.56, 144.05, 321.45, 2.0, 0.08, 3.1, tool_force, 0.83, 0.94, -0.45, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.05, joints_pos, 40.52, 39.33, -35.97, -89.49, 22.33, 55.35, 64.4, tool_torque, 0.398, -0.667, 0.564, tool_momentum, 0.398, -0.667, 0.564, robot_mode, impedance, 
30/03/2022 11:33:17:708, robot_pos_w_timestamp, 1648632712610, 546.55, 144.05, 321.44, 2.0, 0.08, 3.1, tool_force, 0.83, 0.92, -0.48, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.06, joints_pos, 40.52, 39.33, -35.97, -89.5, 22.33, 55.35, 64.4, tool_torque, 0.398, -0.666, 0.565, tool_momentum, 0.398, -0.666, 0.565, robot_mode, impedance, 
30/03/2022 11:33:17:815, robot_pos_w_timestamp, 1648632712761, 546.55, 144.04, 321.44, 2.0, 0.08, 3.1, tool_force, 0.83, 0.95, -0.46, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.06, joints_pos, 40.52, 39.33, -35.97, -89.5, 22.34, 55.34, 64.4, tool_torque, 0.397, -0.664, 0.561, tool_momentum, 0.397, -0.664, 0.561, robot_mode, impedance, 
30/03/2022 11:33:18:009, robot_pos_w_timestamp, 1648632712917, 546.54, 144.04, 321.44, 2.0, 0.08, 3.1, tool_force, 0.84, 0.92, -0.48, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.04, joints_pos, 40.52, 39.33, -35.97, -89.5, 22.34, 55.34, 64.4, tool_torque, 0.393, -0.662, 0.559, tool_momentum, 0.394, -0.663, 0.559, robot_mode, impedance, 
30/03/2022 11:33:18:128, robot_pos_w_timestamp, 1648632713066, 546.54, 144.03, 321.44, 2.0, 0.08, 3.1, tool_force, 0.84, 0.92, -0.46, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.04, joints_pos, 40.52, 39.33, -35.97, -89.5, 22.34, 55.34, 64.4, tool_torque, 0.393, -0.666, 0.56, tool_momentum, 0.394, -0.667, 0.56, robot_mode, impedance, 
30/03/2022 11:33:18:416, robot_pos_w_timestamp, 1648632713368, 546.53, 144.02, 321.44, 2.0, 0.08, 3.1, tool_force, 0.83, 0.93, -0.48, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.05, joints_pos, 40.52, 39.33, -35.97, -89.5, 22.34, 55.34, 64.39, tool_torque, 0.395, -0.661, 0.557, tool_momentum, 0.394, -0.661, 0.557, robot_mode, impedance, 
30/03/2022 11:33:18:740, robot_pos_w_timestamp, 1648632713670, 546.52, 144.01, 321.44, 2.0, 0.08, 3.1, tool_force, 0.82, 0.92, -0.49, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.04, joints_pos, 40.52, 39.32, -35.97, -89.51, 22.34, 55.34, 64.39, tool_torque, 0.391, -0.661, 0.556, tool_momentum, 0.391, -0.661, 0.556, robot_mode, impedance, 
30/03/2022 11:33:18:878, robot_pos_w_timestamp, 1648632713820, 546.51, 144.01, 321.43, 2.0, 0.08, 3.1, tool_force, 0.82, 0.92, -0.44, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.04, joints_pos, 40.52, 39.32, -35.97, -89.51, 22.34, 55.34, 64.39, tool_torque, 0.392, -0.661, 0.556, tool_momentum, 0.391, -0.66, 0.556, robot_mode, impedance, 
30/03/2022 11:33:19:040, robot_pos_w_timestamp, 1648632713972, 546.51, 144.01, 321.43, 2.0, 0.08, 3.1, tool_force, 0.83, 0.9, -0.47, actual_rep, 1, curr_step, 28, track_size, 84, robot_vel, 0.04, joints_pos, 40.52, 39.32, -35.97, -89.51, 22.34, 55.34, 64.39, tool_torque, 0.39, -0.658, 0.555, tool_momentum, 0.39, -0.66, 0.555, robot_mode, impedance, 
