05/04/2022 16:11:03: File Created!
05/04/2022 16:11:03:865, robot_pos_w_timestamp, 1649171371828, 612.89, 280.95, 203.72, 2.36, -0.03, 3.07, tool_force, -0.64, -0.38, -0.11, actual_rep, 1, curr_step, 1, track_size, 99, robot_vel, 37.91, joints_pos, 23.18, 57.44, 1.57, -66.97, 2.22, 52.41, 67.53, tool_torque, -0.09, 0.123, 0.274, tool_momentum, -0.09, 0.124, 0.274, robot_mode, normal, 
05/04/2022 16:11:15:501, robot_pos_w_timestamp, 1649171383556, 512.32, 260.38, 236.84, 2.28, -0.01, 3.07, tool_force, -0.38, -0.21, 0.15, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.16, joints_pos, 25.38, 42.84, 1.72, -89.79, 0.62, 43.56, 75.57, tool_torque, 0.025, 0.213, 0.089, tool_momentum, 0.026, 0.213, 0.089, robot_mode, normal, 
05/04/2022 16:11:15:654, robot_pos_w_timestamp, 1649171383707, 512.32, 260.39, 236.84, 2.28, -0.01, 3.07, tool_force, -0.39, -0.19, 0.18, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.01, joints_pos, 25.38, 42.84, 1.72, -89.79, 0.62, 43.56, 75.57, tool_torque, 0.026, 0.22, 0.088, tool_momentum, 0.027, 0.219, 0.088, robot_mode, normal, 
05/04/2022 16:11:15:830, robot_pos_w_timestamp, 1649171383869, 512.31, 260.39, 236.82, 2.28, -0.01, 3.07, tool_force, -0.53, -0.22, 0.21, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 0.02, joints_pos, 25.37, 42.84, 1.72, -89.79, 0.65, 43.56, 75.57, tool_torque, 0.017, 0.205, 0.111, tool_momentum, 0.017, 0.072, 0.155, robot_mode, normal, 
05/04/2022 16:11:15:956, robot_pos_w_timestamp, 1649171384012, 512.27, 260.38, 236.81, 2.28, -0.02, 3.07, tool_force, 0.18, -0.33, 0.45, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 4.14, joints_pos, 25.19, 42.87, 1.81, -89.75, 1.35, 43.7, 74.99, tool_torque, -0.041, -0.181, 0.343, tool_momentum, -0.048, -0.169, 0.34, robot_mode, normal, 
05/04/2022 16:11:16:102, robot_pos_w_timestamp, 1649171384163, 512.3, 260.41, 236.82, 2.28, -0.02, 3.07, tool_force, 0.42, -0.39, 0.34, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 3.38, joints_pos, 25.25, 42.87, 1.76, -89.74, 1.18, 43.67, 75.09, tool_torque, -0.053, 0.073, 0.157, tool_momentum, -0.053, 0.078, 0.154, robot_mode, normal, 
05/04/2022 16:11:16:296, robot_pos_w_timestamp, 1649171384317, 512.12, 260.48, 237.07, 2.28, -0.01, 3.07, tool_force, -0.35, -0.13, -0.12, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 7.87, joints_pos, 25.44, 42.8, 1.67, -89.82, 0.62, 43.57, 75.57, tool_torque, 0.038, 0.411, -0.038, tool_momentum, 0.043, 0.406, -0.038, robot_mode, normal, 
05/04/2022 16:11:16:408, robot_pos_w_timestamp, 1649171384469, 512.23, 260.39, 237.13, 2.28, -0.01, 3.06, tool_force, -0.1, 0.81, 0.41, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 4.93, joints_pos, 25.34, 42.69, 1.73, -90.04, 0.8, 42.95, 75.45, tool_torque, 0.312, 0.021, 0.233, tool_momentum, 0.308, 0.018, 0.235, robot_mode, normal, 
05/04/2022 16:11:16:624, robot_pos_w_timestamp, 1649171384669, 511.9, 260.1, 236.91, 2.28, -0.01, 3.07, tool_force, 0.14, -0.03, 0.85, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 5.16, joints_pos, 25.35, 42.8, 1.73, -89.85, 0.7, 43.62, 75.52, tool_torque, -0.065, 0.082, 0.11, tool_momentum, -0.066, 0.095, 0.11, robot_mode, normal, 
05/04/2022 16:11:16:762, robot_pos_w_timestamp, 1649171384829, 512.06, 260.14, 236.84, 2.28, -0.02, 3.07, tool_force, 0.0, -0.63, 0.17, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 6.56, joints_pos, 25.2, 42.83, 1.79, -89.82, 1.34, 43.64, 75.0, tool_torque, -0.053, -0.133, 0.32, tool_momentum, -0.049, -0.126, 0.318, robot_mode, normal, 
05/04/2022 16:11:16:913, robot_pos_w_timestamp, 1649171384981, 511.16, 260.56, 236.88, 2.28, -0.02, 3.06, tool_force, 0.15, 0.38, 0.47, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 12.05, joints_pos, 25.21, 42.68, 1.83, -90.1, 1.53, 43.19, 74.93, tool_torque, 0.241, -0.131, 0.329, tool_momentum, 0.234, -0.121, 0.329, robot_mode, normal, 
05/04/2022 16:11:17:100, robot_pos_w_timestamp, 1649171385132, 507.83, 259.07, 236.28, 2.28, -0.02, 3.06, tool_force, -0.3, 1.57, 1.08, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 38.71, joints_pos, 25.25, 42.34, 1.79, -90.89, 1.59, 42.66, 74.83, tool_torque, 0.46, 0.112, 0.229, tool_momentum, 0.458, 0.114, 0.229, robot_mode, normal, 
05/04/2022 16:11:17:228, robot_pos_w_timestamp, 1649171385285, 503.67, 255.89, 236.15, 2.29, -0.02, 3.06, tool_force, -0.03, 0.38, 0.88, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 20.8, joints_pos, 25.2, 41.78, 1.75, -92.0, 1.54, 42.14, 74.34, tool_torque, 0.307, 0.034, 0.365, tool_momentum, 0.308, 0.028, 0.365, robot_mode, normal, 
05/04/2022 16:11:17:367, robot_pos_w_timestamp, 1649171385436, 498.29, 251.77, 236.96, 2.29, -0.02, 3.06, tool_force, 0.68, -0.18, -1.07, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 45.11, joints_pos, 25.02, 41.01, 1.74, -93.3, 1.7, 41.42, 73.89, tool_torque, 0.293, -0.199, 0.377, tool_momentum, 0.299, -0.2, 0.377, robot_mode, normal, 
05/04/2022 16:11:17:517, robot_pos_w_timestamp, 1649171385589, 494.02, 246.4, 237.34, 2.3, -0.03, 3.05, tool_force, 0.13, 0.39, 0.26, actual_rep, 1, curr_step, 99, track_size, 99, robot_vel, 44.07, joints_pos, 24.56, 40.31, 1.76, -94.59, 2.57, 40.78, 72.28, tool_torque, 0.415, -0.22, 0.431, tool_momentum, 0.424, -0.245, 0.436, robot_mode, normal, 
