30/03/2022 16:18:19: File Created!
30/03/2022 16:18:19:761, robot_pos_w_timestamp, 1648649814119, 531.52, 310.16, 210.85, 2.31, 0.04, 3.04, tool_force, -0.38, -0.27, 0.31, actual_rep, 1, curr_step, 1, track_size, 81, robot_vel, 0.0, joints_pos, 66.78, 69.4, -63.95, -82.53, 67.95, 63.17, 40.01, tool_torque, 0.0, -0.453, 0.149, tool_momentum, 0.0, -0.453, 0.149, robot_mode, normal, 
30/03/2022 16:18:29:242, robot_pos_w_timestamp, 1648649823549, 510.17, 194.2, 312.01, 2.11, 0.03, 3.1, tool_force, 9.61, 22.48, -0.6, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 30.4, joints_pos, 67.05, 61.28, -76.28, -93.36, 62.08, 73.5, 39.51, tool_torque, -0.521, 0.052, -0.359, tool_momentum, -0.532, 0.05, -0.362, robot_mode, impedance, 
30/03/2022 16:18:29:399, robot_pos_w_timestamp, 1648649823703, 511.77, 198.3, 312.25, 2.11, 0.03, 3.1, tool_force, 12.09, 24.03, -1.05, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 32.31, joints_pos, 67.05, 61.45, -76.17, -92.75, 62.08, 73.75, 40.03, tool_torque, -0.561, 0.103, -0.483, tool_momentum, -0.571, 0.103, -0.482, robot_mode, impedance, 
30/03/2022 16:18:29:547, robot_pos_w_timestamp, 1648649823851, 513.11, 201.89, 312.22, 2.11, 0.03, 3.1, tool_force, 13.78, 25.66, -1.24, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 24.81, joints_pos, 67.06, 61.61, -76.06, -92.24, 62.09, 73.93, 40.47, tool_torque, -0.597, 0.228, -0.653, tool_momentum, -0.601, 0.214, -0.648, robot_mode, impedance, 
30/03/2022 16:18:29:699, robot_pos_w_timestamp, 1648649824001, 513.98, 204.48, 311.67, 2.11, 0.03, 3.1, tool_force, 14.13, 30.0, 2.55, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 18.36, joints_pos, 67.08, 61.77, -75.96, -91.89, 62.08, 73.97, 40.85, tool_torque, -0.202, 0.154, -0.527, tool_momentum, -0.183, 0.15, -0.524, robot_mode, impedance, 
30/03/2022 16:18:29:850, robot_pos_w_timestamp, 1648649824149, 513.29, 205.83, 307.8, 2.12, 0.03, 3.12, tool_force, 17.12, 23.13, 10.76, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 44.68, joints_pos, 67.03, 62.18, -75.67, -91.71, 61.72, 74.38, 41.07, tool_torque, 0.508, -0.165, -0.91, tool_momentum, 0.513, -0.165, -0.91, robot_mode, impedance, 
30/03/2022 16:18:29:997, robot_pos_w_timestamp, 1648649824300, 508.74, 204.76, 304.48, 2.12, 0.03, 3.13, tool_force, 21.29, 15.98, 14.15, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 46.38, joints_pos, 67.42, 62.33, -75.68, -92.41, 61.47, 74.52, 40.84, tool_torque, 1.141, -0.024, -1.148, tool_momentum, 1.143, -0.024, -1.148, robot_mode, impedance, 
30/03/2022 16:18:30:154, robot_pos_w_timestamp, 1648649824449, 502.04, 206.41, 304.08, 2.12, 0.03, 3.13, tool_force, 27.3, 12.08, 14.15, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 56.23, joints_pos, 68.42, 62.06, -75.88, -93.48, 61.47, 74.37, 40.49, tool_torque, 1.353, 0.121, -1.67, tool_momentum, 1.341, 0.118, -1.674, robot_mode, impedance, 
30/03/2022 16:18:30:302, robot_pos_w_timestamp, 1648649824599, 494.16, 207.72, 304.05, 2.13, 0.03, 3.13, tool_force, 29.46, 7.24, 13.14, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 55.13, joints_pos, 69.63, 61.7, -76.2, -94.82, 61.39, 73.91, 40.3, tool_torque, 1.374, 0.176, -1.868, tool_momentum, 1.321, 0.161, -1.868, robot_mode, impedance, 
30/03/2022 16:18:30:452, robot_pos_w_timestamp, 1648649824747, 486.48, 204.63, 303.77, 2.12, 0.04, 3.13, tool_force, 26.52, 3.73, 15.8, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 57.87, joints_pos, 70.67, 61.37, -76.66, -96.46, 61.25, 73.17, 39.91, tool_torque, 1.691, 0.019, -1.598, tool_momentum, 1.7, 0.027, -1.598, robot_mode, impedance, 
30/03/2022 16:18:30:604, robot_pos_w_timestamp, 1648649824899, 483.88, 199.48, 303.91, 2.12, 0.04, 3.12, tool_force, 17.82, 5.24, 14.94, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 37.04, joints_pos, 70.95, 61.19, -77.03, -97.44, 61.32, 72.42, 39.59, tool_torque, 1.735, -0.128, -0.834, tool_momentum, 1.749, -0.13, -0.826, robot_mode, impedance, 
30/03/2022 16:18:30:753, robot_pos_w_timestamp, 1648649825048, 487.22, 192.87, 305.36, 2.11, 0.05, 3.11, tool_force, 9.45, 9.69, 13.15, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 57.2, joints_pos, 70.27, 61.2, -77.28, -97.46, 61.6, 72.2, 39.18, tool_torque, 1.388, -0.371, -0.0080, tool_momentum, 1.377, -0.367, -0.0080, robot_mode, impedance, 
30/03/2022 16:18:31:062, robot_pos_w_timestamp, 1648649825346, 503.13, 184.75, 307.13, 2.1, 0.04, 3.11, tool_force, -1.86, 17.57, 11.27, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 59.73, joints_pos, 67.56, 61.65, -76.87, -95.22, 61.92, 72.87, 38.92, tool_torque, 0.868, -0.414, 0.88, tool_momentum, 0.872, -0.395, 0.88, robot_mode, impedance, 
30/03/2022 16:18:31:216, robot_pos_w_timestamp, 1648649825498, 510.66, 182.14, 307.49, 2.1, 0.04, 3.11, tool_force, -3.01, 19.29, 11.17, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 48.44, joints_pos, 66.24, 61.91, -76.53, -93.94, 61.96, 73.53, 38.93, tool_torque, 0.837, -0.413, 0.921, tool_momentum, 0.826, -0.447, 0.924, robot_mode, impedance, 
30/03/2022 16:18:31:362, robot_pos_w_timestamp, 1648649825646, 516.54, 181.93, 308.42, 2.1, 0.04, 3.11, tool_force, -3.96, 22.53, 8.23, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 36.13, joints_pos, 65.4, 62.04, -76.27, -92.89, 62.06, 73.81, 39.05, tool_torque, 0.466, -0.382, 0.947, tool_momentum, 0.456, -0.382, 0.947, robot_mode, impedance, 
30/03/2022 16:18:31:514, robot_pos_w_timestamp, 1648649825796, 519.79, 185.03, 309.3, 2.1, 0.03, 3.11, tool_force, 1.54, 23.22, 6.16, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 31.21, joints_pos, 65.04, 62.06, -75.99, -92.06, 62.1, 74.21, 39.25, tool_torque, 0.235, -0.266, 0.431, tool_momentum, 0.243, -0.26, 0.428, robot_mode, impedance, 
30/03/2022 16:18:31:663, robot_pos_w_timestamp, 1648649825943, 520.89, 191.1, 309.61, 2.11, 0.03, 3.11, tool_force, 6.01, 24.25, 4.8, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 45.78, joints_pos, 65.18, 62.06, -75.72, -91.44, 62.11, 74.44, 39.79, tool_torque, 0.054, 0.013, 0.0050, tool_momentum, 0.053, 0.01, 0.0050, robot_mode, impedance, 
30/03/2022 16:18:31:815, robot_pos_w_timestamp, 1648649826093, 520.78, 192.88, 310.01, 2.1, 0.03, 3.11, tool_force, 3.28, 26.79, 4.56, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 8.7, joints_pos, 65.39, 62.12, -75.81, -91.37, 62.0, 74.3, 40.2, tool_torque, 0.067, 0.261, 0.234, tool_momentum, 0.059, 0.26, 0.236, robot_mode, impedance, 
30/03/2022 16:18:31:968, robot_pos_w_timestamp, 1648649826240, 522.79, 194.35, 310.74, 2.1, 0.03, 3.1, tool_force, 4.76, 31.2, 3.44, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 26.89, joints_pos, 65.28, 62.22, -75.81, -90.95, 62.17, 74.33, 40.41, tool_torque, -0.061, 0.177, 0.258, tool_momentum, -0.066, 0.176, 0.251, robot_mode, impedance, 
30/03/2022 16:18:32:124, robot_pos_w_timestamp, 1648649826391, 522.11, 199.86, 310.36, 2.11, 0.02, 3.11, tool_force, 11.85, 26.82, 3.42, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 31.47, joints_pos, 65.49, 62.26, -75.59, -90.58, 62.16, 74.82, 40.65, tool_torque, -0.063, 0.276, -0.504, tool_momentum, -0.063, 0.273, -0.503, robot_mode, impedance, 
30/03/2022 16:18:32:265, robot_pos_w_timestamp, 1648649826540, 518.91, 199.77, 309.98, 2.11, 0.03, 3.11, tool_force, 9.84, 23.98, 3.61, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 27.06, joints_pos, 65.98, 62.25, -75.81, -91.1, 61.82, 74.66, 40.83, tool_torque, 0.085, 0.183, -0.192, tool_momentum, 0.095, 0.189, -0.185, robot_mode, impedance, 
30/03/2022 16:18:32:419, robot_pos_w_timestamp, 1648649826688, 520.3, 195.88, 311.18, 2.1, 0.04, 3.1, tool_force, 0.53, 32.25, 2.61, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 28.12, joints_pos, 65.84, 62.25, -76.13, -91.34, 62.14, 74.11, 40.83, tool_torque, 0.092, 0.305, 0.695, tool_momentum, 0.088, 0.285, 0.695, robot_mode, impedance, 
30/03/2022 16:18:32:567, robot_pos_w_timestamp, 1648649826836, 524.79, 194.88, 312.16, 2.1, 0.03, 3.1, tool_force, 0.51, 36.35, 1.15, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 37.77, joints_pos, 65.17, 62.32, -75.99, -90.62, 62.33, 74.3, 40.76, tool_torque, -0.214, 0.046, 0.967, tool_momentum, -0.223, 0.05, 0.97, robot_mode, impedance, 
30/03/2022 16:18:32:719, robot_pos_w_timestamp, 1648649826985, 529.39, 196.8, 312.41, 2.1, 0.03, 3.1, tool_force, 3.76, 34.76, 0.76, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 24.65, joints_pos, 64.47, 62.51, -75.64, -89.51, 62.37, 74.97, 40.89, tool_torque, -0.356, 0.145, 0.343, tool_momentum, -0.359, 0.143, 0.339, robot_mode, impedance, 
30/03/2022 16:18:32:869, robot_pos_w_timestamp, 1648649827134, 528.42, 197.85, 311.46, 2.11, 0.02, 3.11, tool_force, 8.31, 28.64, 1.06, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 17.48, joints_pos, 64.54, 62.57, -75.54, -89.47, 62.09, 75.26, 40.91, tool_torque, -0.298, 0.18, -0.143, tool_momentum, -0.295, 0.171, -0.143, robot_mode, impedance, 
30/03/2022 16:18:33:018, robot_pos_w_timestamp, 1648649827282, 523.95, 201.13, 310.92, 2.11, 0.02, 3.11, tool_force, 13.07, 26.61, 1.39, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 41.82, joints_pos, 65.3, 62.4, -75.57, -90.06, 62.03, 75.16, 40.91, tool_torque, -0.015, 0.202, -0.451, tool_momentum, -0.018, 0.204, -0.451, robot_mode, impedance, 
30/03/2022 16:18:33:176, robot_pos_w_timestamp, 1648649827435, 519.75, 202.49, 310.85, 2.11, 0.03, 3.11, tool_force, 12.84, 27.57, 1.54, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 30.46, joints_pos, 66.04, 62.24, -75.78, -90.8, 61.98, 74.73, 40.97, tool_torque, 0.043, 0.334, -0.452, tool_momentum, 0.047, 0.331, -0.452, robot_mode, impedance, 
30/03/2022 16:18:33:323, robot_pos_w_timestamp, 1648649827584, 517.48, 203.92, 311.02, 2.11, 0.03, 3.11, tool_force, 14.08, 28.01, 1.3, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 16.15, joints_pos, 66.47, 62.15, -75.88, -91.14, 62.02, 74.6, 40.97, tool_torque, 0.029, 0.406, -0.609, tool_momentum, 0.031, 0.395, -0.608, robot_mode, impedance, 
30/03/2022 16:18:33:476, robot_pos_w_timestamp, 1648649827731, 515.93, 205.73, 310.75, 2.12, 0.03, 3.11, tool_force, 16.39, 26.5, 2.14, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 15.9, joints_pos, 66.78, 62.13, -75.89, -91.29, 62.03, 74.58, 40.98, tool_torque, 0.097, 0.322, -0.845, tool_momentum, 0.103, 0.325, -0.843, robot_mode, impedance, 
30/03/2022 16:18:33:628, robot_pos_w_timestamp, 1648649827880, 514.51, 206.25, 310.51, 2.12, 0.03, 3.11, tool_force, 15.69, 26.37, 2.47, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 8.36, joints_pos, 67.01, 62.13, -75.97, -91.5, 62.02, 74.54, 41.03, tool_torque, 0.196, 0.384, -0.827, tool_momentum, 0.195, 0.382, -0.826, robot_mode, impedance, 
30/03/2022 16:18:33:777, robot_pos_w_timestamp, 1648649828029, 512.36, 204.41, 309.9, 2.11, 0.03, 3.11, tool_force, 13.79, 22.16, 3.79, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 27.16, joints_pos, 67.2, 62.12, -76.11, -91.97, 61.83, 74.53, 40.98, tool_torque, 0.375, 0.235, -0.574, tool_momentum, 0.376, 0.237, -0.574, robot_mode, impedance, 
30/03/2022 16:18:33:929, robot_pos_w_timestamp, 1648649828177, 510.06, 196.94, 309.01, 2.1, 0.04, 3.12, tool_force, 7.54, 16.97, 5.27, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 62.61, joints_pos, 67.2, 62.1, -76.44, -92.91, 61.64, 74.14, 40.48, tool_torque, 0.599, -0.149, 0.121, tool_momentum, 0.579, -0.166, 0.126, robot_mode, impedance, 
30/03/2022 16:18:34:116, robot_pos_w_timestamp, 1648649828326, 508.0, 187.75, 308.9, 2.1, 0.04, 3.12, tool_force, 2.54, 12.21, 5.68, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 63.89, joints_pos, 67.0, 61.95, -76.79, -93.92, 61.65, 73.92, 39.46, tool_torque, 0.711, -0.453, 0.513, tool_momentum, 0.705, -0.453, 0.515, robot_mode, impedance, 
30/03/2022 16:18:34:231, robot_pos_w_timestamp, 1648649828475, 506.04, 180.15, 309.58, 2.1, 0.04, 3.12, tool_force, -1.42, 7.44, 3.6, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 56.01, joints_pos, 66.82, 61.67, -77.07, -94.81, 61.71, 73.71, 38.5, tool_torque, 0.54, -0.451, 0.695, tool_momentum, 0.53, -0.45, 0.695, robot_mode, impedance, 
30/03/2022 16:18:34:421, robot_pos_w_timestamp, 1648649828626, 503.31, 174.97, 310.54, 2.1, 0.04, 3.11, tool_force, -0.85, 3.1, 1.04, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 32.39, joints_pos, 66.84, 61.24, -77.23, -95.64, 61.74, 73.52, 37.64, tool_torque, 0.362, -0.519, 0.58, tool_momentum, 0.365, -0.507, 0.58, robot_mode, impedance, 
30/03/2022 16:18:34:534, robot_pos_w_timestamp, 1648649828774, 500.38, 172.89, 310.88, 2.1, 0.03, 3.11, tool_force, -0.31, 1.74, 0.45, actual_rep, 1, curr_step, 31, track_size, 81, robot_vel, 21.09, joints_pos, 67.06, 60.82, -77.23, -96.34, 61.72, 73.21, 37.14, tool_torque, 0.339, -0.463, 0.433, tool_momentum, 0.34, -0.454, 0.433, robot_mode, impedance, 
30/03/2022 16:18:34:728, robot_pos_w_timestamp, 1648649828925, 498.24, 173.1, 311.69, 2.11, 0.03, 3.11, tool_force, -1.19, 1.96, 1.37, actual_rep, 1, curr_step, 32, track_size, 81, robot_vel, 15.91, joints_pos, 67.37, 60.53, -77.27, -96.71, 61.63, 73.02, 36.93, tool_torque, 0.324, -0.305, 0.412, tool_momentum, 0.322, -0.293, 0.412, robot_mode, impedance, 
30/03/2022 16:18:34:835, robot_pos_w_timestamp, 1648649829072, 496.93, 178.71, 317.31, 2.12, 0.03, 3.1, tool_force, -0.82, 0.85, 1.47, actual_rep, 1, curr_step, 32, track_size, 81, robot_vel, 61.16, joints_pos, 68.03, 60.01, -77.57, -96.5, 61.46, 73.38, 36.81, tool_torque, 0.067, -0.575, 0.293, tool_momentum, 0.07, -0.585, 0.293, robot_mode, impedance, 
30/03/2022 16:18:34:987, robot_pos_w_timestamp, 1648649829223, 493.87, 183.65, 321.81, 2.13, 0.02, 3.1, tool_force, -2.35, 1.11, 0.94, actual_rep, 1, curr_step, 33, track_size, 81, robot_vel, 47.38, joints_pos, 68.79, 59.45, -77.83, -96.61, 61.27, 73.69, 36.76, tool_torque, 0.116, -0.191, 0.288, tool_momentum, 0.114, -0.185, 0.29, robot_mode, normal, 
30/03/2022 16:18:35:141, robot_pos_w_timestamp, 1648649829374, 492.0, 189.67, 326.62, 2.15, 0.02, 3.09, tool_force, -0.67, 0.52, 1.22, actual_rep, 1, curr_step, 34, track_size, 81, robot_vel, 52.51, joints_pos, 69.52, 58.88, -77.96, -96.45, 60.93, 73.76, 36.76, tool_torque, -0.021, -0.462, 0.225, tool_momentum, -0.054, -0.45, 0.216, robot_mode, normal, 
30/03/2022 16:18:35:289, robot_pos_w_timestamp, 1648649829525, 491.09, 195.27, 331.07, 2.16, 0.02, 3.09, tool_force, -0.7, 0.22, 1.24, actual_rep, 1, curr_step, 35, track_size, 81, robot_vel, 45.92, joints_pos, 70.09, 58.4, -78.06, -96.15, 60.68, 73.86, 36.8, tool_torque, -0.055, -0.47, 0.192, tool_momentum, -0.056, -0.472, 0.191, robot_mode, normal, 
30/03/2022 16:18:35:441, robot_pos_w_timestamp, 1648649829673, 490.51, 201.13, 335.18, 2.17, 0.02, 3.08, tool_force, -1.09, 0.23, 1.53, actual_rep, 1, curr_step, 35, track_size, 81, robot_vel, 48.66, joints_pos, 70.62, 58.0, -78.12, -95.81, 60.45, 73.87, 36.94, tool_torque, -0.068, -0.383, 0.091, tool_momentum, -0.074, -0.365, 0.088, robot_mode, normal, 
30/03/2022 16:18:35:746, robot_pos_w_timestamp, 1648649829975, 489.34, 212.88, 342.17, 2.2, 0.02, 3.07, tool_force, -1.22, 0.12, 1.32, actual_rep, 1, curr_step, 37, track_size, 81, robot_vel, 43.22, joints_pos, 71.63, 57.34, -78.19, -95.13, 60.26, 73.9, 37.13, tool_torque, -0.072, -0.334, 0.069, tool_momentum, -0.07, -0.342, 0.071, robot_mode, normal, 
30/03/2022 16:18:35:931, robot_pos_w_timestamp, 1648649830128, 488.85, 218.71, 345.17, 2.21, 0.02, 3.06, tool_force, -0.93, 0.08, 1.06, actual_rep, 1, curr_step, 37, track_size, 81, robot_vel, 41.11, joints_pos, 72.1, 57.06, -78.19, -94.79, 60.23, 73.86, 37.18, tool_torque, -0.0080, -0.374, 0.086, tool_momentum, -0.0040, -0.367, 0.086, robot_mode, normal, 
30/03/2022 16:18:36:050, robot_pos_w_timestamp, 1648649830276, 488.62, 224.48, 348.09, 2.22, 0.02, 3.06, tool_force, -1.15, -0.21, 0.92, actual_rep, 1, curr_step, 38, track_size, 81, robot_vel, 41.29, joints_pos, 72.55, 56.82, -78.19, -94.43, 60.2, 73.73, 37.22, tool_torque, 0.023, -0.341, 0.09, tool_momentum, 0.028, -0.339, 0.09, robot_mode, normal, 
30/03/2022 16:18:36:241, robot_pos_w_timestamp, 1648649830425, 488.5, 230.25, 350.7, 2.23, 0.02, 3.05, tool_force, -1.25, 0.21, 1.0, actual_rep, 1, curr_step, 39, track_size, 81, robot_vel, 42.68, joints_pos, 73.0, 56.64, -78.19, -94.06, 60.2, 73.49, 37.28, tool_torque, 0.069, -0.34, 0.072, tool_momentum, 0.065, -0.339, 0.071, robot_mode, normal, 
30/03/2022 16:18:36:351, robot_pos_w_timestamp, 1648649830576, 488.93, 236.05, 353.01, 2.24, 0.03, 3.04, tool_force, -1.11, -0.26, 0.75, actual_rep, 1, curr_step, 41, track_size, 81, robot_vel, 43.04, joints_pos, 73.45, 56.52, -78.18, -93.67, 60.21, 73.04, 37.47, tool_torque, 0.039, -0.331, 0.062, tool_momentum, 0.044, -0.325, 0.062, robot_mode, normal, 
30/03/2022 16:18:36:541, robot_pos_w_timestamp, 1648649830724, 489.52, 241.84, 354.93, 2.24, 0.04, 3.03, tool_force, -1.29, -0.32, 0.83, actual_rep, 1, curr_step, 43, track_size, 81, robot_vel, 39.9, joints_pos, 73.86, 56.49, -78.18, -93.24, 60.2, 72.63, 38.33, tool_torque, 0.021, -0.264, 0.016, tool_momentum, 0.027, -0.259, 0.014, robot_mode, normal, 
30/03/2022 16:18:36:649, robot_pos_w_timestamp, 1648649830870, 490.59, 245.98, 356.56, 2.23, 0.04, 3.03, tool_force, -0.41, -0.34, 0.87, actual_rep, 1, curr_step, 46, track_size, 81, robot_vel, 30.83, joints_pos, 74.01, 56.59, -78.19, -92.68, 59.98, 72.58, 39.82, tool_torque, -0.072, -0.333, -0.01, tool_momentum, -0.085, -0.291, -0.017, robot_mode, normal, 
30/03/2022 16:18:36:802, robot_pos_w_timestamp, 1648649831020, 492.07, 246.41, 358.08, 2.22, 0.04, 3.03, tool_force, -0.72, -0.78, 0.37, actual_rep, 1, curr_step, 49, track_size, 81, robot_vel, 6.95, joints_pos, 73.89, 56.66, -78.29, -92.36, 59.91, 72.75, 40.1, tool_torque, -0.196, -0.368, 0.06, tool_momentum, -0.202, -0.365, 0.06, robot_mode, normal, 
30/03/2022 16:18:36:951, robot_pos_w_timestamp, 1648649831167, 491.96, 246.87, 356.85, 2.22, 0.04, 3.03, tool_force, 0.31, -0.25, 0.19, actual_rep, 1, curr_step, 51, track_size, 81, robot_vel, 2.17, joints_pos, 73.9, 56.72, -78.19, -92.4, 60.0, 72.63, 40.1, tool_torque, -0.0050, -0.484, 0.103, tool_momentum, -0.012, -0.467, 0.102, robot_mode, normal, 
30/03/2022 16:18:37:099, robot_pos_w_timestamp, 1648649831316, 491.72, 246.93, 357.27, 2.22, 0.04, 3.03, tool_force, -0.53, -0.04, 0.5, actual_rep, 1, curr_step, 54, track_size, 81, robot_vel, 3.58, joints_pos, 73.95, 56.75, -78.29, -92.4, 60.0, 72.73, 40.1, tool_torque, -0.076, -0.377, 0.051, tool_momentum, -0.076, -0.377, 0.051, robot_mode, normal, 
30/03/2022 16:18:37:256, robot_pos_w_timestamp, 1648649831466, 491.83, 246.98, 357.03, 2.22, 0.04, 3.03, tool_force, -0.28, -0.24, 0.43, actual_rep, 1, curr_step, 57, track_size, 81, robot_vel, 1.59, joints_pos, 73.95, 56.81, -78.32, -92.4, 60.08, 72.73, 40.11, tool_torque, -0.09, -0.421, 0.094, tool_momentum, -0.091, -0.42, 0.095, robot_mode, normal, 
30/03/2022 16:18:37:411, robot_pos_w_timestamp, 1648649831617, 491.85, 247.01, 357.08, 2.22, 0.04, 3.03, tool_force, -0.29, -0.29, 0.45, actual_rep, 1, curr_step, 59, track_size, 81, robot_vel, 1.09, joints_pos, 73.95, 56.85, -78.35, -92.38, 60.1, 72.8, 40.1, tool_torque, -0.087, -0.414, 0.133, tool_momentum, -0.086, -0.414, 0.133, robot_mode, normal, 
30/03/2022 16:18:37:556, robot_pos_w_timestamp, 1648649831765, 491.87, 246.99, 357.09, 2.22, 0.04, 3.03, tool_force, -0.38, -0.23, 0.48, actual_rep, 1, curr_step, 62, track_size, 81, robot_vel, 0.45, joints_pos, 73.95, 56.87, -78.38, -92.38, 60.13, 72.82, 40.08, tool_torque, -0.081, -0.394, 0.161, tool_momentum, -0.081, -0.395, 0.161, robot_mode, normal, 
30/03/2022 16:18:37:709, robot_pos_w_timestamp, 1648649831915, 491.88, 247.0, 357.12, 2.22, 0.04, 3.03, tool_force, -0.39, -0.22, 0.49, actual_rep, 1, curr_step, 65, track_size, 81, robot_vel, 0.27, joints_pos, 73.95, 56.87, -78.38, -92.37, 60.14, 72.83, 40.08, tool_torque, -0.078, -0.393, 0.161, tool_momentum, -0.078, -0.394, 0.161, robot_mode, normal, 
30/03/2022 16:18:37:860, robot_pos_w_timestamp, 1648649832063, 491.88, 246.99, 357.13, 2.22, 0.04, 3.03, tool_force, -0.42, -0.16, 0.51, actual_rep, 1, curr_step, 67, track_size, 81, robot_vel, 0.12, joints_pos, 73.95, 56.87, -78.39, -92.37, 60.14, 72.83, 40.08, tool_torque, -0.068, -0.392, 0.165, tool_momentum, -0.069, -0.392, 0.165, robot_mode, normal, 
30/03/2022 16:18:38:013, robot_pos_w_timestamp, 1648649832213, 491.88, 246.99, 357.14, 2.22, 0.04, 3.03, tool_force, -0.43, -0.19, 0.51, actual_rep, 1, curr_step, 70, track_size, 81, robot_vel, 0.04, joints_pos, 73.95, 56.87, -78.39, -92.37, 60.14, 72.84, 40.08, tool_torque, -0.073, -0.389, 0.165, tool_momentum, -0.073, -0.388, 0.165, robot_mode, normal, 
30/03/2022 16:18:38:172, robot_pos_w_timestamp, 1648649832365, 491.88, 247.0, 357.14, 2.22, 0.04, 3.03, tool_force, -0.41, -0.2, 0.47, actual_rep, 1, curr_step, 73, track_size, 81, robot_vel, 0.02, joints_pos, 73.95, 56.88, -78.39, -92.37, 60.14, 72.84, 40.07, tool_torque, -0.073, -0.391, 0.166, tool_momentum, -0.074, -0.389, 0.166, robot_mode, normal, 
30/03/2022 16:18:38:316, robot_pos_w_timestamp, 1648649832517, 491.89, 246.99, 357.15, 2.22, 0.04, 3.03, tool_force, -0.43, -0.19, 0.51, actual_rep, 1, curr_step, 76, track_size, 81, robot_vel, 0.05, joints_pos, 73.95, 56.88, -78.4, -92.37, 60.14, 72.84, 40.07, tool_torque, -0.072, -0.39, 0.167, tool_momentum, -0.072, -0.39, 0.167, robot_mode, normal, 
30/03/2022 16:18:38:466, robot_pos_w_timestamp, 1648649832665, 491.89, 246.99, 357.15, 2.22, 0.04, 3.03, tool_force, -0.42, -0.2, 0.47, actual_rep, 1, curr_step, 79, track_size, 81, robot_vel, 0.03, joints_pos, 73.95, 56.88, -78.4, -92.37, 60.14, 72.85, 40.07, tool_torque, -0.073, -0.388, 0.167, tool_momentum, -0.073, -0.388, 0.167, robot_mode, normal, 
30/03/2022 16:18:38:619, robot_pos_w_timestamp, 1648649832814, 491.89, 246.99, 357.15, 2.22, 0.04, 3.03, tool_force, -0.43, -0.18, 0.49, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.03, joints_pos, 73.95, 56.88, -78.4, -92.37, 60.15, 72.85, 40.07, tool_torque, -0.07, -0.391, 0.168, tool_momentum, -0.071, -0.391, 0.168, robot_mode, normal, 
30/03/2022 16:18:38:768, robot_pos_w_timestamp, 1648649832963, 491.89, 246.99, 357.15, 2.22, 0.04, 3.03, tool_force, -0.42, -0.19, 0.49, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.01, joints_pos, 73.95, 56.89, -78.4, -92.37, 60.15, 72.85, 40.07, tool_torque, -0.068, -0.391, 0.168, tool_momentum, -0.068, -0.389, 0.168, robot_mode, normal, 
30/03/2022 16:18:38:920, robot_pos_w_timestamp, 1648649833113, 491.89, 246.99, 357.15, 2.22, 0.04, 3.03, tool_force, -0.44, -0.19, 0.48, actual_rep, 1, curr_step, 81, track_size, 81, robot_vel, 0.03, joints_pos, 73.95, 56.89, -78.4, -92.37, 60.15, 72.85, 40.07, tool_torque, -0.067, -0.388, 0.168, tool_momentum, -0.067, -0.389, 0.169, robot_mode, normal, 
